wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
304.0, 75.0, 5.0, 0.0, 6.2, 3.7, 10.4, 9.7, 3.0, 0.0, 0.0, 81.0,2021-09-10 00:00:00,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351.0, 76.0, 7.3, 0.0, 6.1, 7.4, 10.1, 9.9, 343.0, 0.0, 0.0, 83.0,2021-09-10 01:00:00,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.0, 81.0, 3.7, 0.0, 6.6, 7.6, 9.7, 9.4, 304.0, 0.0, 0.0, 83.0,2021-09-10 02:00:00,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319.0, 83.0, 7.4, 0.0, 7.2, 3.1, 9.9, 8.5, 351.0, 0.0, 0.0, 87.0,2021-09-10 03:00:00,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321.0, 83.0, 7.6, 0.0, 6.7, 3.9, 9.4, 8.9, 359.0, 0.0, 0.0, 87.0,2021-09-10 04:00:00,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338.0, 87.0, 3.1, 0.0, 6.5, 7.0, 8.5, 9.0, 319.0, 0.0, 0.0, 86.0,2021-09-10 05:00:00,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0, 87.0, 3.9, 0.0, 6.9, 7.7, 8.9, 11.7, 321.0, 0.0, 0.0, 76.0,2021-09-10 06:00:00,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.0, 86.0, 7.0, 0.0, 6.8, 3.0, 9.0, 14.1, 338.0, 0.0, 0.0, 65.0,2021-09-10 07:00:00,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.0, None, None, 0.0, None, 6.0, None, 16.9, None, None, None, 53.0,2021-09-10 08:00:00,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.0, 65.0, 3.0, 0.0, 7.6, 6.6, 14.1, 18.9, 153.0, 0.0, 0.0, 43.0,2021-09-10 09:00:00,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.0, 53.0, 6.0, 0.0, 7.3, 6.5, 16.9, 18.8, 145.0, 0.0, 0.0, 45.0,2021-09-10 10:00:00,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
