WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None,1.22855, None, None,2016-02-26 00:00:00,6.48802,9
None, None,0.927667, None, None,2016-02-26 01:00:00,6.27853,9
None, None,1.61137, None, None,2016-02-26 02:00:00,6.41382,9
None, None,1.93052, None, None,2016-02-26 03:00:00,5.88909,9
None, None,0.840358, None, None,2016-02-26 04:00:00,5.76152,9
None, None,1.41313, None, None,2016-02-26 05:00:00,5.4047,9
None, None,1.43222, None, None,2016-02-26 06:00:00,5.47671,9
None, None,1.21064, None, None,2016-02-26 07:00:00,5.31084,9
None, None,1.00727, None, None,2016-02-26 08:00:00,5.2508,9
None, None,1.47673, None, None,2016-02-26 09:00:00,6.11874,9
None, None,0.95244, None, None,2016-02-26 10:00:00,6.56343,9
None, None,1.5779, None, None,2016-02-26 11:00:00,8.42771,9
None, None,1.39818, None, None,2016-02-26 12:00:00,9.7639,9
None, None,1.75414, None, None,2016-02-26 13:00:00,10.5969,9
None, None,0.979645, None, None,2016-02-26 14:00:00,10.1111,9
None, None,1.28078, None, None,2016-02-26 15:00:00,9.51493,9
None, None,1.46499, None, None,2016-02-26 16:00:00,9.72853,9
None, None,1.34345, None, None,2016-02-26 17:00:00,9.28325,9
None, None,1.82111, None, None,2016-02-26 18:00:00,8.76593,9
None, None,2.84748, None, None,2016-02-26 19:00:00,8.14559,9
None, None,1.86292, None, None,2016-02-26 20:00:00,8.13513,9
None, None,2.07986, None, None,2016-02-26 21:00:00,8.0008,9
None, None,1.20659, None, None,2016-02-26 22:00:00,7.84441,9
None, None,1.03526, None, None,2016-02-26 23:00:00,7.80962,9
None, None,1.83339, None, None,2016-02-27 00:00:00,7.56762,9
None, None,2.0078, None, None,2016-02-27 01:00:00,7.48778,9
None, None,2.41843, None, None,2016-02-27 02:00:00,7.51089,9
None, None,2.28657, None, None,2016-02-27 03:00:00,7.55156,9
None, None,2.71702, None, None,2016-02-27 04:00:00,7.53124,9
None, None,1.39133, None, None,2016-02-27 05:00:00,7.64307,9
None, None,1.39855, None, None,2016-02-27 06:00:00,7.66222,9
None, None,1.27675, None, None,2016-02-27 07:00:00,7.51772,9
None, None,1.78571, None, None,2016-02-27 08:00:00,7.62217,9
None, None,1.1735, None, None,2016-02-27 09:00:00,7.54464,9
None, None,1.64435, None, None,2016-02-27 10:00:00,8.03705,9
None, None,2.96713, None, None,2016-02-27 11:00:00,8.90499,9
None, None,3.24206, None, None,2016-02-27 12:00:00,9.1818,9
None, None,3.43704, None, None,2016-02-27 13:00:00,9.63044,9
None, None,3.52685, None, None,2016-02-27 14:00:00,10.3024,9
None, None,3.11301, None, None,2016-02-27 15:00:00,10.69,9
None, None,3.9577, None, None,2016-02-27 16:00:00,9.97514,9
None, None,2.61421, None, None,2016-02-27 17:00:00,9.85763,9
None, None,2.69466, None, None,2016-02-27 18:00:00,9.50658,9
None, None,2.2413, None, None,2016-02-27 19:00:00,9.29775,9
None, None,2.09294, None, None,2016-02-27 20:00:00,9.47337,9
None, None,2.60473, None, None,2016-02-27 21:00:00,9.37875,9
None, None,3.09933, None, None,2016-02-27 22:00:00,9.40422,9
None, None,3.53092, None, None,2016-02-27 23:00:00,9.09987,9
None, None,3.11443, None, None,2016-02-28 00:00:00,9.05738,9
None, None,2.60983, None, None,2016-02-28 01:00:00,9.05304,9
None, None,3.45153, None, None,2016-02-28 02:00:00,9.195,9
None, None,3.61623, None, None,2016-02-28 03:00:00,8.31065,9
None, None,1.81229, None, None,2016-02-28 04:00:00,8.07314,9
None, None,2.42044, None, None,2016-02-28 05:00:00,7.81229,9
None, None,2.61604, None, None,2016-02-28 06:00:00,7.71531,9
None, None,4.10058, None, None,2016-02-28 07:00:00,7.66852,9
None, None,4.58572, None, None,2016-02-28 08:00:00,7.60087,9
None, None,5.02739, None, None,2016-02-28 09:00:00,7.86549,9
None, None,5.83732, None, None,2016-02-28 10:00:00,9.10254,9
None, None,6.87632, None, None,2016-02-28 11:00:00,9.75399,9
None, None,6.99953, None, None,2016-02-28 12:00:00,11.5274,9
None, None,8.59008, None, None,2016-02-28 13:00:00,11.338,9
None, None,4.62333, None, None,2016-02-28 14:00:00,10.9382,9
None, None,4.79025, None, None,2016-02-28 15:00:00,11.3722,9
None, None,6.1437, None, None,2016-02-28 16:00:00,10.2861,9
None, None,7.49385, None, None,2016-02-28 17:00:00,10.0296,9
None, None,5.63439, None, None,2016-02-28 18:00:00,10.0262,9
None, None,4.70262, None, None,2016-02-28 19:00:00,9.6594,9
None, None,5.22534, None, None,2016-02-28 20:00:00,8.01145,9
None, None,5.19665, None, None,2016-02-28 21:00:00,7.62802,9
None, None,3.6904, None, None,2016-02-28 22:00:00,6.90414,9
None, None,3.11565, None, None,2016-02-28 23:00:00,6.23171,9
None, None,4.25573, None, None,2016-02-29 00:00:00,6.88126,9
None, None,4.96522, None, None,2016-02-29 01:00:00,6.69881,9
None, None,4.94436, None, None,2016-02-29 02:00:00,6.94025,9
None, None,4.02087, None, None,2016-02-29 03:00:00,7.43504,9
None, None,4.35847, None, None,2016-02-29 04:00:00,7.57917,9
None, None,3.06555, None, None,2016-02-29 05:00:00,6.4143,9
None, None,3.97643, None, None,2016-02-29 06:00:00,5.98279,9
None, None,4.20884, None, None,2016-02-29 07:00:00,6.6661,9
None, None,3.33288, None, None,2016-02-29 08:00:00,6.4871,9
None, None,4.45936, None, None,2016-02-29 09:00:00,7.21422,9
None, None,4.59046, None, None,2016-02-29 10:00:00,8.1194,9
None, None,3.71495, None, None,2016-02-29 11:00:00,9.24598,9
None, None,4.34004, None, None,2016-02-29 12:00:00,10.4742,9
None, None,4.33488, None, None,2016-02-29 13:00:00,10.791,9
None, None,3.7639, None, None,2016-02-29 14:00:00,10.9599,9
None, None,3.59715, None, None,2016-02-29 15:00:00,10.993,9
None, None,3.78771, None, None,2016-02-29 16:00:00,10.4372,9
None, None,2.34384, None, None,2016-02-29 17:00:00,10.2692,9
None, None,1.46955, None, None,2016-02-29 18:00:00,9.44672,9
None, None,1.43409, None, None,2016-02-29 19:00:00,8.36359,9
None, None,1.86064, None, None,2016-02-29 20:00:00,8.12617,9
None, None,2.24085, None, None,2016-02-29 21:00:00,7.88499,9
None, None,1.92285, None, None,2016-02-29 22:00:00,7.36931,9
None, None,1.08005, None, None,2016-02-29 23:00:00,7.58819,9
None, None,2.64092, None, None,2016-03-01 00:00:00,8.20328,9
None, None,4.48149, None, None,2016-03-01 01:00:00,8.36208,9
None, None,3.11747, None, None,2016-03-01 02:00:00,7.49934,9
None, None,1.91826, None, None,2016-03-01 03:00:00,6.99195,9
None, None,2.45454, None, None,2016-03-01 04:00:00,6.80912,9
None, None,4.61121, None, None,2016-03-01 05:00:00,7.04988,9
None, None,4.22676, None, None,2016-03-01 06:00:00,6.76832,9
None, None,3.26509, None, None,2016-03-01 07:00:00,6.3638,9
None, None,4.06487, None, None,2016-03-01 08:00:00,6.51007,9
None, None,2.99819, None, None,2016-03-01 09:00:00,6.21902,9
None, None,2.32808, None, None,2016-03-01 10:00:00,6.19006,9
None, None,1.29367, None, None,2016-03-01 11:00:00,6.49321,9
None, None,1.67665, None, None,2016-03-01 12:00:00,6.42413,9
None, None,5.72077, None, None,2016-03-01 13:00:00,8.57306,9
None, None,8.14977, None, None,2016-03-01 14:00:00,10.6174,9
None, None,10.2511, None, None,2016-03-01 15:00:00,10.2422,9
None, None,6.3147, None, None,2016-03-01 16:00:00,11.5983,9
None, None,6.86755, None, None,2016-03-01 17:00:00,11.1903,9
None, None,5.67096, None, None,2016-03-01 18:00:00,9.50221,9
None, None,5.14504, None, None,2016-03-01 19:00:00,9.9171,9
None, None,6.41308, None, None,2016-03-01 20:00:00,9.32781,9
None, None,7.5383, None, None,2016-03-01 21:00:00,9.34972,9
None, None,4.67771, None, None,2016-03-01 22:00:00,8.67607,9
None, None,5.4848, None, None,2016-03-01 23:00:00,7.82441,9
None, None,4.45511, None, None,2016-03-02 00:00:00,7.51771,9
None, None,4.63047, None, None,2016-03-02 01:00:00,7.48018,9
None, None,4.42322, None, None,2016-03-02 02:00:00,7.70399,9
None, None,4.51356, None, None,2016-03-02 03:00:00,8.69608,9
None, None,2.69053, None, None,2016-03-02 04:00:00,8.5882,9
None, None,4.04662, None, None,2016-03-02 05:00:00,8.7857,9
None, None,3.55121, None, None,2016-03-02 06:00:00,8.86468,9
None, None,2.75815, None, None,2016-03-02 07:00:00,8.77995,9
None, None,1.67178, None, None,2016-03-02 08:00:00,8.58073,9
None, None,3.11714, None, None,2016-03-02 09:00:00,9.36512,9
None, None,3.18037, None, None,2016-03-02 10:00:00,9.97851,9
None, None,4.89587, None, None,2016-03-02 11:00:00,10.9902,9
None, None,5.79838, None, None,2016-03-02 12:00:00,10.9143,9
None, None,6.75306, None, None,2016-03-02 13:00:00,10.5867,9
None, None,5.91924, None, None,2016-03-02 14:00:00,10.3433,9
None, None,4.76405, None, None,2016-03-02 15:00:00,9.93231,9
None, None,3.92394, None, None,2016-03-02 16:00:00,10.1147,9
None, None,2.53282, None, None,2016-03-02 17:00:00,10.4262,9
None, None,3.02148, None, None,2016-03-02 18:00:00,10.1802,9
None, None,2.16, None, None,2016-03-02 19:00:00,9.52082,9
None, None,2.03969, None, None,2016-03-02 20:00:00,8.86374,9
None, None,1.61437, None, None,2016-03-02 21:00:00,8.5605,9
None, None,1.26997, None, None,2016-03-02 22:00:00,7.87941,9
None, None,3.69617, None, None,2016-03-02 23:00:00,8.09386,9
None, None,4.45119, None, None,2016-03-03 00:00:00,9.28501,9
None, None,4.70594, None, None,2016-03-03 01:00:00,10.1395,9
None, None,2.73898, None, None,2016-03-03 02:00:00,8.92876,9
None, None,3.26096, None, None,2016-03-03 03:00:00,8.51325,9
None, None,3.79356, None, None,2016-03-03 04:00:00,8.95846,9
None, None,3.92637, None, None,2016-03-03 05:00:00,10.2259,9
None, None,4.15611, None, None,2016-03-03 06:00:00,9.75774,9
None, None,3.65251, None, None,2016-03-03 07:00:00,8.72626,9
None, None,4.2898, None, None,2016-03-03 08:00:00,9.29813,9
None, None,2.97723, None, None,2016-03-03 09:00:00,9.49878,9
None, None,2.8255, None, None,2016-03-03 10:00:00,10.425,9
None, None,4.42694, None, None,2016-03-03 11:00:00,9.47848,9
None, None,4.16007, None, None,2016-03-03 12:00:00,10.3219,9
None, None,5.39152, None, None,2016-03-03 13:00:00,11.0189,9
None, None,4.03916, None, None,2016-03-03 14:00:00,12.7585,9
None, None,4.79238, None, None,2016-03-03 15:00:00,13.9471,9
None, None,4.65688, None, None,2016-03-03 16:00:00,13.704,9
None, None,5.94686, None, None,2016-03-03 17:00:00,12.304,9
None, None,6.59848, None, None,2016-03-03 18:00:00,11.7434,9
None, None,4.48082, None, None,2016-03-03 19:00:00,11.8023,9
None, None,2.17203, None, None,2016-03-03 20:00:00,11.0354,9
None, None,3.24572, None, None,2016-03-03 21:00:00,10.6507,9
None, None,3.55695, None, None,2016-03-03 22:00:00,10.3173,9
None, None,5.72553, None, None,2016-03-03 23:00:00,10.9346,9
