WDIR_VECT,TEMP_MEAN,WSPD_SCLR,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 1.256,82.7,2016-02-26 00:00:00,7.62,9
None, None, 1.736,79.4,2016-02-26 01:00:00,7.96,9
None, None, 1.054,78.9,2016-02-26 02:00:00,7.91,9
None, None, 1.176,80.3,2016-02-26 03:00:00,7.35,9
None, None, 1.326,84.7,2016-02-26 04:00:00,6.684,9
None, None, 0.994,84.9,2016-02-26 05:00:00,6.481,9
None, None, 1.209,84.0,2016-02-26 06:00:00,6.861,9
None, None, 1.261,85.2,2016-02-26 07:00:00,6.466,9
None, None, 1.231,85.7,2016-02-26 08:00:00,6.682,9
None, None, 0.635999,85.9,2016-02-26 09:00:00,7.18,9
None, None, 1.262,76.7,2016-02-26 10:00:00,8.81,9
None, None, 0.968999,69.79,2016-02-26 11:00:00,9.72,9
None, None, 1.086,69.97,2016-02-26 12:00:00,9.9,9
None, None, 0.857999,67.01,2016-02-26 13:00:00,10.17,9
None, None, 1.04,66.86,2016-02-26 14:00:00,10.34,9
None, None, 2.354,72.4,2016-02-26 15:00:00,9.99,9
None, None, 3.932,63.44,2016-02-26 16:00:00,10.94,9
None, None, 2.097,71.4,2016-02-26 17:00:00,10.34,9
None, None, 0.763998,85.5,2016-02-26 18:00:00,8.53,9
None, None, 0.689,90.3,2016-02-26 19:00:00,8.19,9
None, None, 1.855,91.3,2016-02-26 20:00:00,8.45,9
None, None, 1.578,91.9,2016-02-26 21:00:00,8.63,9
None, None, 1.518,92.6,2016-02-26 22:00:00,8.53,9
None, None, 0.462998,93.3,2016-02-26 23:00:00,8.33,9
None, None, 0.73,94.2,2016-02-27 00:00:00,8.19,9
None, None, None,94.8,2016-02-27 01:00:00,8.1,9
None, None, None,95.0,2016-02-27 02:00:00,8.02,9
None, None, 0.237,95.2,2016-02-27 03:00:00,8.0,9
None, None, 0.792999,95.5,2016-02-27 04:00:00,7.92,9
None, None, 0.749,95.6,2016-02-27 05:00:00,8.09,9
None, None, 0.493,95.7,2016-02-27 06:00:00,8.1,9
None, None, 0.689,95.7,2016-02-27 07:00:00,8.01,9
None, None, 1.206,95.7,2016-02-27 08:00:00,8.0,9
None, None, 0.458,95.7,2016-02-27 09:00:00,8.0,9
None, None, 0.764998,95.6,2016-02-27 10:00:00,8.22,9
None, None, 1.92,95.3,2016-02-27 11:00:00,8.33,9
None, None, 1.521,93.6,2016-02-27 12:00:00,8.5,9
None, None, 1.552,92.2,2016-02-27 13:00:00,9.1,9
None, None, 2.107,88.2,2016-02-27 14:00:00,9.39,9
None, None, 2.495,85.2,2016-02-27 15:00:00,9.61,9
None, None, 2.754,85.8,2016-02-27 16:00:00,9.28,9
None, None, 1.72,84.5,2016-02-27 17:00:00,9.65,9
None, None, 0.639998,85.8,2016-02-27 18:00:00,9.52,9
None, None, 1.13,90.0,2016-02-27 19:00:00,9.13,9
None, None, 1.864,90.7,2016-02-27 20:00:00,9.06,9
None, None, 0.986,90.7,2016-02-27 21:00:00,8.91,9
None, None, 1.335,91.0,2016-02-27 22:00:00,8.75,9
None, None, 2.571,91.9,2016-02-27 23:00:00,8.59,9
None, None, 1.743,91.3,2016-02-28 00:00:00,8.75,9
None, None, 2.127,80.7,2016-02-28 01:00:00,9.7,9
None, None, 1.778,86.8,2016-02-28 02:00:00,8.94,9
None, None, 2.012,86.4,2016-02-28 03:00:00,8.93,9
None, None, 0.985,90.6,2016-02-28 04:00:00,8.41,9
None, None, 1.745,90.4,2016-02-28 05:00:00,8.24,9
None, None, 2.782,85.6,2016-02-28 06:00:00,8.33,9
None, None, 4.692,86.7,2016-02-28 07:00:00,7.75,9
None, None, 4.905,84.3,2016-02-28 08:00:00,7.69,9
None, None, 3.933,83.5,2016-02-28 09:00:00,7.56,9
None, None, 4.35,84.4,2016-02-28 10:00:00,7.53,9
None, None, 4.679,83.0,2016-02-28 11:00:00,8.19,9
None, None, 10.68,75.9,2016-02-28 12:00:00,9.86,9
None, None, 11.67,73.0,2016-02-28 13:00:00,10.26,9
None, None, 9.47,68.15,2016-02-28 14:00:00,10.41,9
None, None, 2.466,72.1,2016-02-28 15:00:00,10.16,9
None, None, 2.271,76.6,2016-02-28 16:00:00,9.82,9
None, None, 2.167,81.4,2016-02-28 17:00:00,9.29,9
None, None, 3.386,85.4,2016-02-28 18:00:00,8.07,9
None, None, 3.032,88.1,2016-02-28 19:00:00,7.68,9
None, None, 3.225,84.4,2016-02-28 20:00:00,7.67,9
None, None, 2.579,89.0,2016-02-28 21:00:00,6.661,9
None, None, 1.702,90.3,2016-02-28 22:00:00,6.373,9
None, None, 1.818,91.3,2016-02-28 23:00:00,5.955,9
None, None, 1.975,92.0,2016-02-29 00:00:00,5.722,9
None, None, 1.848,91.5,2016-02-29 01:00:00,5.625,9
None, None, 1.174,90.3,2016-02-29 02:00:00,6.185,9
None, None, 1.265,91.4,2016-02-29 03:00:00,6.153,9
None, None, 1.241,92.0,2016-02-29 04:00:00,5.921,9
None, None, 1.753,92.6,2016-02-29 05:00:00,5.87,9
None, None, 1.013,92.7,2016-02-29 06:00:00,6.04,9
None, None, 2.742,89.2,2016-02-29 07:00:00,6.778,9
None, None, 3.395,83.7,2016-02-29 08:00:00,7.27,9
None, None, 3.005,82.1,2016-02-29 09:00:00,7.37,9
None, None, 2.509,80.3,2016-02-29 10:00:00,7.6,9
None, None, 1.824,79.7,2016-02-29 11:00:00,7.61,9
None, None, 2.267,80.9,2016-02-29 12:00:00,7.48,9
None, None, 1.671,76.9,2016-02-29 13:00:00,8.31,9
None, None, 1.179,69.49,2016-02-29 14:00:00,8.97,9
None, None, 0.587998,68.81,2016-02-29 15:00:00,9.21,9
None, None, 1.335,68.19,2016-02-29 16:00:00,9.18,9
None, None, 0.774999,72.0,2016-02-29 17:00:00,8.84,9
None, None, 0.893998,77.9,2016-02-29 18:00:00,8.4,9
None, None, 3.286,80.4,2016-02-29 19:00:00,8.03,9
None, None, 4.862,77.4,2016-02-29 20:00:00,8.03,9
None, None, 4.753,72.5,2016-02-29 21:00:00,8.39,9
None, None, 4.916,74.4,2016-02-29 22:00:00,7.98,9
None, None, 3.243,75.1,2016-02-29 23:00:00,7.91,9
None, None, 3.426,76.2,2016-03-01 00:00:00,7.59,9
None, None, 1.877,75.0,2016-03-01 01:00:00,7.56,9
None, None, 2.919,74.7,2016-03-01 02:00:00,7.69,9
None, None, 1.612,82.7,2016-03-01 03:00:00,6.901,9
None, None, 1.471,89.3,2016-03-01 04:00:00,6.218,9
None, None, 2.019,91.3,2016-03-01 05:00:00,6.134,9
None, None, 4.07,91.2,2016-03-01 06:00:00,6.153,9
None, None, 5.023,86.2,2016-03-01 07:00:00,6.268,9
None, None, 6.258,84.4,2016-03-01 08:00:00,6.41,9
None, None, 6.029,84.2,2016-03-01 09:00:00,6.589,9
None, None, 6.521,85.6,2016-03-01 10:00:00,6.465,9
None, None, 6.436,87.6,2016-03-01 11:00:00,6.434,9
None, None, 5.41,88.9,2016-03-01 12:00:00,6.649,9
None, None, 4.447,88.3,2016-03-01 13:00:00,7.49,9
None, None, 3.538,85.8,2016-03-01 14:00:00,8.65,9
None, None, 2.913,87.2,2016-03-01 15:00:00,8.94,9
None, None, 2.352,89.6,2016-03-01 16:00:00,8.78,9
None, None, 6.99,82.6,2016-03-01 17:00:00,10.24,9
None, None, 8.43,71.6,2016-03-01 18:00:00,10.58,9
None, None, 6.632,71.7,2016-03-01 19:00:00,9.84,9
None, None, 8.01,66.65,2016-03-01 20:00:00,10.11,9
None, None, 6.25,66.49,2016-03-01 21:00:00,9.77,9
None, None, 6.007,72.3,2016-03-01 22:00:00,9.21,9
None, None, 6.387,75.4,2016-03-01 23:00:00,8.14,9
None, None, 4.113,78.9,2016-03-02 00:00:00,7.69,9
