WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
None, None, 1.612,2016-02-26 00:00:00,5.318,9
None, None, 1.836,2016-02-26 01:00:00,5.762,9
None, None, 1.243,2016-02-26 02:00:00,5.223,9
None, None, 1.558,2016-02-26 03:00:00,4.705,9
None, None, 1.553,2016-02-26 04:00:00,4.011,9
None, None, 1.512,2016-02-26 05:00:00,3.888,9
None, None, 1.273,2016-02-26 06:00:00,4.217,9
None, None, 1.286,2016-02-26 07:00:00,4.623,9
None, None, 0.833998,2016-02-26 08:00:00,4.637,9
None, None, 0.118,2016-02-26 09:00:00,6.205,9
None, None, 0.773998,2016-02-26 10:00:00,7.84,9
None, None, 1.202,2016-02-26 11:00:00,10.21,9
None, None, 1.053,2016-02-26 12:00:00,10.69,9
None, None, 0.899999,2016-02-26 13:00:00,11.06,9
None, None, 0.397,2016-02-26 14:00:00,10.71,9
None, None, 1.106,2016-02-26 15:00:00,10.16,9
None, None, 0.321999,2016-02-26 16:00:00,9.08,9
None, None, 1.599,2016-02-26 17:00:00,8.28,9
None, None, 3.77,2016-02-26 18:00:00,7.36,9
None, None, 2.59,2016-02-26 19:00:00,7.3,9
None, None, 2.163,2016-02-26 20:00:00,7.09,9
None, None, 0.962,2016-02-26 21:00:00,6.893,9
None, None, None,2016-02-26 22:00:00,6.802,9
None, None, None,2016-02-26 23:00:00,6.814,9
None, None, None,2016-02-27 00:00:00,6.966,9
None, None, 1.621,2016-02-27 01:00:00,6.893,9
None, None, 0.337998,2016-02-27 02:00:00,6.949,9
None, None, 0.426999,2016-02-27 03:00:00,6.89,9
None, None, 0.282999,2016-02-27 04:00:00,6.752,9
None, None, 0.407999,2016-02-27 05:00:00,6.682,9
None, None, 1.184,2016-02-27 06:00:00,6.729,9
None, None, 1.872,2016-02-27 07:00:00,6.392,9
None, None, 1.246,2016-02-27 08:00:00,6.385,9
None, None, 0.959999,2016-02-27 09:00:00,6.647,9
None, None, 0.545,2016-02-27 10:00:00,6.94,9
None, None, 1.237,2016-02-27 11:00:00,7.26,9
None, None, 1.843,2016-02-27 12:00:00,8.37,9
None, None, 2.754,2016-02-27 13:00:00,9.12,9
None, None, 2.732,2016-02-27 14:00:00,8.6,9
None, None, 2.725,2016-02-27 15:00:00,8.65,9
None, None, 3.195,2016-02-27 16:00:00,8.72,9
None, None, 2.825,2016-02-27 17:00:00,8.41,9
None, None, 2.492,2016-02-27 18:00:00,8.17,9
None, None, 2.764,2016-02-27 19:00:00,7.72,9
None, None, 2.356,2016-02-27 20:00:00,7.63,9
None, None, 1.738,2016-02-27 21:00:00,7.92,9
None, None, 1.959,2016-02-27 22:00:00,8.3,9
None, None, 2.688,2016-02-27 23:00:00,8.45,9
None, None, 3.204,2016-02-28 00:00:00,8.5,9
None, None, 3.091,2016-02-28 01:00:00,8.31,9
None, None, 3.601,2016-02-28 02:00:00,7.9,9
None, None, 3.418,2016-02-28 03:00:00,7.5,9
None, None, 3.212,2016-02-28 04:00:00,7.34,9
None, None, 3.432,2016-02-28 05:00:00,7.35,9
None, None, 3.873,2016-02-28 06:00:00,7.23,9
None, None, 4.302,2016-02-28 07:00:00,7.02,9
None, None, 4.413,2016-02-28 08:00:00,6.874,9
None, None, 5.684,2016-02-28 09:00:00,6.958,9
None, None, 5.769,2016-02-28 10:00:00,7.0,9
None, None, 6.006,2016-02-28 11:00:00,8.14,9
None, None, 6.559,2016-02-28 12:00:00,10.06,9
None, None, 4.561,2016-02-28 13:00:00,11.05,9
None, None, 3.584,2016-02-28 14:00:00,11.48,9
None, None, 3.661,2016-02-28 15:00:00,11.52,9
None, None, 7.05,2016-02-28 16:00:00,9.55,9
None, None, 3.389,2016-02-28 17:00:00,8.33,9
None, None, 2.524,2016-02-28 18:00:00,8.59,9
None, None, 2.15,2016-02-28 19:00:00,7.71,9
None, None, 2.764,2016-02-28 20:00:00,7.37,9
None, None, 1.953,2016-02-28 21:00:00,7.02,9
None, None, 2.882,2016-02-28 22:00:00,7.18,9
None, None, 2.064,2016-02-28 23:00:00,6.639,9
None, None, 2.034,2016-02-29 00:00:00,5.848,9
None, None, 1.138,2016-02-29 01:00:00,5.656,9
None, None, 1.693,2016-02-29 02:00:00,4.991,9
None, None, 3.153,2016-02-29 03:00:00,5.488,9
None, None, 2.552,2016-02-29 04:00:00,5.358,9
None, None, 1.634,2016-02-29 05:00:00,3.584,9
None, None, 1.52,2016-02-29 06:00:00,3.363,9
None, None, 2.333,2016-02-29 07:00:00,2.991,9
None, None, 2.329,2016-02-29 08:00:00,3.555,9
None, None, 1.989,2016-02-29 09:00:00,5.988,9
None, None, 2.482,2016-02-29 10:00:00,8.38,9
None, None, 3.099,2016-02-29 11:00:00,9.39,9
None, None, 4.979,2016-02-29 12:00:00,9.36,9
None, None, 4.879,2016-02-29 13:00:00,9.74,9
None, None, 4.031,2016-02-29 14:00:00,9.16,9
None, None, 3.273,2016-02-29 15:00:00,8.84,9
None, None, 3.312,2016-02-29 16:00:00,8.51,9
None, None, 2.469,2016-02-29 17:00:00,8.34,9
None, None, 1.963,2016-02-29 18:00:00,7.9,9
None, None, 1.563,2016-02-29 19:00:00,7.44,9
