TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
21.2, 2.722, 50.5, 51.35,2018-08-06 00:00:00, 20.47,32
20.5, 2.983, 51.4, 54.07,2018-08-06 01:00:00, 19.43,32
19.4, 3.213, 54.1, 54.93,2018-08-06 02:00:00, 18.66,32
18.7, 3.426, 54.9, 54.6,2018-08-06 03:00:00, 18.23,32
18.2, 3.182, 54.6, 54.36,2018-08-06 04:00:00, 17.84,32
17.8, 3.54, 54.4, 59.12,2018-08-06 05:00:00, 16.76,32
16.8, 3.461, 59.1, 59.3,2018-08-06 06:00:00, 16.74,32
16.7, 3.287, 59.3, 53.08,2018-08-06 07:00:00, 18.19,32
18.2, 3.507, 53.1, 52.18,2018-08-06 08:00:00, 18.93,32
18.9, 3.642, 52.2, 52.03,2018-08-06 09:00:00, 19.92,32
19.9, 4.805, 52.0, 47.04,2018-08-06 10:00:00, 22.09,32
22.1, 4.334, 47.0, 46.15,2018-08-06 11:00:00, 22.41,32
22.4, 5.147, 46.2, 36.96,2018-08-06 12:00:00, 24.43,32
24.4, 7.399, 37.0, 25.93,2018-08-06 13:00:00, 25.91,32
25.9, 5.361, 25.9, 27.3,2018-08-06 14:00:00, 25.37,32
25.4, 4.098, 27.3, 29.62,2018-08-06 15:00:00, 25.5,32
25.5, 5.745, 29.6, 28.53,2018-08-06 16:00:00, 25.48,32
25.5, 3.454, 28.5, 32.17,2018-08-06 17:00:00, 24.33,32
24.3, 2.433, 32.2, 37.27,2018-08-06 18:00:00, 23.93,32
23.9, 2.588, 37.3, 41.31,2018-08-06 19:00:00, 23.31,32
23.3, 2.368, 41.3, 49.18,2018-08-06 20:00:00, 21.04,32
21.0, 2.971, 49.2, 51.26,2018-08-06 21:00:00, 19.54,32
19.5, 3.663, 51.3, 45.87,2018-08-06 22:00:00, 18.93,32
18.9, 3.393, 45.9, 40.01,2018-08-06 23:00:00, 18.64,32
18.6, 3.792, 40.0, 38.07,2018-08-07 00:00:00, 18.58,32
18.6, 3.893, 38.1, 39.09,2018-08-07 01:00:00, 18.32,32
18.3, 3.216, 39.1, 41.84,2018-08-07 02:00:00, 17.83,32
17.8, 3.981, 41.8, 43.06,2018-08-07 03:00:00, 17.69,32
17.7, 3.999, 43.1, 44.75,2018-08-07 04:00:00, 17.4,32
17.4, 3.172, 44.8, 47.88,2018-08-07 05:00:00, 16.72,32
16.7, 3.851, 47.9, 49.63,2018-08-07 06:00:00, 16.66,32
16.7, 3.885, 49.6, 50.33,2018-08-07 07:00:00, 16.96,32
17.0, 3.074, 50.3, 49.4,2018-08-07 08:00:00, 18.26,32
18.3, 2.611, 49.4, 50.24,2018-08-07 09:00:00, 19.53,32
19.5, 1.92, 50.2, 48.0,2018-08-07 10:00:00, 21.3,32
21.3, 3.128, 48.0, 41.84,2018-08-07 11:00:00, 23.67,32
23.7, 5.979, 41.8, 33.32,2018-08-07 12:00:00, 24.8,32
24.8, 7.417, 33.3, 30.27,2018-08-07 13:00:00, 25.14,32
25.1, 6.67, 30.3, 29.29,2018-08-07 14:00:00, 26.31,32
26.3, 7.57, 29.3, 27.54,2018-08-07 15:00:00, 26.69,32
26.7, 7.122, 27.5, 28.05,2018-08-07 16:00:00, 26.34,32
26.3, 6.266, 28.1, 30.34,2018-08-07 17:00:00, 25.72,32
25.7, 6.695, 30.3, 29.29,2018-08-07 18:00:00, 25.76,32
25.8, 3.604, 29.3, 31.28,2018-08-07 19:00:00, 25.12,32
25.1, 2.176, 31.3, 33.17,2018-08-07 20:00:00, 23.74,32
23.7, 1.45, 33.2, 44.18,2018-08-07 21:00:00, 21.27,32
21.3, 1.31, 44.2, 53.23,2018-08-07 22:00:00, 19.08,32
19.1, 0.936, 53.2, 61.64,2018-08-07 23:00:00, 17.5,32
17.5, 0.518, 61.6, 67.67,2018-08-08 00:00:00, 16.0,32
16.0, 0.56, 67.7, 73.56,2018-08-08 01:00:00, 15.05,32
15.1, 0.642, 73.6, 79.63,2018-08-08 02:00:00, 13.98,32
14.0, 0.701, 79.6, 82.0,2018-08-08 03:00:00, 13.3,32
13.3, 0.622, 82.0, 83.4,2018-08-08 04:00:00, 12.24,32
12.2, 0.262, 83.4, 88.6,2018-08-08 05:00:00, 11.56,32
11.6, 0.381, 88.6, 82.9,2018-08-08 06:00:00, 12.4,32
12.4, 0.472, 82.9, 75.53,2018-08-08 07:00:00, 14.17,32
14.2, 0.467, 75.5, 68.26,2018-08-08 08:00:00, 16.69,32
16.7, 0.771, 68.3, 57.74,2018-08-08 09:00:00, 19.63,32
19.6, 0.786, 57.7, 51.66,2018-08-08 10:00:00, 21.61,32
21.6, 2.742, 51.7, 40.52,2018-08-08 11:00:00, 24.75,32
24.8, 5.06, 40.5, 33.31,2018-08-08 12:00:00, 26.42,32
26.4, 5.673, 33.3, 27.37,2018-08-08 13:00:00, 27.84,32
27.8, 6.168, 27.4, 25.04,2018-08-08 14:00:00, 28.36,32
28.4, 5.842, 25.0, 24.38,2018-08-08 15:00:00, 28.85,32
28.9, 5.708, 24.4, 24.35,2018-08-08 16:00:00, 29.1,32
29.1, 5.184, 24.4, 26.04,2018-08-08 17:00:00, 29.06,32
29.1, 6.098, 26.0, 28.67,2018-08-08 18:00:00, 28.28,32
28.3, 4.454, 28.7, 34.93,2018-08-08 19:00:00, 25.98,32
26.0, 4.154, 34.9, 39.39,2018-08-08 20:00:00, 24.62,32
24.6, 4.704, 39.4, 39.59,2018-08-08 21:00:00, 23.74,32
23.7, 5.608, 39.6, 41.99,2018-08-08 22:00:00, 22.7,32
22.7, 5.684, 42.0, 45.17,2018-08-08 23:00:00, 21.57,32
21.6, 4.464, 45.2, 41.02,2018-08-09 00:00:00, 22.11,32
22.1, 3.084, 41.0, 41.26,2018-08-09 01:00:00, 21.84,32
21.8, 2.202, 41.3, 43.6,2018-08-09 02:00:00, 21.18,32
21.2, 1.502, 43.6, 50.31,2018-08-09 03:00:00, 19.52,32
19.5, 0.445, 50.3, 57.13,2018-08-09 04:00:00, 18.31,32
18.3, 0.802, 57.1, 64.51,2018-08-09 05:00:00, 17.08,32
17.1, 1.449, 64.5, 64.41,2018-08-09 06:00:00, 17.01,32
17.0, 1.671, 64.4, 60.14,2018-08-09 07:00:00, 18.22,32
18.2, 1.612, 60.1, 60.91,2018-08-09 08:00:00, 18.34,32
18.3, 2.607, 60.9, 59.33,2018-08-09 09:00:00, 18.54,32
18.5, 3.339, 59.3, 50.44,2018-08-09 10:00:00, 20.66,32
20.7, 3.618, 50.4, 40.88,2018-08-09 11:00:00, 23.88,32
23.9, 3.865, 40.9, 35.55,2018-08-09 12:00:00, 25.99,32
26.0, 5.528, 35.6, 28.9,2018-08-09 13:00:00, 28.07,32
28.1, 6.177, 28.9, 25.38,2018-08-09 14:00:00, 28.79,32
28.8, 6.315, 25.4, 26.92,2018-08-09 15:00:00, 28.8,32
28.8, 5.258, 26.9, 29.43,2018-08-09 16:00:00, 28.41,32
28.4, 4.121, 29.4, 33.96,2018-08-09 17:00:00, 27.6,32
27.6, 2.5, 34.0, 41.87,2018-08-09 18:00:00, 25.92,32
25.9, 2.935, 41.9, 42.46,2018-08-09 19:00:00, 24.89,32
24.9, 3.28, 42.5, 40.97,2018-08-09 20:00:00, 24.19,32
24.2, 1.227, 41.0, 48.49,2018-08-09 21:00:00, 22.6,32
22.6, 0.934, 48.5, 52.09,2018-08-09 22:00:00, 21.65,32
21.7, 1.036, 52.1, 60.91,2018-08-09 23:00:00, 19.94,32
19.9, 2.226, 60.9, 52.86,2018-08-10 00:00:00, 20.64,32
20.6, 3.931, 52.9, 43.83,2018-08-10 01:00:00, 21.69,32
21.7, 4.862, 43.8, 37.43,2018-08-10 02:00:00, 22.27,32
22.3, 4.984, 37.4, 35.14,2018-08-10 03:00:00, 21.78,32
21.8, 4.203, 35.1, 37.88,2018-08-10 04:00:00, 20.63,32
20.6, 3.932, 37.9, 37.52,2018-08-10 05:00:00, 20.18,32
20.2, 3.686, 37.5, 41.09,2018-08-10 06:00:00, 19.33,32
19.3, 3.814, 41.1, 41.18,2018-08-10 07:00:00, 19.51,32
19.5, 3.89, 41.2, 41.86,2018-08-10 08:00:00, 20.01,32
20.0, 4.392, 41.9, 40.93,2018-08-10 09:00:00, 21.54,32
21.5, 4.229, 40.9, 36.28,2018-08-10 10:00:00, 23.72,32
23.7, 4.823, 36.3, 31.45,2018-08-10 11:00:00, 24.6,32
24.6, 6.643, 31.5, 27.51,2018-08-10 12:00:00, 24.62,32
24.6, 5.736, 27.5, 26.21,2018-08-10 13:00:00, 25.05,32
25.1, 5.272, 26.2, 25.67,2018-08-10 14:00:00, 25.22,32
25.2, 4.441, 25.7, 26.71,2018-08-10 15:00:00, 25.0,32
25.0, 4.5, 26.7, 27.13,2018-08-10 16:00:00, 24.54,32
24.5, 4.809, 27.1, 25.6,2018-08-10 17:00:00, 25.06,32
25.1, 4.635, 25.6, 26.75,2018-08-10 18:00:00, 24.76,32
24.8, 5.508, 26.8, 27.34,2018-08-10 19:00:00, 23.56,32
23.6, 2.768, 27.3, 30.57,2018-08-10 20:00:00, 21.2,32
21.2, 2.921, 30.6, 34.6,2018-08-10 21:00:00, 19.81,32
19.8, 2.788, 34.6, 41.41,2018-08-10 22:00:00, 17.94,32
17.9, 2.018, 41.4, 44.8,2018-08-10 23:00:00, 16.66,32
16.7, 1.04, 44.8, 48.9,2018-08-11 00:00:00, 15.75,32
15.8, 1.311, 48.9, 54.37,2018-08-11 01:00:00, 14.33,32
14.3, 1.491, 54.4, 65.12,2018-08-11 02:00:00, 12.75,32
12.8, 0.823, 65.1, 73.51,2018-08-11 03:00:00, 11.36,32
11.4, 2.844, 73.5, 76.3,2018-08-11 04:00:00, 10.9,32
10.9, 1.835, 76.3, 84.1,2018-08-11 05:00:00, 8.88,32
8.9, 0.706, 84.1, 77.69,2018-08-11 06:00:00, 10.14,32
10.1, 0.911, 77.7, 73.37,2018-08-11 07:00:00, 11.3,32
11.3, 1.163, 73.4, 70.02,2018-08-11 08:00:00, 12.67,32
12.7, 0.97, 70.0, 60.6,2018-08-11 09:00:00, 15.25,32
15.3, 1.799, 60.6, 51.94,2018-08-11 10:00:00, 17.46,32
17.5, 2.786, 51.9, 45.55,2018-08-11 11:00:00, 18.88,32
18.9, 3.278, 45.6, 39.09,2018-08-11 12:00:00, 20.09,32
20.1, 3.771, 39.1, 32.89,2018-08-11 13:00:00, 20.91,32
20.9, 4.165, 32.9, 33.4,2018-08-11 14:00:00, 21.37,32
21.4, 3.51, 33.4, 30.16,2018-08-11 15:00:00, 21.61,32
21.6, 3.247, 30.2, 32.53,2018-08-11 16:00:00, 21.38,32
21.4, 3.196, 32.5, 36.98,2018-08-11 17:00:00, 20.61,32
20.6, 2.463, 37.0, 41.16,2018-08-11 18:00:00, 19.9,32
19.9, 1.989, 41.2, 45.1,2018-08-11 19:00:00, 19.19,32
19.2, 1.838, 45.1, 49.64,2018-08-11 20:00:00, 18.4,32
18.4, 1.088, 49.6, 49.73,2018-08-11 21:00:00, 17.28,32
17.3, 0.766, 49.7, 56.91,2018-08-11 22:00:00, 15.79,32
15.8, 0.657, 56.9, 64.93,2018-08-11 23:00:00, 14.5,32
14.5, 0.438, 64.9, 71.36,2018-08-12 00:00:00, 13.39,32
13.4, 0.252, 71.4, 76.83,2018-08-12 01:00:00, 12.22,32
12.2, 0.608, 76.8, 81.1,2018-08-12 02:00:00, 11.26,32
11.3, 0.337, 81.1, 85.5,2018-08-12 03:00:00, 10.46,32
10.5, 0.864, 85.5, 84.6,2018-08-12 04:00:00, 10.0,32
10.0, 0.69, 84.6, 88.5,2018-08-12 05:00:00, 9.22,32
9.2, 0.728, 88.5, 89.0,2018-08-12 06:00:00, 8.97,32
9.0, 0.554, 89.0, 88.2,2018-08-12 07:00:00, 9.73,32
9.7, 0.901, 88.2, 81.3,2018-08-12 08:00:00, 11.64,32
11.6, 0.805, 81.3, 68.65,2018-08-12 09:00:00, 15.09,32
15.1, 1.437, 68.7, 57.81,2018-08-12 10:00:00, 16.77,32
16.8, 2.033, 57.8, 51.18,2018-08-12 11:00:00, 17.53,32
17.5, 2.436, 51.2, 51.32,2018-08-12 12:00:00, 17.74,32
17.7, 2.609, 51.3, 47.85,2018-08-12 13:00:00, 18.43,32
18.4, 2.427, 47.9, 43.43,2018-08-12 14:00:00, 19.35,32
19.4, 2.846, 43.4, 40.63,2018-08-12 15:00:00, 20.03,32
20.0, 3.229, 40.6, 39.11,2018-08-12 16:00:00, 19.79,32
19.8, 3.783, 39.1, 39.71,2018-08-12 17:00:00, 19.6,32
19.6, 3.591, 39.7, 42.99,2018-08-12 18:00:00, 19.07,32
19.1, 2.96, 43.0, 48.73,2018-08-12 19:00:00, 18.42,32
18.4, 3.159, 48.7, 55.17,2018-08-12 20:00:00, 17.2,32
17.2, 2.408, 55.2, 64.17,2018-08-12 21:00:00, 15.22,32
15.2, 3.107, 64.2, 68.63,2018-08-12 22:00:00, 14.29,32
14.3, 3.864, 68.6, 72.14,2018-08-12 23:00:00, 13.49,32
