wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
145.0, None, None,0.0, None,6.0, None,22.0, None, None, None,33.0,2017-08-13 00:00:00,33,,,,,,
187.0, None, None,0.0, None,8.8, None,21.0, None, None, None,36.0,2017-08-13 01:00:00,33,,,,,,
206.0, None, None,0.0, None,2.5, None,21.0, None, None, None,37.0,2017-08-13 02:00:00,33,,,,,,
205.0, None, None,0.0, None,1.2, None,20.5, None, None, None,41.0,2017-08-13 03:00:00,33,,,,,,
141.0, None, None,0.0, None,3.4, None,19.6, None, None, None,46.0,2017-08-13 04:00:00,33,,,,,,
188.0, None, None,0.0, None,5.4, None,19.6, None, None, None,48.0,2017-08-13 05:00:00,33,,,,,,
18.0, None, None,0.0, None,0.4, None,16.8, None, None, None,67.0,2017-08-13 06:00:00,33,,,,,,
199.0, None, None,0.0, None,3.3, None,18.2, None, None, None,60.0,2017-08-13 07:00:00,33,,,,,,
206.0, None, None,0.0, None,4.3, None,18.4, None, None, None,66.0,2017-08-13 08:00:00,33,,,,,,
184.0, None, None,0.0, None,4.4, None,19.7, None, None, None,55.0,2017-08-13 09:00:00,33,,,,,,
199.0, None, None,0.0, None,7.9, None,21.9, None, None, None,46.0,2017-08-13 10:00:00,33,,,,,,
167.0, None, None,0.0, None,8.8, None,23.8, None, None, None,40.0,2017-08-13 11:00:00,33,,,,,,
208.0, None, None,0.0, None,12.0, None,26.0, None, None, None,31.0,2017-08-13 12:00:00,33,,,,,,
205.0, None, None,0.0, None,13.8, None,26.9, None, None, None,28.0,2017-08-13 13:00:00,33,,,,,,
203.0, None, None,0.0, None,15.6, None,27.5, None, None, None,21.0,2017-08-13 14:00:00,33,,,,,,
202.0, None, None,0.0, None,12.2, None,26.5, None, None, None,21.0,2017-08-13 15:00:00,33,,,,,,
199.0, None, None,0.0, None,11.8, None,25.2, None, None, None,23.0,2017-08-13 16:00:00,33,,,,,,
197.0, None, None,0.0, None,12.4, None,23.7, None, None, None,25.0,2017-08-13 17:00:00,33,,,,,,
200.0, None, None,0.0, None,10.0, None,21.0, None, None, None,21.0,2017-08-13 18:00:00,33,,,,,,
218.0, None, None,0.0, None,10.8, None,19.4, None, None, None,30.0,2017-08-13 19:00:00,33,,,,,,
222.0, None, None,0.0, None,6.9, None,17.8, None, None, None,35.0,2017-08-13 20:00:00,33,,,,,,
186.0, None, None,0.0, None,3.9, None,16.8, None, None, None,40.0,2017-08-13 21:00:00,33,,,,,,
68.0, None, None,0.0, None,2.6, None,16.6, None, None, None,41.0,2017-08-13 22:00:00,33,,,,,,
246.0, None, None,0.0, None,3.0, None,16.4, None, None, None,43.0,2017-08-13 23:00:00,33,,,,,,
263.0, None, None,0.0, None,2.3, None,16.4, None, None, None,43.0,2017-08-14 00:00:00,33,,,,,,
15.0, None, None,0.0, None,4.5, None,16.0, None, None, None,46.0,2017-08-14 01:00:00,33,,,,,,
352.0, None, None,0.0, None,6.5, None,15.7, None, None, None,47.0,2017-08-14 02:00:00,33,,,,,,
327.0, None, None,0.0, None,3.5, None,15.1, None, None, None,49.0,2017-08-14 03:00:00,33,,,,,,
49.0, None, None,0.0, None,4.1, None,14.9, None, None, None,49.0,2017-08-14 04:00:00,33,,,,,,
13.0, None, None,0.0, None,5.0, None,15.1, None, None, None,49.0,2017-08-14 05:00:00,33,,,,,,
170.0, None, None,0.0, None,0.9, None,15.0, None, None, None,50.0,2017-08-14 06:00:00,33,,,,,,
75.0, None, None,0.0, None,4.2, None,16.6, None, None, None,49.0,2017-08-14 07:00:00,33,,,,,,
80.0, None, None,0.0, None,5.8, None,17.7, None, None, None,44.0,2017-08-14 08:00:00,33,,,,,,
186.0, None, None,0.0, None,5.1, None,19.6, None, None, None,40.0,2017-08-14 09:00:00,33,,,,,,
140.0, None, None,0.0, None,9.3, None,19.3, None, None, None,40.0,2017-08-14 10:00:00,33,,,,,,
145.0, None, None,0.0, None,7.7, None,20.4, None, None, None,38.0,2017-08-14 11:00:00,33,,,,,,
145.0, None, None,0.0, None,8.2, None,21.2, None, None, None,34.0,2017-08-14 12:00:00,33,,,,,,
108.0, None, None,0.0, None,4.9, None,21.1, None, None, None,34.0,2017-08-14 13:00:00,33,,,,,,
93.0, None, None,0.0, None,11.5, None,20.3, None, None, None,39.0,2017-08-14 14:00:00,33,,,,,,
81.0, None, None,0.0, None,11.1, None,21.4, None, None, None,37.0,2017-08-14 15:00:00,33,,,,,,
68.0, None, None,0.0, None,14.8, None,20.4, None, None, None,42.0,2017-08-14 16:00:00,33,,,,,,
67.0, None, None,0.0, None,14.9, None,19.9, None, None, None,44.0,2017-08-14 17:00:00,33,,,,,,
70.0, None, None,0.0, None,12.1, None,19.9, None, None, None,39.0,2017-08-14 18:00:00,33,,,,,,
43.0, None, None,0.0, None,9.4, None,19.0, None, None, None,41.0,2017-08-14 19:00:00,33,,,,,,
11.0, None, None,0.0, None,5.4, None,18.0, None, None, None,44.0,2017-08-14 20:00:00,33,,,,,,
256.0, None, None,0.0, None,2.3, None,17.0, None, None, None,49.0,2017-08-14 21:00:00,33,,,,,,
27.0, None, None,0.0, None,4.0, None,16.2, None, None, None,53.0,2017-08-14 22:00:00,33,,,,,,
96.0, None, None,0.0, None,0.2, None,15.4, None, None, None,57.0,2017-08-14 23:00:00,33,,,,,,
31.0, None, None,0.0, None,4.0, None,14.6, None, None, None,61.0,2017-08-15 00:00:00,33,,,,,,
42.0, None, None,0.0, None,2.8, None,13.9, None, None, None,63.0,2017-08-15 01:00:00,33,,,,,,
72.0, None, None,0.0, None,2.0, None,13.2, None, None, None,65.0,2017-08-15 02:00:00,33,,,,,,
53.0, None, None,0.0, None,5.6, None,13.0, None, None, None,68.0,2017-08-15 03:00:00,33,,,,,,
34.0, None, None,0.0, None,1.4, None,12.4, None, None, None,71.0,2017-08-15 04:00:00,33,,,,,,
44.0, None, None,0.0, None,5.9, None,12.1, None, None, None,70.0,2017-08-15 05:00:00,33,,,,,,
56.0, None, None,0.0, None,2.9, None,12.7, None, None, None,68.0,2017-08-15 06:00:00,33,,,,,,
89.0, None, None,0.0, None,5.9, None,14.6, None, None, None,64.0,2017-08-15 07:00:00,33,,,,,,
116.0, None, None,0.0, None,7.4, None,15.8, None, None, None,61.0,2017-08-15 08:00:00,33,,,,,,
116.0, None, None,0.0, None,7.0, None,17.3, None, None, None,55.0,2017-08-15 09:00:00,33,,,,,,
105.0, None, None,0.0, None,11.6, None,18.3, None, None, None,47.0,2017-08-15 10:00:00,33,,,,,,
