ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
0.0,0.0,18.0,0.0,2017-08-13,0.0,27.0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,16.0,0.0,2017-08-14,0.0,23.0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,12.5,0.0,2017-08-15,0.0,25.5,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,15.5,0.0,2017-08-16,0.0,31.0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,16.0,0.0,2017-08-17,0.0,28.0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,20.0,0.0,2017-08-18,0.0,30.5,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,15.5,0.0,2017-08-19,0.0,24.5,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-13 00:00:00,,,33,304.0, None, None,0.0, None,10.3, None,23.3, None, None, None,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-13 01:00:00,,,33,283.0, None, None,0.0, None,14.2, None,22.5, None, None, None,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-13 02:00:00,,,33,290.0, None, None,0.0, None,10.4, None,21.7, None, None, None,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-13 03:00:00,,,33,222.0, None, None,0.0, None,6.5, None,20.9, None, None, None,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-13 04:00:00,,,33,296.0, None, None,0.0, None,5.0, None,20.3, None, None, None,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-13 05:00:00,,,33,290.0, None, None,0.0, None,12.0, None,19.7, None, None, None,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-13 06:00:00,,,33,288.0, None, None,0.0, None,11.0, None,17.4, None, None, None,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-13 07:00:00,,,33,229.0, None, None,0.0, None,3.6, None,18.7, None, None, None,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-13 08:00:00,,,33,358.0, None, None,0.2, None,8.6, None,16.8, None, None, None,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-13 09:00:00,,,33,100.0, None, None,0.0, None,6.2, None,19.3, None, None, None,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-13 10:00:00,,,33,97.0, None, None,0.0, None,5.3, None,20.3, None, None, None,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-13 11:00:00,,,33,131.0, None, None,0.0, None,5.8, None,21.3, None, None, None,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-13 12:00:00,,,33,156.0, None, None,0.0, None,6.3, None,23.3, None, None, None,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-13 13:00:00,,,33,155.0, None, None,0.0, None,6.5, None,27.0, None, None, None,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-13 14:00:00,,,33,162.0, None, None,0.0, None,5.9, None,26.3, None, None, None,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-13 15:00:00,,,33,196.0, None, None,0.0, None,12.1, None,28.1, None, None, None,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-13 16:00:00,,,33,246.0, None, None,0.0, None,13.4, None,27.5, None, None, None,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-13 17:00:00,,,33,275.0, None, None,0.0, None,29.6, None,24.4, None, None, None,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-13 18:00:00,,,33,282.0, None, None,0.0, None,23.9, None,22.0, None, None, None,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-13 19:00:00,,,33,274.0, None, None,0.0, None,18.5, None,20.9, None, None, None,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-13 20:00:00,,,33,333.0, None, None,0.0, None,15.8, None,19.4, None, None, None,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-13 21:00:00,,,33,328.0, None, None,0.0, None,9.7, None,17.5, None, None, None,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-13 22:00:00,,,33,292.0, None, None,0.0, None,6.1, None,16.0, None, None, None,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-13 23:00:00,,,33,289.0, None, None,0.0, None,5.6, None,15.2, None, None, None,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-14 00:00:00,,,33,271.0, None, None,0.0, None,14.5, None,16.4, None, None, None,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-14 01:00:00,,,33,288.0, None, None,0.0, None,10.1, None,16.1, None, None, None,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-14 02:00:00,,,33,293.0, None, None,0.0, None,16.1, None,15.7, None, None, None,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-14 03:00:00,,,33,283.0, None, None,0.0, None,16.3, None,15.4, None, None, None,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-14 04:00:00,,,33,277.0, None, None,0.0, None,14.8, None,15.5, None, None, None,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-14 05:00:00,,,33,281.0, None, None,0.0, None,12.5, None,15.6, None, None, None,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-14 06:00:00,,,33,257.0, None, None,0.0, None,11.9, None,15.6, None, None, None,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-14 07:00:00,,,33,343.0, None, None,0.0, None,5.9, None,16.2, None, None, None,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-14 08:00:00,,,33,54.0, None, None,0.0, None,5.3, None,18.2, None, None, None,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-14 09:00:00,,,33,124.0, None, None,0.0, None,6.7, None,20.4, None, None, None,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-14 10:00:00,,,33,123.0, None, None,0.0, None,6.7, None,21.6, None, None, None,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-14 11:00:00,,,33,94.0, None, None,0.0, None,7.7, None,21.7, None, None, None,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-14 12:00:00,,,33,16.0, None, None,0.0, None,6.0, None,19.5, None, None, None,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-14 13:00:00,,,33,315.0, None, None,0.0, None,5.9, None,21.8, None, None, None,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-14 14:00:00,,,33,7.0, None, None,0.0, None,9.3, None,21.3, None, None, None,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2017-08-14 15:00:00,,,33,357.0, None, None,0.0, None,8.4, None,21.0, None, None, None,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,
