TempC,SolarRadiationWm,RH,Wetness,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
9.706,0.6,87.7,65.88,0.0, 922.85,0.0,1.01,2022-08-13 00:00:00, 165.7,7.775,33
8.916,0.6,91.1,91.76,0.0, 922.85,0.0,1.01,2022-08-13 01:00:00, 122.1,7.552,33
8.369,0.6,93.0,100.0,0.0, 922.75,0.0,0.76,2022-08-13 02:00:00, 115.1,7.312,33
8.419,0.6,93.4,100.0,0.0, 923.35,0.0,2.77,2022-08-13 03:00:00, 134.8,7.424,33
7.995,0.6,94.7,100.0,0.0, 923.75,0.0,1.51,2022-08-13 04:00:00, 117.9,7.205,33
11.297,24.4,94.6,100.0,0.0, 923.85,0.0,1.76,2022-08-13 05:00:00, 182.5,10.474,33
14.912,58.1,84.7,6.47,0.0, 924.25,0.0,2.77,2022-08-13 06:00:00, 164.3,12.375,33
15.629,39.4,81.9,6.47,0.0, 924.35,0.0,1.26,2022-08-13 07:00:00, 179.7,12.565,33
15.199,160.6,84.8,100.0,0.0, 925.05,0.0,1.26,2022-08-13 08:00:00, 151.6,12.675,33
17.439,216.9,87.7,6.47,0.0, 924.75,0.2,1.01,2022-08-13 09:00:00, 315.9,15.397,33
16.392,64.4,83.9,100.0,0.0, 925.55,0.2,1.26,2022-08-13 10:00:00, 221.8,13.682,33
17.011,125.6,90.4,11.18,0.0, 925.85,0.2,1.01,2022-08-13 11:00:00, 224.6,15.448,33
16.844,101.9,90.7,100.0,0.0, 926.05,0.8,0.5,2022-08-13 12:00:00, 293.4,15.334,33
16.915,89.4,93.1,95.88,0.0, 926.25,0.4,2.01,2022-08-13 13:00:00, 272.4,15.813,33
19.651,649.4,92.3,5.88,0.5, 926.15,0.2,2.52,2022-08-13 14:00:00, 303.2,18.391,33
19.318,250.6,78.0,5.29,0.5, 926.75,0.0,2.77,2022-08-13 15:00:00, 82.8,15.406,33
18.818,95.6,77.5,5.29,1.01, 926.95,0.0,4.28,2022-08-13 16:00:00, 190.9,14.821,33
14.625,8.1,88.4,100.0,1.26, 927.75,7.6,5.79,2022-08-13 17:00:00, 213.4,12.745,33
14.122,25.6,94.6,100.0,0.76, 928.05,1.2,3.78,2022-08-13 18:00:00, 171.3,13.285,33
13.666,30.6,95.2,100.0,0.5, 927.75,0.4,3.27,2022-08-13 19:00:00, 137.6,12.928,33
12.799,0.6,95.4,100.0,1.01, 928.25,0.0,4.28,2022-08-13 20:00:00, 167.1,12.097,33
12.847,0.6,95.5,91.18,1.01, 928.25,0.0,4.78,2022-08-13 21:00:00, 161.5,12.16,33
