ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
3.8,3.8,0.0,2019-11-12, 0.0,46
8.8,8.8,0.0,2019-11-15, 0.0,46
51.6,51.6,0.0,2019-11-16, 0.0,46
9.4,9.4,0.0,2019-11-18, None,46
