TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
8.27,0.6,29.5,3.7,851.95,0.0,8.19,2019-03-19 00:00:00,190.9,-8.5,12
8.494,0.6,30.1,4.48,852.25,0.0,7.99,2019-03-19 01:00:00,196.5,-8.0,12
8.742,0.6,26.1,5.65,852.25,0.0,7.8,2019-03-19 02:00:00,193.7,-9.6,12
8.593,0.6,24.1,2.14,852.35,0.0,6.04,2019-03-19 03:00:00,141.8,-10.8,12
8.866,0.6,23.3,2.53,852.25,0.0,4.09,2019-03-19 04:00:00,105.3,-11.0,12
9.608,0.6,20.3,3.12,852.05,0.0,4.68,2019-03-19 05:00:00,117.9,-12.1,12
9.238,1.9,17.9,3.9,851.95,0.0,5.65,2019-03-19 06:00:00,110.9,-13.9,12
9.139,71.9,21.2,3.51,851.75,0.0,6.24,2019-03-19 07:00:00,117.9,-11.9,12
8.941,208.1,21.4,5.07,851.45,0.0,6.82,2019-03-19 08:00:00,112.3,-12.0,12
9.879,328.1,22.5,3.51,851.55,0.0,5.85,2019-03-19 09:00:00,74.4,-10.5,12
11.053,429.4,23.5,2.53,851.45,0.0,5.65,2019-03-19 10:00:00,77.2,-9.0,12
12.944,500.6,21.4,1.17,851.35,0.0,3.12,2019-03-19 11:00:00,154.4,-8.6,12
12.703,498.1,14.9,2.34,851.15,0.0,4.68,2019-03-19 12:00:00,202.2,-13.3,12
13.425,538.1,14.5,2.34,851.25,0.0,4.87,2019-03-19 13:00:00,205.0,-13.1,12
13.401,308.1,15.3,1.36,851.05,0.0,3.31,2019-03-19 14:00:00,214.8,-12.5,12
13.666,345.6,18.1,0.78,850.95,0.0,2.73,2019-03-19 15:00:00,242.9,-10.1,12
12.34,124.4,20.7,0.58,850.75,0.0,3.12,2019-03-19 16:00:00,287.8,-9.5,12
12.098,71.9,20.1,1.36,850.35,0.0,3.51,2019-03-19 17:00:00,117.9,-10.1,12
10.98,11.9,21.1,1.56,850.05,0.0,3.12,2019-03-19 18:00:00,120.7,-10.4,12
11.224,0.6,19.9,3.31,849.75,0.0,5.26,2019-03-19 19:00:00,120.7,-11.0,12
10.173,0.6,19.5,0.78,849.85,0.0,3.7,2019-03-19 20:00:00,348.2,-12.1,12
10.247,0.6,18.7,0.97,849.85,0.0,2.53,2019-03-19 21:00:00,119.3,-12.5,12
9.657,0.6,17.7,0.78,849.85,0.0,2.53,2019-03-19 22:00:00,117.9,-13.7,12
10.271,0.6,17.8,0.78,849.95,0.0,1.36,2019-03-19 23:00:00,282.2,-13.1,12
9.608,0.6,18.4,0.0,849.95,0.0,0.78,2019-03-20 00:00:00,5.6,-13.3,12
9.608,0.6,20.3,0.39,850.15,0.0,2.14,2019-03-20 01:00:00,338.3,-12.1,12
8.841,0.6,20.7,0.97,850.45,0.0,1.75,2019-03-20 02:00:00,269.6,-12.5,12
9.04,0.6,19.7,0.97,850.55,0.0,1.75,2019-03-20 03:00:00,296.2,-12.9,12
8.295,0.6,20.4,1.17,850.85,0.0,3.51,2019-03-20 04:00:00,310.3,-13.1,12
7.695,0.6,21.2,0.58,851.15,0.0,1.56,2019-03-20 05:00:00,50.5,-13.1,12
6.99,6.9,22.5,2.14,851.65,0.0,4.68,2019-03-20 06:00:00,349.6,-13.0,12
6.382,80.6,25.5,4.87,851.85,0.0,7.41,2019-03-20 07:00:00,315.9,-12.0,12
6.357,94.4,28.2,4.48,851.75,0.0,6.24,2019-03-20 08:00:00,304.7,-10.7,12
7.217,326.9,30.1,3.9,851.95,0.0,6.24,2019-03-20 09:00:00,308.9,-9.1,12
8.494,445.6,28.9,1.36,852.45,0.0,2.92,2019-03-20 10:00:00,25.3,-8.6,12
7.67,500.6,29.3,1.95,852.85,0.0,4.68,2019-03-20 11:00:00,33.7,-9.1,12
7.695,530.6,31.9,2.53,853.05,0.0,4.68,2019-03-20 12:00:00,25.3,-8.0,12
8.419,510.6,31.1,2.53,852.95,0.0,5.07,2019-03-20 13:00:00,54.8,-7.7,12
