WDIR_VECT,time,HUMIDITY,week_of_year
244.4,2022-06-25 00:00:00, 96.4,26
227.6,2022-06-25 01:00:00, 97.1,26
221.2,2022-06-25 02:00:00, 97.7,26
154.9,2022-06-25 03:00:00, 97.9,26
206.4,2022-06-25 04:00:00, 98.2,26
212.7,2022-06-25 05:00:00, 98.2,26
261.0,2022-06-25 06:00:00, 96.5,26
237.2,2022-06-25 07:00:00, 67.2,26
245.6,2022-06-25 08:00:00, 51.0,26
262.9,2022-06-25 09:00:00, 43.9,26
202.6,2022-06-25 10:00:00, 34.4,26
217.7,2022-06-25 11:00:00, 30.6,26
200.6,2022-06-25 12:00:00, 27.1,26
179.7,2022-06-25 13:00:00, 21.7,26
211.7,2022-06-25 14:00:00, 20.8,26
203.1,2022-06-25 15:00:00, 19.3,26
206.1,2022-06-25 16:00:00, 17.7,26
200.8,2022-06-25 17:00:00, 17.6,26
204.1,2022-06-25 18:00:00, 22.0,26
225.6,2022-06-25 19:00:00, 26.2,26
282.4,2022-06-25 20:00:00, 51.9,26
284.7,2022-06-25 21:00:00, 70.8,26
278.4,2022-06-25 22:00:00, 85.8,26
252.8,2022-06-25 23:00:00, 91.1,26
241.8,2022-06-26 00:00:00, 92.5,26
215.6,2022-06-26 01:00:00, 95.1,26
211.4,2022-06-26 02:00:00, 96.0,26
194.2,2022-06-26 03:00:00, 96.6,26
238.8,2022-06-26 04:00:00, 96.4,26
314.9,2022-06-26 05:00:00, 94.8,26
2.2,2022-06-26 06:00:00, 89.1,26
233.7,2022-06-26 07:00:00, 58.0,26
250.4,2022-06-26 08:00:00, 46.8,26
297.0,2022-06-26 09:00:00, 44.7,26
56.3,2022-06-26 10:00:00, 38.8,26
268.0,2022-06-26 11:00:00, 50.7,26
128.5,2022-06-26 12:00:00, 85.1,26
94.0,2022-06-26 13:00:00, 79.8,26
113.0,2022-06-26 14:00:00, 53.6,26
55.2,2022-06-26 15:00:00, 37.3,26
75.3,2022-06-26 16:00:00, 34.0,26
80.8,2022-06-26 17:00:00, 45.5,26
55.3,2022-06-26 18:00:00, 48.6,26
20.7,2022-06-26 19:00:00, 49.9,26
11.9,2022-06-26 20:00:00, 56.0,26
303.4,2022-06-26 21:00:00, 77.2,26
321.9,2022-06-26 22:00:00, 90.0,26
257.9,2022-06-26 23:00:00, 92.5,26
225.9,2022-06-27 00:00:00, 94.2,26
338.3,2022-06-27 01:00:00, 95.9,26
238.7,2022-06-27 02:00:00, 96.5,26
217.9,2022-06-27 03:00:00, 96.5,26
219.3,2022-06-27 04:00:00, 96.9,26
353.7,2022-06-27 05:00:00, 97.2,26
111.8,2022-06-27 06:00:00, 96.6,26
119.4,2022-06-27 07:00:00, 79.7,26
314.0,2022-06-27 08:00:00, 58.5,26
66.4,2022-06-27 09:00:00, 54.4,26
29.0,2022-06-27 10:00:00, 51.9,26
18.8,2022-06-27 11:00:00, 56.9,26
30.8,2022-06-27 12:00:00, 58.6,26
3.1,2022-06-27 13:00:00, 58.3,26
71.9,2022-06-27 14:00:00, 55.5,26
85.2,2022-06-27 15:00:00, 57.1,26
88.0,2022-06-27 16:00:00, 52.9,26
32.0,2022-06-27 17:00:00, 56.8,26
22.3,2022-06-27 18:00:00, 58.6,26
17.9,2022-06-27 19:00:00, 57.2,26
