WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
211.0, None, None,73.9,2022-06-25 00:00:00, None,26
209.0, None, None,74.1,2022-06-25 01:00:00, None,26
356.7, None, None,76.8,2022-06-25 02:00:00, None,26
334.3, None, None,77.2,2022-06-25 03:00:00, None,26
339.2, None, None,79.8,2022-06-25 04:00:00, None,26
350.0, None, None,79.5,2022-06-25 05:00:00, None,26
0.9, None, None,74.4,2022-06-25 06:00:00, None,26
16.6, None, None,68.0,2022-06-25 07:00:00, None,26
50.0, None, None,61.6,2022-06-25 08:00:00, None,26
83.2, None, None,56.2,2022-06-25 09:00:00, None,26
77.1, None, None,49.0,2022-06-25 10:00:00, None,26
150.9, None, None,37.6,2022-06-25 11:00:00, None,26
168.0, None, None,31.4,2022-06-25 12:00:00, None,26
174.4, None, None,30.1,2022-06-25 13:00:00, None,26
129.3, None, None,29.0,2022-06-25 14:00:00, None,26
118.3, None, None,27.5,2022-06-25 15:00:00, None,26
146.4, None, None,24.7,2022-06-25 16:00:00, None,26
167.7, None, None,22.3,2022-06-25 17:00:00, None,26
121.6, None, None,21.1,2022-06-25 18:00:00, None,26
60.9, None, None,22.3,2022-06-25 19:00:00, None,26
101.8, None, None,25.7,2022-06-25 20:00:00, None,26
209.2, None, None,38.9,2022-06-25 21:00:00, None,26
207.1, None, None,53.2,2022-06-25 22:00:00, None,26
207.1, None, None,50.8,2022-06-25 23:00:00, None,26
204.6, None, None,47.0,2022-06-26 00:00:00, None,26
208.3, None, None,55.2,2022-06-26 01:00:00, None,26
201.2, None, None,60.7,2022-06-26 02:00:00, None,26
30.0, None, None,77.0,2022-06-26 03:00:00, None,26
324.9, None, None,82.0,2022-06-26 04:00:00, None,26
335.8, None, None,78.4,2022-06-26 05:00:00, None,26
34.1, None, None,71.0,2022-06-26 06:00:00, None,26
74.1, None, None,65.4,2022-06-26 07:00:00, None,26
121.6, None, None,55.7,2022-06-26 08:00:00, None,26
117.9, None, None,50.5,2022-06-26 09:00:00, None,26
124.2, None, None,45.2,2022-06-26 10:00:00, None,26
173.3, None, None,36.6,2022-06-26 11:00:00, None,26
193.1, None, None,27.1,2022-06-26 12:00:00, None,26
194.1, None, None,23.4,2022-06-26 13:00:00, None,26
132.1, None, None,20.7,2022-06-26 14:00:00, None,26
47.3, None, None,19.6,2022-06-26 15:00:00, None,26
163.6, None, None,18.7,2022-06-26 16:00:00, None,26
106.8, None, None,19.5,2022-06-26 17:00:00, None,26
127.0, None, None,20.1,2022-06-26 18:00:00, None,26
120.7, None, None,20.9,2022-06-26 19:00:00, None,26
142.7, None, None,23.6,2022-06-26 20:00:00, None,26
181.8, None, None,36.6,2022-06-26 21:00:00, None,26
196.5, None, None,50.8,2022-06-26 22:00:00, None,26
309.6, None, None,53.0,2022-06-26 23:00:00, None,26
209.5, None, None,50.3,2022-06-27 00:00:00, None,26
346.8, None, None,55.9,2022-06-27 01:00:00, None,26
342.7, None, None,57.1,2022-06-27 02:00:00, None,26
352.7, None, None,61.9,2022-06-27 03:00:00, None,26
356.3, None, None,65.1,2022-06-27 04:00:00, None,26
6.2, None, None,60.7,2022-06-27 05:00:00, None,26
12.4, None, None,61.9,2022-06-27 06:00:00, None,26
11.4, None, None,62.6,2022-06-27 07:00:00, None,26
34.9, None, None,60.0,2022-06-27 08:00:00, None,26
49.1, None, None,53.4,2022-06-27 09:00:00, None,26
58.4, None, None,47.3,2022-06-27 10:00:00, None,26
66.8, None, None,38.0,2022-06-27 11:00:00, None,26
67.7, None, None,32.2,2022-06-27 12:00:00, None,26
65.1, None, None,26.9,2022-06-27 13:00:00, None,26
58.9, None, None,22.1,2022-06-27 14:00:00, None,26
65.7, None, None,18.4,2022-06-27 15:00:00, None,26
60.5, None, None,18.3,2022-06-27 16:00:00, None,26
64.1, None, None,20.3,2022-06-27 17:00:00, None,26
55.4, None, None,22.6,2022-06-27 18:00:00, None,26
50.5, None, None,25.9,2022-06-27 19:00:00, None,26
47.1, None, None,32.1,2022-06-27 20:00:00, None,26
37.3, None, None,40.9,2022-06-27 21:00:00, None,26
36.3, None, None,45.9,2022-06-27 22:00:00, None,26
38.9, None, None,48.0,2022-06-27 23:00:00, None,26
32.8, None, None,50.1,2022-06-28 00:00:00, None,26
22.0, None, None,54.4,2022-06-28 01:00:00, None,26
22.7, None, None,57.7,2022-06-28 02:00:00, None,26
20.2, None, None,60.2,2022-06-28 03:00:00, None,26
21.4, None, None,61.7,2022-06-28 04:00:00, None,26
11.1, None, None,64.2,2022-06-28 05:00:00, None,26
13.8, None, None,66.5,2022-06-28 06:00:00, None,26
14.4, None, None,67.9,2022-06-28 07:00:00, None,26
7.3, None, None,67.9,2022-06-28 08:00:00, None,26
33.4, None, None,56.3,2022-06-28 09:00:00, None,26
46.3, None, None,49.0,2022-06-28 10:00:00, None,26
15.5, None, None,47.4,2022-06-28 11:00:00, None,26
38.8, None, None,39.7,2022-06-28 12:00:00, None,26
33.4, None, None,39.2,2022-06-28 13:00:00, None,26
77.1, None, None,46.6,2022-06-28 14:00:00, None,26
25.0, None, None,56.6,2022-06-28 15:00:00, None,26
237.5, None, None,85.2,2022-06-28 16:00:00, None,26
294.2, None, None,87.2,2022-06-28 17:00:00, None,26
326.5, None, None,83.9,2022-06-28 18:00:00, None,26
216.6, None, None,89.1,2022-06-28 19:00:00, None,26
311.8, None, None,89.9,2022-06-28 20:00:00, None,26
113.7, None, None,93.5,2022-06-28 21:00:00, None,26
