CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,-4.497,21.8, None, None, None, None, 2.688,0.117, 104.1, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2018-01-15 00:00:00, None, None, None, None,3
None,-3.929,21.63, None, None, None, None, 13.5,3.228, 112.6, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2018-01-15 01:00:00, None, None, None, None,3
None,-5.918,22.23, None, None, None, None, 8.89,0.786, 115.9, None, None, None, None, None,-22.0, None, None, None, None, None, None, None,2018-01-15 02:00:00, None, None, None, None,3
None,-6.206,22.31, None, None, None, None, 7.68,0.863, 109.2, None, None, None, None, None,-22.0, None, None, None, None, None, None, None,2018-01-15 03:00:00, None, None, None, None,3
None,-6.495,22.4, None, None, None, None, 25.77,1.868, 120.8, None, None, None, None, None,-23.0, None, None, None, None, None, None, None,2018-01-15 04:00:00, None, None, None, None,3
None,-7.1,22.58, None, None, None, None, 25.83,2.853, 126.7, None, None, None, None, None,-23.0, None, None, None, None, None, None, None,2018-01-15 05:00:00, None, None, None, None,3
None,-7.29,22.64, None, None, None, None, 12.82,0.52, 138.3, None, None, None, None, None,-23.0, None, None, None, None, None, None, None,2018-01-15 06:00:00, None, None, None, None,3
None,-7.52,22.64, None, None, None, None, 15.35,0.418, 134.2, None, None, None, None, None,-23.0, None, None, None, None, None, None, None,2018-01-15 07:00:00, None, None, None, None,3
None,-7.04,22.56, None, None, None, None, 17.82,1.17, 131.6, None, None, None, None, None,-23.0, None, None, None, None, None, None, None,2018-01-15 08:00:00, None, None, None, None,3
None,-6.901,22.52, None, None, None, None, 16.99,1.17, 122.9, None, None, None, None, None,-23.0, None, None, None, None, None, None, None,2018-01-15 09:00:00, None, None, None, None,3
None,-6.032,22.26, None, None, None, None, 13.91,1.671, 132.5, None, None, None, None, None,-22.0, None, None, None, None, None, None, None,2018-01-15 10:00:00, None, None, None, None,3
None,-3.977,21.64, None, None, None, None, 19.21,5.775, 129.5, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2018-01-15 11:00:00, None, None, None, None,3
None,-4.023,21.66, None, None, None, None, 19.75,7.67, 125.7, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2018-01-15 12:00:00, None, None, None, None,3
None,-3.831,21.6, None, None, None, None, 20.21,4.078, 120.9, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2018-01-15 13:00:00, None, None, None, None,3
None,-2.783,21.28, None, None, None, None, 18.18,11.97, 121.5, None, None, None, None, None,-20.0, None, None, None, None, None, None, None,2018-01-15 15:00:00, None, None, None, None,3
None,-4.084,21.68, None, None, None, None, 17.25,14.1, 119.7, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2018-01-15 16:00:00, None, None, None, None,3
None,-4.728,21.87, None, None, None, None, 21.06,8.65, 116.0, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2018-01-15 17:00:00, None, None, None, None,3
None,-5.376,22.06, None, None, None, None, 17.25,11.06, 122.8, None, None, None, None, None,-22.0, None, None, None, None, None, None, None,2018-01-15 18:00:00, None, None, None, None,3
None,-4.938,21.93, None, None, None, None, 19.68,14.57, 111.5, None, None, None, None, None,-22.0, None, None, None, None, None, None, None,2018-01-15 19:00:00, None, None, None, None,3
None,-4.93,21.93, None, None, None, None, 16.48,7.62, 110.8, None, None, None, None, None,-22.0, None, None, None, None, None, None, None,2018-01-15 20:00:00, None, None, None, None,3
None,-5.762,22.18, None, None, None, None, 17.24,4.571, 116.5, None, None, None, None, None,-22.0, None, None, None, None, None, None, None,2018-01-15 21:00:00, None, None, None, None,3
None,-5.735,22.17, None, None, None, None, 15.71,12.34, 117.9, None, None, None, None, None,-22.0, None, None, None, None, None, None, None,2018-01-15 22:00:00, None, None, None, None,3
