CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,MEASURED_WIND_SPEED1,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,dwpt_temp,time,week_of_year
-11.71,89.1, None, None, None, 11.44, None, 108.7, 5.946, None, None, None, None, None,2019-04-16 00:00:00,16
-11.99,88.8, None, None, None, 12.55, None, 108.5, 4.432, None, None, None, None, None,2019-04-16 01:00:00,16
-9.94,90.9, None, None, None, 72.88, None, 255.3, 3.109, None, None, None, None, None,2019-04-16 02:00:00,16
-10.0,90.6, None, None, None, 44.98, None, 14.37, 3.655, None, None, None, None, None,2019-04-16 03:00:00,16
-10.57,90.1, None, None, None, 28.27, None, 60.03, 1.651, None, None, None, None, None,2019-04-16 04:00:00,16
-10.75,90.2, None, None, None, 66.44, None, 327.3, 0.853, None, None, None, None, None,2019-04-16 05:00:00,16
-10.13,90.6, None, None, None, 5.845, None, 300.7, 3.45, None, None, None, None, None,2019-04-16 06:00:00,16
-9.92,90.6, None, None, None, 10.02, None, 292.8, 7.827, None, None, None, None, None,2019-04-16 07:00:00,16
-9.65,90.5, None, None, None, 7.649, None, 299.9, 8.47, None, None, None, None, None,2019-04-16 08:00:00,16
-8.37,91.4, None, None, None, 12.29, None, 271.3, 7.603, None, None, None, None, None,2019-04-16 09:00:00,16
-6.647,92.3, None, None, None, 8.11, None, 272.1, 6.214, None, None, None, None, None,2019-04-16 10:00:00,16
-3.92,94.2, None, None, None, 63.58, None, 240.4, 1.316, None, None, None, None, None,2019-04-16 11:00:00,16
-6.327,92.7, None, None, None, 11.0, None, 165.9, 2.817, None, None, None, None, None,2019-04-16 12:00:00,16
-5.552,91.9, None, None, None, 17.42, None, 189.0, 8.8, None, None, None, None, None,2019-04-16 13:00:00,16
-5.123,93.0, None, None, None, 27.89, None, 230.8, 10.96, None, None, None, None, None,2019-04-16 14:00:00,16
-6.176,91.2, None, None, None, 27.74, None, 224.3, 12.04, None, None, None, None, None,2019-04-16 15:00:00,16
-6.272,91.4, None, None, None, 14.01, None, 241.6, 17.78, None, None, None, None, None,2019-04-16 16:00:00,16
-6.417,90.9, None, None, None, 18.87, None, 243.5, 15.08, None, None, None, None, None,2019-04-16 17:00:00,16
-6.66,91.5, None, None, None, 21.66, None, 225.6, 14.77, None, None, None, None, None,2019-04-16 18:00:00,16
-6.125,90.3, None, None, None, 19.85, None, 225.4, 10.66, None, None, None, None, None,2019-04-16 19:00:00,16
-6.473,89.4, None, None, None, 28.52, None, 186.5, 13.9, None, None, None, None, None,2019-04-16 20:00:00,16
-6.645,93.4, None, None, None, 18.85, None, 206.0, 14.73, None, None, None, None, None,2019-04-16 21:00:00,16
-6.551,93.6, None, None, None, 9.91, None, 215.7, 13.96, None, None, None, None, None,2019-04-16 22:00:00,16
-6.38,93.7, None, None, None, 15.03, None, 238.0, 17.14, None, None, None, None, None,2019-04-16 23:00:00,16
-6.323,93.7, None, None, None, 10.74, None, 243.3, 20.14, None, None, None, None, None,2019-04-17 00:00:00,16
-6.245,93.7, None, None, None, 9.92, None, 241.5, 23.64, None, None, None, None, None,2019-04-17 01:00:00,16
-6.065,93.8, None, None, None, 12.84, None, 240.8, 25.68, None, None, None, None, None,2019-04-17 02:00:00,16
-6.252,93.7, None, None, None, 12.11, None, 240.3, 34.39, None, None, None, None, None,2019-04-17 03:00:00,16
-6.242,93.7, None, None, None, 7.381, None, 242.4, 35.81, None, None, None, None, None,2019-04-17 04:00:00,16
-6.23,93.7, None, None, None, 7.667, None, 243.0, 27.12, None, None, None, None, None,2019-04-17 05:00:00,16
-6.421,93.6, None, None, None, 8.09, None, 244.5, 27.59, None, None, None, None, None,2019-04-17 06:00:00,16
-6.603,93.4, None, None, None, 7.738, None, 247.9, 23.28, None, None, None, None, None,2019-04-17 07:00:00,16
-6.667,93.3, None, None, None, 6.405, None, 244.0, 19.27, None, None, None, None, None,2019-04-17 08:00:00,16
-6.52,93.4, None, None, None, 7.12, None, 244.0, 20.04, None, None, None, None, None,2019-04-17 09:00:00,16
-6.457,93.6, None, None, None, 8.63, None, 245.3, 16.62, None, None, None, None, None,2019-04-17 10:00:00,16
-6.329,93.7, None, None, None, 9.04, None, 246.1, 15.85, None, None, None, None, None,2019-04-17 11:00:00,16
-6.167,93.9, None, None, None, 10.64, None, 250.1, 18.65, None, None, None, None, None,2019-04-17 12:00:00,16
-5.906,93.9, None, None, None, 7.36, None, 247.7, 24.52, None, None, None, None, None,2019-04-17 13:00:00,16
-6.008,93.4, None, None, None, 8.56, None, 247.2, 28.85, None, None, None, None, None,2019-04-17 14:00:00,16
-5.543,93.7, None, None, None, 11.36, None, 245.1, 26.97, None, None, None, None, None,2019-04-17 15:00:00,16
-5.046,94.4, None, None, None, 11.26, None, 242.6, 29.33, None, None, None, None, None,2019-04-17 16:00:00,16
