wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,relative_humidity,time,snw_dpth,week_of_year
13.0, None, None,0.0, None,2.5, None,4.5, None, None,96.0,2017-05-07 00:00:00, None,19
7.0, None, None,0.0, None,1.9, None,3.9, None, None,97.0,2017-05-07 01:00:00, None,19
15.0, None, None,0.0, None,1.7, None,3.6, None, None,96.0,2017-05-07 02:00:00, None,19
21.0, None, None,0.0, None,1.7, None,3.2, None, None,98.0,2017-05-07 03:00:00, None,19
38.0, None, None,0.0, None,0.0, None,2.7, None, None,98.0,2017-05-07 04:00:00, None,19
32.0, None, None,0.0, None,1.6, None,2.6, None, None,99.0,2017-05-07 05:00:00, None,19
354.0, None, None,0.0, None,1.9, None,2.6, None, None,99.0,2017-05-07 06:00:00, None,19
81.0, None, None,0.0, None,0.0, None,3.3, None, None,99.0,2017-05-07 07:00:00, None,19
118.0, None, None,0.0, None,0.0, None,5.5, None, None,97.0,2017-05-07 08:00:00, None,19
118.0, None, None,0.0, None,5.3, None,16.7, None, None,37.0,2017-05-07 12:00:00, None,19
229.0, None, None,0.0, None,5.3, None,17.3, None, None,33.0,2017-05-07 15:00:00, None,19
302.0, None, None,0.0, None,3.8, None,12.7, None, None,55.0,2017-05-07 17:00:00, None,19
338.0, None, None,0.0, None,1.6, None,12.0, None, None,68.0,2017-05-07 18:00:00, None,19
10.0, None, None,0.0, None,1.6, None,10.9, None, None,73.0,2017-05-07 19:00:00, None,19
246.0, None, None,0.0, None,1.6, None,9.3, None, None,82.0,2017-05-07 20:00:00, None,19
23.0, None, None,0.0, None,1.6, None,7.7, None, None,88.0,2017-05-07 21:00:00, None,19
12.0, None, None,0.0, None,2.0, None,6.9, None, None,88.0,2017-05-07 22:00:00, None,19
38.0, None, None,0.0, None,2.1, None,6.2, None, None,91.0,2017-05-07 23:00:00, None,19
349.0, None, None,0.0, None,1.6, None,6.3, None, None,92.0,2017-05-08 00:00:00, None,19
53.0, None, None,0.0, None,0.0, None,6.5, None, None,92.0,2017-05-08 01:00:00, None,19
22.0, None, None,0.0, None,0.0, None,6.7, None, None,92.0,2017-05-08 02:00:00, None,19
321.0, None, None,0.0, None,1.6, None,7.0, None, None,91.0,2017-05-08 03:00:00, None,19
49.0, None, None,0.0, None,0.0, None,6.9, None, None,93.0,2017-05-08 04:00:00, None,19
11.0, None, None,0.2, None,0.0, None,7.0, None, None,95.0,2017-05-08 05:00:00, None,19
336.0, None, None,0.0, None,1.7, None,7.3, None, None,97.0,2017-05-08 06:00:00, None,19
164.0, None, None,0.0, None,2.3, None,14.6, None, None,61.0,2017-05-08 13:00:00, None,19
270.0, None, None,0.0, None,0.0, None,12.9, None, None,67.0,2017-05-08 18:00:00, None,19
345.0, None, None,0.0, None,1.8, None,11.8, None, None,78.0,2017-05-08 19:00:00, None,19
328.0, None, None,0.0, None,0.0, None,10.8, None, None,86.0,2017-05-08 20:00:00, None,19
30.0, None, None,0.0, None,1.6, None,8.9, None, None,90.0,2017-05-08 21:00:00, None,19
15.0, None, None,0.0, None,1.9, None,7.6, None, None,94.0,2017-05-08 22:00:00, None,19
352.0, None, None,0.0, None,2.0, None,6.8, None, None,94.0,2017-05-08 23:00:00, None,19
2.0, None, None,0.0, None,1.8, None,6.2, None, None,97.0,2017-05-09 00:00:00, None,19
313.0, None, None,0.0, None,0.0, None,5.6, None, None,97.0,2017-05-09 01:00:00, None,19
12.0, None, None,0.0, None,1.7, None,5.1, None, None,99.0,2017-05-09 02:00:00, None,19
