ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
20.4,20.4,0.0,2018-04-04, None,14
12.2,12.2,0.0,2018-04-05, 0.0,14
10.4,10.4,0.0,2018-04-06, 0.0,14
