wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,relative_humidity,time,snw_dpth,week_of_year
7.0, None, None,0.0, None,0.0, None,-0.2, None, None,100.0,2017-02-26 00:00:00, None,9
345.0, None, None,0.0, None,1.7, None,-0.2, None, None,100.0,2017-02-26 01:00:00, None,9
7.0, None, None,0.0, None,0.0, None,-0.2, None, None,100.0,2017-02-26 02:00:00, None,9
334.0, None, None,0.0, None,0.0, None,-0.2, None, None,100.0,2017-02-26 03:00:00, None,9
285.0, None, None,0.0, None,0.0, None,-0.5, None, None,100.0,2017-02-26 04:00:00, None,9
326.0, None, None,0.0, None,0.0, None,-1.0, None, None,100.0,2017-02-26 05:00:00, None,9
18.0, None, None,0.0, None,2.0, None,-1.3, None, None,100.0,2017-02-26 06:00:00, None,9
16.0, None, None,0.0, None,2.2, None,-1.7, None, None,100.0,2017-02-26 07:00:00, None,9
108.0, None, None,0.0, None,2.1, None,-1.7, None, None,100.0,2017-02-26 08:00:00, None,9
77.0, None, None,0.0, None,3.4, None,-1.1, None, None,100.0,2017-02-26 09:00:00, None,9
75.0, None, None,0.0, None,3.7, None,-0.1, None, None,98.0,2017-02-26 10:00:00, None,9
193.0, None, None,0.0, None,3.0, None,1.2, None, None,88.0,2017-02-26 11:00:00, None,9
353.0, None, None,0.0, None,7.6, None,7.6, None, None,26.0,2017-02-26 12:00:00, None,9
354.0, None, None,0.0, None,5.6, None,8.9, None, None,32.0,2017-02-26 13:00:00, None,9
27.0, None, None,0.0, None,5.6, None,8.4, None, None,31.0,2017-02-26 14:00:00, None,9
332.0, None, None,0.0, None,5.0, None,5.9, None, None,43.0,2017-02-26 15:00:00, None,9
333.0, None, None,0.0, None,5.0, None,3.7, None, None,48.0,2017-02-26 17:00:00, None,9
10.0, None, None,0.0, None,1.8, None,0.7, None, None,80.0,2017-02-26 18:00:00, None,9
359.0, None, None,0.0, None,0.0, None,-1.3, None, None,81.0,2017-02-26 19:00:00, None,9
98.0, None, None,0.0, None,2.0, None,-1.9, None, None,82.0,2017-02-26 20:00:00, None,9
359.0, None, None,0.0, None,2.2, None,-2.1, None, None,85.0,2017-02-26 21:00:00, None,9
24.0, None, None,0.0, None,1.8, None,-2.7, None, None,85.0,2017-02-26 22:00:00, None,9
49.0, None, None,0.0, None,0.0, None,-3.0, None, None,88.0,2017-02-26 23:00:00, None,9
344.0, None, None,0.0, None,0.0, None,-3.0, None, None,89.0,2017-02-27 00:00:00, None,9
20.0, None, None,0.0, None,0.0, None,-3.1, None, None,85.0,2017-02-27 01:00:00, None,9
19.0, None, None,0.0, None,0.0, None,-3.0, None, None,88.0,2017-02-27 02:00:00, None,9
17.0, None, None,0.0, None,0.0, None,-3.2, None, None,88.0,2017-02-27 03:00:00, None,9
45.0, None, None,0.0, None,0.0, None,-3.6, None, None,92.0,2017-02-27 04:00:00, None,9
39.0, None, None,0.0, None,0.0, None,-2.9, None, None,88.0,2017-02-27 05:00:00, None,9
26.0, None, None,0.0, None,0.0, None,-2.8, None, None,90.0,2017-02-27 06:00:00, None,9
20.0, None, None,0.0, None,0.0, None,-3.0, None, None,90.0,2017-02-27 07:00:00, None,9
60.0, None, None,0.0, None,0.0, None,-2.6, None, None,86.0,2017-02-27 08:00:00, None,9
3.0, None, None,0.0, None,0.0, None,-0.8, None, None,82.0,2017-02-27 09:00:00, None,9
300.0, None, None,0.0, None,0.0, None,1.9, None, None,65.0,2017-02-27 10:00:00, None,9
168.0, None, None,0.0, None,3.8, None,3.0, None, None,56.0,2017-02-27 11:00:00, None,9
145.0, None, None,0.0, None,4.0, None,4.5, None, None,54.0,2017-02-27 12:00:00, None,9
223.0, None, None,0.0, None,2.6, None,2.6, None, None,67.0,2017-02-27 13:00:00, None,9
110.0, None, None,0.0, None,2.6, None,2.5, None, None,77.0,2017-02-27 14:00:00, None,9
210.0, None, None,0.0, None,3.0, None,1.9, None, None,80.0,2017-02-27 15:00:00, None,9
209.0, None, None,0.0, None,0.0, None,2.4, None, None,80.0,2017-02-27 16:00:00, None,9
315.0, None, None,0.0, None,0.0, None,2.1, None, None,84.0,2017-02-27 17:00:00, None,9
347.0, None, None,0.0, None,0.0, None,0.4, None, None,89.0,2017-02-27 18:00:00, None,9
49.0, None, None,0.0, None,0.0, None,-1.3, None, None,95.0,2017-02-27 19:00:00, None,9
3.0, None, None,0.0, None,0.0, None,-1.9, None, None,99.0,2017-02-27 20:00:00, None,9
319.0, None, None,0.0, None,1.7, None,-2.4, None, None,100.0,2017-02-27 21:00:00, None,9
73.0, None, None,0.0, None,0.0, None,-2.6, None, None,99.0,2017-02-27 22:00:00, None,9
359.0, None, None,0.0, None,1.7, None,-3.0, None, None,99.0,2017-02-27 23:00:00, None,9
34.0, None, None,0.0, None,0.0, None,-3.4, None, None,100.0,2017-02-28 00:00:00, None,9
19.0, None, None,0.0, None,0.0, None,-3.8, None, None,98.0,2017-02-28 01:00:00, None,9
12.0, None, None,0.0, None,1.8, None,-4.1, None, None,99.0,2017-02-28 02:00:00, None,9
347.0, None, None,0.0, None,1.9, None,-4.2, None, None,97.0,2017-02-28 03:00:00, None,9
20.0, None, None,0.0, None,0.0, None,-5.0, None, None,97.0,2017-02-28 04:00:00, None,9
327.0, None, None,0.0, None,0.0, None,-4.7, None, None,96.0,2017-02-28 05:00:00, None,9
25.0, None, None,0.0, None,0.0, None,-5.0, None, None,98.0,2017-02-28 06:00:00, None,9
16.0, None, None,0.0, None,0.0, None,-5.1, None, None,97.0,2017-02-28 07:00:00, None,9
14.0, None, None,0.0, None,0.0, None,-4.6, None, None,96.0,2017-02-28 08:00:00, None,9
17.0, None, None,0.0, None,0.0, None,-3.8, None, None,95.0,2017-02-28 09:00:00, None,9
57.0, None, None,0.0, None,0.0, None,-2.5, None, None,94.0,2017-02-28 10:00:00, None,9
119.0, None, None,0.0, None,2.1, None,-0.2, None, None,81.0,2017-02-28 11:00:00, None,9
193.0, None, None,0.0, None,3.7, None,4.5, None, None,53.0,2017-02-28 12:00:00, None,9
257.0, None, None,0.0, None,1.8, None,5.1, None, None,50.0,2017-02-28 13:00:00, None,9
243.0, None, None,0.0, None,2.1, None,4.9, None, None,52.0,2017-02-28 14:00:00, None,9
287.0, None, None,0.0, None,0.0, None,3.6, None, None,62.0,2017-02-28 15:00:00, None,9
248.0, None, None,0.0, None,1.6, None,2.5, None, None,68.0,2017-02-28 16:00:00, None,9
10.0, None, None,0.0, None,0.0, None,0.5, None, None,95.0,2017-02-28 17:00:00, None,9
319.0, None, None,0.0, None,0.0, None,0.0, None, None,100.0,2017-02-28 18:00:00, None,9
312.0, None, None,0.0, None,0.0, None,-0.1, None, None,100.0,2017-02-28 19:00:00, None,9
322.0, None, None,0.0, None,0.0, None,-0.2, None, None,100.0,2017-02-28 20:00:00, None,9
332.0, None, None,0.0, None,0.0, None,-0.3, None, None,100.0,2017-02-28 21:00:00, None,9
325.0, None, None,0.0, None,0.0, None,-0.3, None, None,100.0,2017-02-28 22:00:00, None,9
326.0, None, None,0.0, None,0.0, None,-0.2, None, None,100.0,2017-02-28 23:00:00, None,9
332.0, None, None,0.0, None,0.0, None,-0.2, None, None,100.0,2017-03-01 00:00:00, None,9
328.0, None, None,0.0, None,0.0, None,-0.1, None, None,100.0,2017-03-01 01:00:00, None,9
333.0, None, None,0.0, None,0.0, None,-0.1, None, None,100.0,2017-03-01 02:00:00, None,9
327.0, None, None,0.0, None,0.0, None,0.0, None, None,100.0,2017-03-01 03:00:00, None,9
316.0, None, None,0.0, None,0.0, None,0.0, None, None,100.0,2017-03-01 04:00:00, None,9
