time,tasmin,tasmax,pcp,week_of_year
2016-02-26, -1.6, 3.7,4.4,9
2016-02-27, -3.1, 4.7,0.0,9
2016-02-28, -2.7, 0.2,8.7,9
2016-02-29, -6.9, 3.0,1.4,9
2016-03-01, -9.0, -3.5,10.7,9
2016-03-02, -3.6, -0.3,1.2,9
2016-03-03, -3.0, 5.1,11.1,9
