ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_speed,temperature,wind_direction,relative_humidity,precipitation
0.0,0.0,3.0,0.0,2018-09-03,0.0,11.5,36,,,,,
0.0,0.0,4.5,0.0,2018-09-08,0.0,15.0,36,,,,,
9.9,9.9,4.0,0.0,2018-09-09,0.0,15.0,36,,,,,
,,,,2018-09-03 00:00:00,,,36,8.3,5.0,262.0,96.0,0.0
,,,,2018-09-03 01:00:00,,,36,12.8,4.6,282.0,98.0,0.0
,,,,2018-09-03 02:00:00,,,36,8.6,4.6,301.0,100.0,0.0
,,,,2018-09-03 03:00:00,,,36,17.0,3.5,324.0,100.0,0.0
,,,,2018-09-03 04:00:00,,,36,23.2,2.0,328.0,100.0,0.0
,,,,2018-09-03 05:00:00,,,36,20.8,1.3,344.0,100.0,0.0
,,,,2018-09-03 06:00:00,,,36,9.5,0.9,328.0,100.0,0.0
,,,,2018-09-03 07:00:00,,,36,11.0,2.5,319.0,100.0,0.0
,,,,2018-09-03 08:00:00,,,36,9.6,2.6,323.0,100.0,0.0
,,,,2018-09-03 09:00:00,,,36,9.8,4.3,333.0,100.0,0.0
,,,,2018-09-03 10:00:00,,,36,8.0,6.4,318.0,89.0,0.0
,,,,2018-09-03 11:00:00,,,36,7.8,7.3,319.0,80.0,0.0
,,,,2018-09-03 12:00:00,,,36,6.1,8.3,301.0,78.0,0.0
,,,,2018-09-03 13:00:00,,,36,6.1,10.2,346.0,65.0,0.0
,,,,2018-09-03 14:00:00,,,36,5.7,8.0,321.0,72.0,0.0
,,,,2018-09-03 15:00:00,,,36,4.9,7.2,314.0,77.0,0.0
,,,,2018-09-03 16:00:00,,,36,6.1,8.4,339.0,64.0,0.0
,,,,2018-09-03 17:00:00,,,36,5.7,8.3,333.0,65.0,0.0
,,,,2018-09-03 18:00:00,,,36,6.8,5.2,324.0,82.0,0.0
,,,,2018-09-03 19:00:00,,,36,9.5,2.6,331.0,91.0,0.0
,,,,2018-09-03 20:00:00,,,36,8.9,2.2,333.0,94.0,0.0
,,,,2018-09-03 21:00:00,,,36,6.1,1.7,353.0,94.0,0.0
,,,,2018-09-03 22:00:00,,,36,8.5,2.1,358.0,92.0,0.0
,,,,2018-09-03 23:00:00,,,36,9.0,1.8,354.0,93.0,0.0
,,,,2018-09-04 00:00:00,,,36,7.7,1.4,355.0,95.0,0.0
,,,,2018-09-04 01:00:00,,,36,7.9,2.2,24.0,85.0,0.0
,,,,2018-09-04 02:00:00,,,36,7.4,1.9,27.0,91.0,0.0
,,,,2018-09-04 03:00:00,,,36,7.0,1.3,359.0,97.0,0.0
,,,,2018-09-04 04:00:00,,,36,8.2,0.9,350.0,100.0,0.0
,,,,2018-09-04 05:00:00,,,36,6.9,0.3,329.0,99.0,0.0
,,,,2018-09-04 06:00:00,,,36,7.7,1.3,333.0,100.0,0.0
,,,,2018-09-04 07:00:00,,,36,6.5,4.5,2.0,85.0,0.0
,,,,2018-09-04 08:00:00,,,36,6.2,6.6,13.0,75.0,0.0
,,,,2018-09-04 09:00:00,,,36,4.0,6.1,31.0,84.0,0.0
,,,,2018-09-04 10:00:00,,,36,6.6,6.0,102.0,78.0,0.0
,,,,2018-09-04 11:00:00,,,36,7.3,8.7,148.0,73.0,0.0
,,,,2018-09-04 12:00:00,,,36,6.5,9.8,140.0,67.0,0.0
,,,,2018-09-04 13:00:00,,,36,7.3,10.0,141.0,61.0,0.0
,,,,2018-09-04 14:00:00,,,36,6.9,11.0,131.0,50.0,0.0
,,,,2018-09-04 15:00:00,,,36,6.6,11.4,169.0,50.0,0.0
,,,,2018-09-04 16:00:00,,,36,4.4,10.5,117.0,50.0,0.0
,,,,2018-09-04 17:00:00,,,36,3.9,10.3,134.0,51.0,0.0
,,,,2018-09-04 18:00:00,,,36,4.6,7.5,350.0,58.0,0.0
,,,,2018-09-04 19:00:00,,,36,5.8,5.1,1.0,58.0,0.0
,,,,2018-09-04 20:00:00,,,36,6.0,6.1,56.0,43.0,0.0
,,,,2018-09-04 21:00:00,,,36,7.8,6.9,85.0,47.0,0.0
,,,,2018-09-04 22:00:00,,,36,7.3,6.7,79.0,59.0,0.0
,,,,2018-09-04 23:00:00,,,36,5.9,6.9,115.0,54.0,0.0
,,,,2018-09-05 00:00:00,,,36,7.1,6.9,125.0,55.0,0.0
,,,,2018-09-05 01:00:00,,,36,7.2,6.8,103.0,54.0,0.0
,,,,2018-09-05 02:00:00,,,36,6.9,6.6,108.0,54.0,0.0
,,,,2018-09-05 03:00:00,,,36,7.8,7.0,120.0,50.0,0.0
,,,,2018-09-05 04:00:00,,,36,6.9,6.7,104.0,50.0,0.0
,,,,2018-09-05 05:00:00,,,36,7.5,6.8,106.0,49.0,0.0
,,,,2018-09-05 06:00:00,,,36,7.2,8.0,115.0,47.0,0.0
,,,,2018-09-05 07:00:00,,,36,7.9,9.7,126.0,44.0,0.0
,,,,2018-09-05 08:00:00,,,36,7.9,10.9,121.0,42.0,0.0
,,,,2018-09-05 09:00:00,,,36,7.4,12.2,124.0,43.0,0.0
,,,,2018-09-05 10:00:00,,,36,8.2,12.7,142.0,39.0,0.0
,,,,2018-09-05 11:00:00,,,36,7.2,14.5,174.0,35.0,0.0
,,,,2018-09-05 12:00:00,,,36,6.7,14.9,109.0,40.0,0.0
,,,,2018-09-05 13:00:00,,,36,7.7,15.7,175.0,38.0,0.0
,,,,2018-09-05 14:00:00,,,36,6.4,17.0,251.0,35.0,0.0
,,,,2018-09-05 15:00:00,,,36,6.3,16.0,127.0,37.0,0.0
,,,,2018-09-05 16:00:00,,,36,3.9,15.0,161.0,36.0,0.0
,,,,2018-09-05 17:00:00,,,36,3.6,14.8,166.0,35.0,0.0
,,,,2018-09-05 18:00:00,,,36,3.5,12.6,96.0,42.0,0.0
,,,,2018-09-05 19:00:00,,,36,4.8,11.2,65.0,40.0,0.0
,,,,2018-09-05 20:00:00,,,36,5.1,12.1,88.0,35.0,0.0
,,,,2018-09-05 21:00:00,,,36,2.4,11.8,103.0,39.0,0.0
,,,,2018-09-05 22:00:00,,,36,6.4,12.1,91.0,39.0,0.0
,,,,2018-09-05 23:00:00,,,36,3.3,11.7,109.0,39.0,0.0
,,,,2018-09-06 00:00:00,,,36,6.5,11.8,85.0,40.0,0.0
,,,,2018-09-06 01:00:00,,,36,6.7,11.8,91.0,40.0,0.0
,,,,2018-09-06 02:00:00,,,36,6.8,11.9,94.0,42.0,0.0
,,,,2018-09-06 03:00:00,,,36,5.5,11.7,104.0,43.0,0.0
,,,,2018-09-06 04:00:00,,,36,6.2,11.8,95.0,41.0,0.0
,,,,2018-09-06 05:00:00,,,36,6.9,11.6,89.0,42.0,0.0
,,,,2018-09-06 06:00:00,,,36,7.5,11.7,100.0,43.0,0.0
,,,,2018-09-06 07:00:00,,,36,7.4,12.9,100.0,40.0,0.0
,,,,2018-09-06 08:00:00,,,36,7.2,14.7,124.0,38.0,0.0
,,,,2018-09-06 09:00:00,,,36,7.4,14.8,132.0,38.0,0.0
,,,,2018-09-06 10:00:00,,,36,9.7,16.9,186.0,29.0,0.0
,,,,2018-09-06 11:00:00,,,36,10.9,17.8,208.0,29.0,0.0
,,,,2018-09-06 12:00:00,,,36,7.9,18.7,165.0,33.0,0.0
,,,,2018-09-06 13:00:00,,,36,6.6,19.2,159.0,35.0,0.0
,,,,2018-09-06 14:00:00,,,36,6.6,20.0,226.0,28.0,0.0
,,,,2018-09-06 15:00:00,,,36,7.0,20.4,232.0,27.0,0.0
,,,,2018-09-06 16:00:00,,,36,9.6,18.4,210.0,29.0,0.0
,,,,2018-09-06 17:00:00,,,36,2.7,18.6,206.0,33.0,0.0
,,,,2018-09-06 18:00:00,,,36,5.4,15.9,229.0,35.0,0.0
,,,,2018-09-06 19:00:00,,,36,7.4,15.4,199.0,35.0,0.0
,,,,2018-09-06 20:00:00,,,36,8.5,14.7,203.0,39.0,0.0
,,,,2018-09-06 21:00:00,,,36,7.1,13.8,243.0,33.0,0.0
,,,,2018-09-06 22:00:00,,,36,8.0,12.9,274.0,36.0,0.0
,,,,2018-09-06 23:00:00,,,36,6.1,12.4,268.0,37.0,0.0
,,,,2018-09-07 00:00:00,,,36,4.5,11.3,297.0,44.0,0.0
,,,,2018-09-07 01:00:00,,,36,5.8,11.2,273.0,47.0,0.0
,,,,2018-09-07 02:00:00,,,36,10.3,11.5,278.0,51.0,0.0
,,,,2018-09-07 03:00:00,,,36,11.1,11.2,279.0,53.0,0.0
,,,,2018-09-07 04:00:00,,,36,10.3,10.6,277.0,55.0,0.0
,,,,2018-09-07 05:00:00,,,36,6.7,9.4,264.0,59.0,0.0
,,,,2018-09-07 06:00:00,,,36,9.1,9.6,277.0,56.0,0.0
,,,,2018-09-07 07:00:00,,,36,7.3,11.9,277.0,48.0,0.0
,,,,2018-09-07 08:00:00,,,36,4.9,13.2,269.0,46.0,0.0
,,,,2018-09-07 09:00:00,,,36,4.2,15.7,265.0,37.0,0.0
,,,,2018-09-07 10:00:00,,,36,6.0,15.6,208.0,38.0,0.0
,,,,2018-09-07 11:00:00,,,36,8.4,17.1,176.0,39.0,0.0
,,,,2018-09-07 12:00:00,,,36,6.4,14.9,235.0,46.0,0.0
,,,,2018-09-07 13:00:00,,,36,10.0,19.0,229.0,25.0,0.0
,,,,2018-09-07 14:00:00,,,36,8.5,17.7,205.0,33.0,0.0
