pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,-13.7,-14.1, 1005.0, 0.0, 0.0,-8.6,90.0,2022-12-10 00:00:00, 70.0,-14.0, 907.0,50
None,-13.1,-14.1, 1004.9, 0.0, 0.0,-8.6,89.0,2022-12-10 01:00:00, 70.0,-14.0, 907.0,50
None,-13.2,-14.1, 1006.0, 0.0, 1.0,-8.6,88.0,2022-12-10 02:00:00, 71.0,-14.0, 908.0,50
None,-13.8,-14.1, 1007.3, 0.1, 0.0,-8.6,89.0,2022-12-10 03:00:00, 70.0,-15.0, 909.0,50
None,-13.7,-14.1, 1007.3, 0.0, 1.0,-8.6,90.0,2022-12-10 04:00:00, 71.0,-15.0, 909.0,50
None,-13.0,-14.1, 1008.3, 0.0, 0.0,-8.6,87.0,2022-12-10 05:00:00, 71.0,-14.0, 910.0,50
None,-12.1,-14.1, 1008.3, 0.1, 0.0,-8.6,89.0,2022-12-10 06:00:00, 71.0,-14.0, 910.0,50
None,-11.9,-12.5, 1008.4, 0.0, -1.0,-11.0,87.0,2022-12-10 07:00:00, 70.0,-13.0, 910.0,50
None,-10.5,-12.5, 1008.2, 0.0, 0.0,-10.3,84.0,2022-12-10 08:00:00, 70.0,-12.0, 910.0,50
None,-10.3,-12.5, 1009.4, 0.0, 0.0,-10.2,82.0,2022-12-10 09:00:00, 70.0,-13.0, 911.0,50
None,-10.3,-12.5, 1009.6, 0.0, 0.0,-10.2,82.0,2022-12-10 10:00:00, 70.0,-13.0, 911.0,50
None,-9.7,-12.5, 1010.6, 0.1, 0.0,-9.8,79.0,2022-12-10 11:00:00, 70.0,-13.0, 912.0,50
None,-8.7,-12.5, 1010.7, 0.1, 0.0,-8.8,74.0,2022-12-10 12:00:00, 70.0,-12.0, 912.0,50
None,-8.6,-12.5, 1010.6, 0.1, 0.0,-8.4,74.0,2022-12-10 13:00:00, 70.0,-12.0, 912.0,50
None,-8.9,-12.5, 1010.7, 0.0, 0.0,-8.4,75.0,2022-12-10 14:00:00, 70.0,-12.0, 912.0,50
None,-9.2,-12.5, 1011.9, -0.1, 0.0,-8.4,75.0,2022-12-10 15:00:00, 70.0,-13.0, 913.0,50
None,-10.3,-12.5, 1012.0, -0.4, 0.0,-8.4,78.0,2022-12-10 16:00:00, 70.0,-13.0, 913.0,50
None,-10.5,-12.5, 1013.0, 0.1, 0.0,-8.4,77.0,2022-12-10 17:00:00, 70.0,-14.0, 914.0,50
None,-11.2,-12.5, 1013.0, 0.0, 0.0,-8.4,77.0,2022-12-10 18:00:00, 70.0,-14.0, 914.0,50
None,-11.3,-11.4, 1014.1, -0.2, 0.0,-10.8,78.0,2022-12-10 19:00:00, 69.0,-14.0, 915.0,50
None,-11.3,-11.6, 1013.9, 0.2, 0.0,-10.8,78.0,2022-12-10 20:00:00, 69.0,-14.0, 915.0,50
None,-11.7,-11.8, 1014.0, 0.0, 0.0,-10.8,78.0,2022-12-10 21:00:00, 69.0,-15.0, 915.0,50
None,-12.1,-12.4, 1015.1, 0.0, 0.0,-10.8,80.0,2022-12-10 22:00:00, 69.0,-15.0, 916.0,50
None,-12.7,-13.2, 1016.2, 0.0, 0.0,-10.8,81.0,2022-12-10 23:00:00, 69.0,-14.0, 917.0,50
None,-14.0,-14.1, 1016.3, 0.0, 0.0,-10.8,83.0,2022-12-11 00:00:00, 69.0,-16.0, 917.0,50
None,-14.0,-14.3, 1016.3, 0.0, 0.0,-10.8,83.0,2022-12-11 01:00:00, 68.0,-16.0, 917.0,50
None,-15.2,-15.3, 1017.5, -0.1, 1.0,-10.8,85.0,2022-12-11 02:00:00, 69.0,-17.0, 918.0,50
None,-15.4,-15.5, 1017.6, -0.1, 0.0,-10.8,81.0,2022-12-11 03:00:00, 69.0,-17.0, 918.0,50
None,-15.0,-15.6, 1017.7, 0.2, 0.0,-10.8,82.0,2022-12-11 04:00:00, 69.0,-17.0, 918.0,50
None,-15.1,-15.6, 1018.8, -0.1, 0.0,-10.8,80.0,2022-12-11 05:00:00, 69.0,-18.0, 919.0,50
None,-15.4,-15.6, 1018.9, 0.0, 1.0,-10.8,79.0,2022-12-11 06:00:00, 69.0,-18.0, 919.0,50
None,-15.4,-15.5, 1019.0, 0.1, 0.0,-15.1,78.0,2022-12-11 07:00:00, 69.0,-18.0, 919.0,50
None,-15.5,-15.9, 1020.1, 0.0, 1.0,-15.1,78.0,2022-12-11 08:00:00, 69.0,-18.0, 920.0,50
None,-16.5,-16.9, 1020.2, 0.0, 0.0,-15.1,82.0,2022-12-11 09:00:00, 69.0,-18.0, 920.0,50
None,-17.2,-17.1, 1021.5, 0.1, -1.0,-15.1,80.0,2022-12-11 10:00:00, 69.0,-20.0, 921.0,50
None,-18.9,-19.9, 1021.8, -0.2, 0.0,-15.1,83.0,2022-12-11 11:00:00, 69.0,-20.0, 921.0,50
None,-13.1,-19.9, 1021.2, 0.3, -1.0,-12.3,59.0,2022-12-11 12:00:00, 68.0,-19.0, 921.0,50
None,-14.0,-19.9, 1020.2, 0.2, 2.0,-12.3,71.0,2022-12-11 13:00:00, 69.0,-17.0, 920.0,50
None,-13.7,-19.9, 1020.3, 0.0, 1.0,-12.3,72.0,2022-12-11 14:00:00, 69.0,-17.0, 920.0,50
None,-13.3,-19.9, 1020.3, -0.1, 1.0,-12.3,74.0,2022-12-11 15:00:00, 70.0,-16.0, 920.0,50
None,-15.2,-19.9, 1021.6, -0.1, 0.0,-12.3,80.0,2022-12-11 16:00:00, 70.0,-18.0, 921.0,50
None,-17.6,-19.9, 1021.9, -0.2, -1.0,-12.3,84.0,2022-12-11 17:00:00, 69.0,-20.0, 921.0,50
None,-17.6,-19.9, 1021.9, 0.0, 1.0,-12.3,86.0,2022-12-11 18:00:00, 69.0,-19.0, 921.0,50
None,-17.3,-17.9, 1021.9, 0.0, 0.0,-17.1,85.0,2022-12-11 19:00:00, 70.0,-19.0, 921.0,50
None,-17.3,-17.9, 1021.9, 0.0, 0.0,-17.1,85.0,2022-12-11 20:00:00, 69.0,-19.0, 921.0,50
None,-17.0,-17.9, 1020.9, 0.0, 0.0,-16.3,85.0,2022-12-11 21:00:00, 69.0,-19.0, 920.0,50
None,-16.0,-17.9, 1022.0, 0.1, 0.0,-15.8,86.0,2022-12-11 22:00:00, 69.0,-17.0, 921.0,50
None,-15.5,-17.9, 1022.1, 0.0, 0.0,-15.3,86.0,2022-12-11 23:00:00, 69.0,-17.0, 921.0,50
None,-14.6,-17.9, 1020.2, 0.0, 0.0,-14.6,86.0,2022-12-12 00:00:00, 69.0,-17.0, 920.0,50
None,-14.8,-17.9, 1020.3, 0.0, 0.0,-14.4,85.0,2022-12-12 01:00:00, 69.0,-16.0, 920.0,50
None,-13.9,-17.9, 1020.2, 0.1, 0.0,-14.0,85.0,2022-12-12 02:00:00, 69.0,-16.0, 920.0,50
None,-14.2,-17.9, 1020.2, 0.0, 0.0,-13.1,85.0,2022-12-12 03:00:00, 69.0,-16.0, 920.0,50
None,-13.6,-17.9, 1020.3, 0.0, 0.0,-12.9,86.0,2022-12-12 04:00:00, 69.0,-15.0, 920.0,50
None,-13.1,-17.9, 1019.4, 0.1, 0.0,-12.9,87.0,2022-12-12 05:00:00, 69.0,-14.0, 919.0,50
None,-11.1,-17.9, 1019.2, 0.0, 0.0,-11.2,79.0,2022-12-12 06:00:00, 69.0,-14.0, 919.0,50
None,-10.5,-11.4, 1018.0, 0.0, -1.0,-10.5,81.0,2022-12-12 07:00:00, 68.0,-12.0, 918.0,50
None,-10.3,-11.4, 1017.9, 0.1, 0.0,-10.1,81.0,2022-12-12 08:00:00, 68.0,-13.0, 918.0,50
None,-9.9,-11.4, 1017.9, 0.0, 0.0,-9.7,81.0,2022-12-12 09:00:00, 68.0,-12.0, 918.0,50
None,-9.3,-11.4, 1017.7, 0.1, 0.0,-9.1,80.0,2022-12-12 10:00:00, 68.0,-12.0, 918.0,50
None,-8.7,-11.4, 1017.5, -0.4, 0.0,-8.6,80.0,2022-12-12 11:00:00, 67.0,-11.0, 918.0,50
None,-8.2,-11.4, 1017.4, 0.4, 0.0,-7.9,80.0,2022-12-12 12:00:00, 67.0,-11.0, 918.0,50
None,-8.0,-11.4, 1016.3, 0.1, 0.0,-7.6,83.0,2022-12-12 13:00:00, 67.0,-10.0, 917.0,50
None,-7.3,-11.4, 1016.1, 0.1, 1.0,-7.1,82.0,2022-12-12 14:00:00, 67.0,-10.0, 917.0,50
None,-7.1,-11.4, 1016.1, 0.0, 1.0,-6.8,86.0,2022-12-12 15:00:00, 68.0,-9.0, 917.0,50
None,-6.7,-11.4, 1016.0, -0.1, 0.0,-6.4,89.0,2022-12-12 16:00:00, 68.0,-8.0, 917.0,50
None,-6.0,-11.4, 1014.7, -0.1, 0.0,-6.1,88.0,2022-12-12 17:00:00, 68.0,-8.0, 916.0,50
None,-6.1,-11.4, 1013.4, 0.0, 0.0,-5.8,87.0,2022-12-12 18:00:00, 68.0,-8.0, 915.0,50
None,-6.4,-6.7, 1013.4, -0.1, 0.0,-5.9,87.0,2022-12-12 19:00:00, 68.0,-8.0, 915.0,50
None,-6.1,-6.9, 1013.3, -0.1, 0.0,-5.7,91.0,2022-12-12 21:00:00, 68.0,-7.0, 915.0,50
None,-5.8,-6.9, 1014.3, 0.3, 0.0,-5.7,92.0,2022-12-12 22:00:00, 68.0,-7.0, 916.0,50
None,-5.7,-6.9, 1014.2, 0.3, 1.0,-5.6,93.0,2022-12-12 23:00:00, 69.0,-7.0, 916.0,50
None,-5.8,-6.9, 1015.3, 0.3, 0.0,-5.4,94.0,2022-12-13 00:00:00, 69.0,-6.0, 917.0,50
None,-6.0,-6.9, 1015.3, 0.0, 1.0,-5.4,93.0,2022-12-13 01:00:00, 69.0,-6.0, 917.0,50
None,-6.3,-6.9, 1015.2, 0.2, 0.0,-5.4,94.0,2022-12-13 02:00:00, 69.0,-7.0, 917.0,50
None,-5.7,-6.9, 1016.2, 0.1, 0.0,-5.4,94.0,2022-12-13 03:00:00, 69.0,-6.0, 918.0,50
None,-5.5,-6.9, 1017.3, -0.1, 0.0,-5.4,93.0,2022-12-13 04:00:00, 69.0,-7.0, 919.0,50
None,-6.7,-6.9, 1017.3, 0.0, 0.0,-5.3,94.0,2022-12-13 05:00:00, 69.0,-7.0, 919.0,50
