CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
-7.441, 93.6, -6.3, None, 31.17, 0.0, 268.1, -8.0, None, -7.4, -7.8, 1023.1, None, -8.0, 896.0, None, 94.0,2022-12-10 00:00:00, 896.0,50
-7.38, 93.7, -6.3, None, 20.69, 0.0, 298.2, -8.0, None, -7.4, -7.8, 1023.0, None, -8.0, 896.0, None, 94.0,2022-12-10 01:00:00, 896.0,50
-7.185, 94.0, -6.3, None, 33.47, 0.0, 263.4, -8.0, None, -7.2, -7.8, 1021.9, None, -8.0, 895.0, None, 94.0,2022-12-10 02:00:00, 895.0,50
-7.037, 93.9, -6.3, None, 34.83, 0.0, 283.8, -8.0, None, -7.0, -7.8, 1021.9, None, -8.0, 895.0, None, 94.0,2022-12-10 03:00:00, 895.0,50
-6.87, 93.9, -6.3, None, 33.64, 0.0, 249.6, -8.0, None, -6.9, -7.8, 1020.9, None, -8.0, 894.0, None, 94.0,2022-12-10 04:00:00, 894.0,50
-6.538, 94.2, -6.3, None, 14.08, 0.0, 252.2, -7.0, None, -6.5, -7.8, 1021.0, None, -7.0, 894.0, None, 94.0,2022-12-10 05:00:00, 894.0,50
-6.51, 94.0, -6.3, None, 14.7, 0.0, 237.2, -7.0, None, -6.5, -7.8, 1021.0, None, -7.0, 894.0, None, 94.0,2022-12-10 06:00:00, 894.0,50
-6.322, 94.1, -6.3, None, 9.77, 0.0, 232.3, -7.0, None, -6.3, -6.5, 1021.1, None, -7.0, 894.0, None, 94.0,2022-12-10 07:00:00, 894.0,50
-6.323, 94.0, -6.2, None, 7.078, 0.0, 223.0, -7.0, None, -6.3, -6.5, 1021.1, None, -7.0, 894.0, None, 94.0,2022-12-10 08:00:00, 894.0,50
-5.74, 94.1, -5.7, None, 8.97, 0.0, 216.9, -6.0, None, -5.7, -6.5, 1021.0, None, -6.0, 894.0, None, 94.0,2022-12-10 09:00:00, 894.0,50
-4.877, 93.9, -4.9, None, 17.28, 0.0, 189.6, -6.0, None, -4.9, -6.5, 1021.0, None, -6.0, 894.0, None, 94.0,2022-12-10 10:00:00, 894.0,50
-4.356, 93.6, -4.3, None, 2.145, 0.0, 169.2, -5.0, None, -4.4, -6.5, 1020.9, None, -5.0, 894.0, None, 94.0,2022-12-10 11:00:00, 894.0,50
-3.93, 93.3, -3.9, None, 15.16, 0.0, 157.7, -5.0, None, -3.9, -6.5, 1019.7, None, -5.0, 893.0, None, 93.0,2022-12-10 12:00:00, 893.0,50
-3.882, 92.5, -3.4, None, 1.224, 0.0, 161.9, -5.0, None, -3.9, -6.5, 1020.8, None, -5.0, 894.0, None, 93.0,2022-12-10 13:00:00, 894.0,50
-3.687, 92.9, -3.4, None, 18.42, 0.0, 148.2, -5.0, None, -3.7, -6.5, 1019.6, None, -5.0, 893.0, None, 93.0,2022-12-10 14:00:00, 893.0,50
