RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
None, None, None, None, 15.2, 38.04, None, -5.3, None, None, None, None, None, 67.0, None, 66.95, None, -4.849, None, -3.8, None, None, 34.42, None, -4.8, None, -2.0, None,2022-12-10 00:00:00, None,50
None, None, None, None, 17.3, 46.67, None, -5.3, None, None, None, None, None, 66.0, None, 66.06, None, -4.714, None, -3.8, None, None, 30.99, None, -4.7, None, -1.0, None,2022-12-10 01:00:00, None,50
None, None, None, None, 19.35, 55.22, None, -5.3, None, None, None, None, None, 64.0, None, 63.69, None, -5.139, None, -3.8, None, None, 29.84, None, -5.1, None, -2.0, None,2022-12-10 02:00:00, None,50
None, None, None, None, 20.67, 41.85, None, -5.3, None, None, None, None, None, 62.0, None, 61.52, None, -4.895, None, -3.8, None, None, 40.67, None, -4.9, None, -2.0, None,2022-12-10 03:00:00, None,50
None, None, None, None, 23.55, 36.38, None, -5.3, None, None, None, None, None, 60.0, None, 60.09, None, -4.8, None, -3.8, None, None, 34.98, None, -4.8, None, -1.0, None,2022-12-10 04:00:00, None,50
None, None, None, None, 23.59, 28.92, None, -5.3, None, None, None, None, None, 59.0, None, 59.45, None, -4.704, None, -3.8, None, None, 39.73, None, -4.7, None, -1.0, None,2022-12-10 05:00:00, None,50
None, None, None, None, 27.08, 18.58, None, -5.3, None, None, None, None, None, 56.0, None, 56.44, None, -4.466, None, -3.8, None, None, 31.75, None, -4.5, None, -3.0, None,2022-12-10 06:00:00, None,50
None, None, None, None, 29.78, 24.93, None, -4.9, None, None, None, None, None, 56.0, None, 55.64, None, -4.587, None, -4.3, None, None, 26.4, None, -4.6, None, -1.0, None,2022-12-10 07:00:00, None,50
None, None, None, None, 30.67, 23.92, None, -5.0, None, None, None, None, None, 53.0, None, 53.39, None, -4.966, None, -4.3, None, None, 30.72, None, -5.0, None, -2.0, None,2022-12-10 08:00:00, None,50
None, None, None, None, 20.78, 37.19, None, -5.1, None, None, None, None, None, 54.0, None, 54.06, None, -4.967, None, -4.3, None, None, 33.81, None, -5.0, None, 1.0, None,2022-12-10 09:00:00, None,50
None, None, None, None, 21.31, 35.35, None, -5.1, None, None, None, None, None, 54.0, None, 53.73, None, -4.477, None, -4.3, None, None, 37.21, None, -4.5, None, 0.0, None,2022-12-10 10:00:00, None,50
