air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
-5.3, -5.33, -6.1, -5.3, None,2022-12-10 00:00:00, None,50
-5.2, -5.178, -6.1, -5.2, None,2022-12-10 01:00:00, None,50
-5.0, -4.982, -6.1, -5.0, None,2022-12-10 02:00:00, None,50
-4.8, -4.765, -6.1, -4.8, None,2022-12-10 03:00:00, None,50
-4.7, -4.657, -6.1, -4.7, None,2022-12-10 04:00:00, None,50
-4.8, -4.765, -6.1, -4.7, None,2022-12-10 05:00:00, None,50
-4.7, -4.724, -6.1, -4.7, None,2022-12-10 06:00:00, None,50
-4.5, -4.528, -4.7, -4.5, None,2022-12-10 07:00:00, None,50
-4.2, -4.192, -4.7, -4.2, None,2022-12-10 08:00:00, None,50
-3.8, -3.751, -4.7, -3.8, None,2022-12-10 09:00:00, None,50
-2.9, -2.949, -4.7, -3.0, None,2022-12-10 10:00:00, None,50
-2.1, -2.086, -4.7, -2.1, None,2022-12-10 11:00:00, None,50
-1.2, -1.245, -4.7, -1.3, None,2022-12-10 12:00:00, None,50
-0.3, -0.311, -4.7, -0.3, None,2022-12-10 13:00:00, None,50
0.3, 0.319, -4.7, 0.3, None,2022-12-10 14:00:00, None,50
0.7, 0.734, -4.7, 0.8, None,2022-12-10 15:00:00, None,50
-0.2, -0.179, -4.7, 0.8, None,2022-12-10 16:00:00, None,50
-1.6, -1.592, -4.7, 0.8, None,2022-12-10 17:00:00, None,50
-2.5, -2.496, -4.7, 0.8, None,2022-12-10 18:00:00, None,50
-3.2, -3.15, -3.2, -2.5, None,2022-12-10 19:00:00, None,50
-3.7, -3.665, -3.7, -2.5, None,2022-12-10 20:00:00, None,50
-3.8, -3.751, -3.7, -2.5, None,2022-12-10 21:00:00, None,50
-4.0, -4.012, -4.0, -2.5, None,2022-12-10 22:00:00, None,50
-4.2, -4.221, -4.2, -2.5, None,2022-12-10 23:00:00, None,50
-4.1, -4.117, -4.3, -2.5, None,2022-12-11 00:00:00, None,50
-3.8, -3.751, -4.3, -2.5, None,2022-12-11 01:00:00, None,50
-4.1, -4.074, -4.3, -2.5, None,2022-12-11 02:00:00, None,50
-4.1, -4.074, -4.3, -2.5, None,2022-12-11 03:00:00, None,50
-4.4, -4.419, -4.4, -2.5, None,2022-12-11 04:00:00, None,50
-4.4, -4.419, -4.5, -2.5, None,2022-12-11 05:00:00, None,50
-4.0, -4.032, -4.5, -2.5, None,2022-12-11 06:00:00, None,50
-4.0, -3.965, -4.0, -4.0, None,2022-12-11 07:00:00, None,50
-3.9, -3.859, -4.0, -3.9, None,2022-12-11 08:00:00, None,50
-3.5, -3.45, -4.0, -3.5, None,2022-12-11 09:00:00, None,50
-2.3, -2.336, -4.0, -2.4, None,2022-12-11 10:00:00, None,50
-0.8, -0.825, -4.0, -0.9, None,2022-12-11 11:00:00, None,50
0.3, 0.307, -4.0, 0.3, None,2022-12-11 12:00:00, None,50
1.3, 1.321, -4.0, 1.3, None,2022-12-11 13:00:00, None,50
1.4, 1.394, -4.0, 1.5, None,2022-12-11 14:00:00, None,50
0.9, 0.924, -4.0, 1.5, None,2022-12-11 15:00:00, None,50
0.0, -0.022, -4.0, 1.5, None,2022-12-11 16:00:00, None,50
-0.8, -0.762, -4.0, 1.5, None,2022-12-11 17:00:00, None,50
-1.2, -1.182, -4.0, 1.5, None,2022-12-11 18:00:00, None,50
-1.7, -1.715, -1.7, -1.2, None,2022-12-11 19:00:00, None,50
-2.4, -2.442, -2.4, -1.2, None,2022-12-11 20:00:00, None,50
-3.2, -3.235, -3.2, -1.2, None,2022-12-11 21:00:00, None,50
-4.2, -4.164, -4.1, -1.2, None,2022-12-11 22:00:00, None,50
-4.9, -4.931, -4.9, -1.2, None,2022-12-11 23:00:00, None,50
-5.9, -5.919, -5.9, -1.2, None,2022-12-12 00:00:00, None,50
