pcpn_amt_pst24hrs,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
9.0, 197.0, None, None, 3.2, 260.0, None, None, 0.0,20.0, None,2023-11-05 00:00:00, None,45
9.0, 197.0, None, None, 3.1, 260.0, None, None, 0.0,20.0, None,2023-11-05 01:00:00, None,45
8.0, 197.0, None, None, 2.7, 260.0, None, None, 0.0,19.0, None,2023-11-05 02:00:00, None,45
6.0, 197.0, None, None, 2.6, 260.0, None, None, 0.0,19.0, None,2023-11-05 03:00:00, None,45
5.0, 197.0, None, None, 2.1, 260.0, None, None, 0.0,19.0, None,2023-11-05 04:00:00, None,45
4.0, 197.0, None, None, 1.9, 260.0, None, None, 0.0,19.0, None,2023-11-05 05:00:00, None,45
4.0, 197.0, None, None, 1.6, 260.0, None, None, 0.0,18.0, None,2023-11-05 06:00:00, None,45
4.0, 197.0, None, None, 1.6, 260.0, None, None, 0.0,18.0, None,2023-11-05 07:00:00, None,45
4.0, 197.0, None, None, 1.9, 260.0, None, None, 0.0,18.0, None,2023-11-05 08:00:00, None,45
4.0, 197.0, None, None, 1.6, 259.0, None, None, 0.0,18.0, None,2023-11-05 09:00:00, None,45
4.0, 198.0, None, None, 1.4, 260.0, None, None, 1.0,18.0, None,2023-11-05 10:00:00, None,45
4.0, 198.0, None, None, 1.0, 260.0, None, None, 0.0,18.0, None,2023-11-05 11:00:00, None,45
3.0, 198.0, None, None, 0.7, 260.0, None, None, 0.0,18.0, None,2023-11-05 12:00:00, None,45
3.0, 199.0, None, None, 1.1, 260.0, None, None, 1.0,18.0, None,2023-11-05 13:00:00, None,45
3.0, 199.0, None, None, 1.2, 260.0, None, None, 0.0,18.0, None,2023-11-05 14:00:00, None,45
2.0, 199.0, None, None, 1.2, 260.0, None, None, 0.0,18.0, None,2023-11-05 15:00:00, None,45
3.0, 200.0, None, None, 1.3, 260.0, None, None, 1.0,18.0, None,2023-11-05 16:00:00, None,45
3.0, 200.0, None, None, 1.1, 260.0, None, None, 0.0,18.0, None,2023-11-05 17:00:00, None,45
3.0, 200.0, None, None, 0.8, 260.0, None, None, 0.0,18.0, None,2023-11-05 18:00:00, None,45
3.0, 200.0, None, None, 0.9, 260.0, None, None, 0.0,18.0, None,2023-11-05 19:00:00, None,45
3.0, 200.0, None, None, 0.3, 260.0, None, None, 0.0,18.0, None,2023-11-05 20:00:00, None,45
3.0, 200.0, None, None, -0.2, 260.0, None, None, 0.0,18.0, None,2023-11-05 21:00:00, None,45
3.0, 200.0, None, None, 0.1, 260.0, None, None, 0.0,18.0, None,2023-11-05 22:00:00, None,45
3.0, 200.0, None, None, 0.5, 260.0, None, None, 0.0,18.0, None,2023-11-05 23:00:00, None,45
3.0, 200.0, None, None, -0.4, 260.0, None, None, 0.0,18.0, None,2023-11-06 00:00:00, None,45
3.0, 200.0, None, None, 0.0, 260.0, None, None, 0.0,18.0, None,2023-11-06 01:00:00, None,45
3.0, 200.0, None, None, 0.4, 260.0, None, None, 0.0,18.0, None,2023-11-06 02:00:00, None,45
3.0, 200.0, None, None, -0.5, 260.0, None, None, 0.0,18.0, None,2023-11-06 03:00:00, None,45
3.0, 200.0, None, None, -0.2, 260.0, None, None, 0.0,17.0, None,2023-11-06 04:00:00, None,45
3.0, 200.0, None, None, -0.4, 260.0, None, None, 0.0,17.0, None,2023-11-06 05:00:00, None,45
3.0, 200.0, None, None, -0.7, 259.0, None, None, 0.0,17.0, None,2023-11-06 06:00:00, None,45
3.0, 200.0, None, None, -0.5, 259.0, None, None, 0.0,17.0, None,2023-11-06 07:00:00, None,45
3.0, 200.0, None, None, -0.4, 259.0, None, None, 0.0,17.0, None,2023-11-06 08:00:00, None,45
3.0, 200.0, None, None, 0.6, 260.0, None, None, 0.0,16.0, None,2023-11-06 09:00:00, None,45
3.0, 201.0, None, None, 2.3, 260.0, None, None, 1.0,17.0, None,2023-11-06 10:00:00, None,45
3.0, 201.0, None, None, 5.0, 259.0, None, None, 0.0,18.0, None,2023-11-06 11:00:00, None,45
3.0, 201.0, None, None, 4.0, 259.0, None, None, 0.0,18.0, None,2023-11-06 12:00:00, None,45
2.0, 201.0, None, None, 3.2, 260.0, None, None, 0.0,18.0, None,2023-11-06 13:00:00, None,45
2.0, 201.0, None, None, 3.6, 259.0, None, None, 0.0,19.0, None,2023-11-06 14:00:00, None,45
2.0, 201.0, None, None, 3.1, 259.0, None, None, 0.0,19.0, None,2023-11-06 15:00:00, None,45
1.0, 201.0, None, None, 1.5, 259.0, None, None, 0.0,19.0, None,2023-11-06 16:00:00, None,45
0.0, 200.0, None, None, -0.9, 259.0, None, None, None,19.0, None,2023-11-06 17:00:00, None,45
0.0, 200.0, None, None, -0.2, 260.0, None, None, 0.0,17.0, None,2023-11-06 18:00:00, None,45
0.0, 200.0, None, None, 0.6, 259.0, None, None, 0.0,17.0, None,2023-11-06 20:00:00, None,45
0.0, 200.0, None, None, 0.5, 260.0, None, None, 0.0,17.0, None,2023-11-06 21:00:00, None,45
0.0, 200.0, None, None, 0.2, 260.0, None, None, 0.0,16.0, None,2023-11-06 22:00:00, None,45
0.0, 200.0, None, None, -0.1, 260.0, None, None, 0.0,16.0, None,2023-11-06 23:00:00, None,45
0.0, 200.0, None, None, -0.4, 260.0, None, None, 0.0,16.0, None,2023-11-07 00:00:00, None,45
0.0, 200.0, None, None, -1.4, 259.0, None, None, 0.0,16.0, None,2023-11-07 01:00:00, None,45
0.0, 200.0, None, None, -3.1, 259.0, None, None, 0.0,17.0, None,2023-11-07 02:00:00, None,45
0.0, 200.0, None, None, -3.8, 259.0, None, None, 0.0,17.0, None,2023-11-07 03:00:00, None,45
0.0, 200.0, None, None, -4.0, 259.0, None, None, 0.0,17.0, None,2023-11-07 04:00:00, None,45
0.0, 200.0, None, None, -4.0, 259.0, None, None, 0.0,16.0, None,2023-11-07 05:00:00, None,45
0.0, 200.0, None, None, -4.3, 259.0, None, None, 0.0,15.0, None,2023-11-07 06:00:00, None,45
0.0, 200.0, None, None, -4.3, 259.0, None, None, 0.0,15.0, None,2023-11-07 07:00:00, None,45
0.0, 200.0, None, None, -4.2, 259.0, None, None, 0.0,14.0, None,2023-11-07 08:00:00, None,45
0.0, 200.0, None, None, -3.5, 259.0, None, None, 0.0,14.0, None,2023-11-07 09:00:00, None,45
0.0, 201.0, None, None, -3.0, 259.0, None, None, 1.0,14.0, None,2023-11-07 10:00:00, None,45
None, 200.0, None, None, -2.0, 259.0, None, None, None,14.0, None,2023-11-07 11:00:00, None,45
0.0, 201.0, None, None, -1.7, 259.0, None, None, 1.0,14.0, None,2023-11-07 12:00:00, None,45
0.0, 201.0, None, None, -0.6, 259.0, None, None, 0.0,14.0, None,2023-11-07 13:00:00, None,45
0.0, 201.0, None, None, -2.5, 259.0, None, None, 0.0,14.0, None,2023-11-07 14:00:00, None,45
0.0, 201.0, None, None, -2.2, 259.0, None, None, 0.0,14.0, None,2023-11-07 15:00:00, None,45
0.0, 201.0, None, None, -2.3, 259.0, None, None, 0.0,14.0, None,2023-11-07 16:00:00, None,45
1.0, 201.0, None, None, -2.1, 259.0, None, None, 0.0,14.0, None,2023-11-07 17:00:00, None,45
1.0, 201.0, None, None, -2.0, 259.0, None, None, 0.0,14.0, None,2023-11-07 18:00:00, None,45
1.0, 201.0, None, None, -1.7, 259.0, None, None, 0.0,14.0, None,2023-11-07 19:00:00, None,45
1.0, 201.0, None, None, -1.3, 259.0, None, None, 0.0,14.0, None,2023-11-07 20:00:00, None,45
1.0, 201.0, None, None, -1.1, 259.0, None, None, 0.0,14.0, None,2023-11-07 21:00:00, None,45
1.0, 201.0, None, None, -2.3, 259.0, None, None, 0.0,14.0, None,2023-11-07 22:00:00, None,45
1.0, 201.0, None, None, -2.0, 259.0, None, None, 0.0,15.0, None,2023-11-07 23:00:00, None,45
1.0, 201.0, None, None, -3.7, 259.0, None, None, 0.0,15.0, None,2023-11-08 00:00:00, None,45
0.0, 200.0, None, None, -3.6, 259.0, None, None, None,14.0, None,2023-11-08 01:00:00, None,45
1.0, 201.0, None, None, -4.3, 259.0, None, None, 1.0,14.0, None,2023-11-08 02:00:00, None,45
1.0, 201.0, None, None, -4.6, 258.0, None, None, 0.0,14.0, None,2023-11-08 03:00:00, None,45
1.0, 201.0, None, None, -5.6, 258.0, None, None, 0.0,14.0, None,2023-11-08 04:00:00, None,45
1.0, 201.0, None, None, -5.0, 259.0, None, None, 0.0,14.0, None,2023-11-08 05:00:00, None,45
1.0, 201.0, None, None, -3.8, 259.0, None, None, 0.0,12.0, None,2023-11-08 06:00:00, None,45
1.0, 201.0, None, None, -3.1, 259.0, None, None, 0.0,12.0, None,2023-11-08 07:00:00, None,45
1.0, 201.0, None, None, -2.3, 259.0, None, None, 0.0,12.0, None,2023-11-08 08:00:00, None,45
1.0, 201.0, None, None, -0.2, 259.0, None, None, 0.0,12.0, None,2023-11-08 09:00:00, None,45
1.0, 202.0, None, None, 0.1, 259.0, None, None, 1.0,12.0, None,2023-11-08 10:00:00, None,45
2.0, 202.0, None, None, 0.6, 260.0, None, None, 0.0,13.0, None,2023-11-08 11:00:00, None,45
1.0, 202.0, None, None, 1.2, 260.0, None, None, 0.0,14.0, None,2023-11-08 12:00:00, None,45
1.0, 202.0, None, None, 1.4, 259.0, None, None, 0.0,14.0, None,2023-11-08 13:00:00, None,45
