SolarRadiation,AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
None,11.2, 0.0,0.0,6.8, None,2019-07-30 00:00:00,314.0,82.0,31
None,11.0, None,0.0,7.0, None,2019-07-30 00:15:00,316.0,85.0,31
None,10.7, None,0.0,7.7, None,2019-07-30 00:30:00,315.0,87.0,31
None,10.5, None,0.0,8.2, None,2019-07-30 00:45:00,321.0,88.0,31
None,10.5, 0.0,0.0,6.5, None,2019-07-30 01:00:00,324.0,88.0,31
None,10.6, None,0.0,8.5, None,2019-07-30 01:15:00,313.0,88.0,31
None,10.6, None,0.0,7.7, None,2019-07-30 01:30:00,318.0,88.0,31
None,10.7, None,0.0,5.7, None,2019-07-30 01:45:00,338.0,88.0,31
None,10.5, 0.0,0.0,6.8, None,2019-07-30 02:00:00,317.0,89.0,31
None,10.5, None,0.0,5.5, None,2019-07-30 02:15:00,331.0,89.0,31
None,10.5, None,0.0,6.5, None,2019-07-30 02:30:00,327.0,88.0,31
None,10.6, None,0.0,7.0, None,2019-07-30 02:45:00,342.0,88.0,31
None,10.3, 0.0,0.0,4.9, None,2019-07-30 03:00:00,332.0,90.0,31
None,10.2, None,0.0,4.2, None,2019-07-30 03:15:00,326.0,90.0,31
None,10.3, None,0.0,8.4, None,2019-07-30 03:30:00,321.0,91.0,31
None,10.4, None,0.0,7.6, None,2019-07-30 03:45:00,319.0,91.0,31
None,10.6, 0.0,0.0,7.5, None,2019-07-30 04:00:00,318.0,90.0,31
None,10.8, None,0.0,7.8, None,2019-07-30 04:15:00,315.0,89.0,31
None,11.0, None,0.0,7.2, None,2019-07-30 04:30:00,321.0,89.0,31
None,11.1, None,0.0,5.5, None,2019-07-30 04:45:00,319.0,89.0,31
None,11.1, 1.0,0.0,6.4, None,2019-07-30 05:00:00,316.0,89.0,31
None,11.2, None,0.0,5.0, None,2019-07-30 05:15:00,323.0,89.0,31
None,11.5, None,0.0,7.0, None,2019-07-30 05:30:00,313.0,88.0,31
None,11.7, None,0.0,4.7, None,2019-07-30 05:45:00,307.0,87.0,31
None,11.9, 0.0,0.0,5.0, None,2019-07-30 06:00:00,318.0,86.0,31
None,12.3, None,0.0,5.6, None,2019-07-30 06:15:00,313.0,82.0,31
None,12.6, None,0.0,4.9, None,2019-07-30 06:30:00,316.0,81.0,31
None,12.9, None,0.0,4.5, None,2019-07-30 06:45:00,313.0,76.0,31
None,13.3, 0.0,0.0,5.7, None,2019-07-30 07:00:00,324.0,73.0,31
None,13.9, None,0.0,4.7, None,2019-07-30 07:15:00,326.0,70.0,31
None,14.3, None,0.0,5.1, None,2019-07-30 07:30:00,310.0,67.0,31
None,14.9, None,0.0,5.6, None,2019-07-30 07:45:00,306.0,64.0,31
