ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
4.8,4.8,0.0,2020-07-09, 0.0,28
5.2,5.2,0.0,2020-07-11, None,28
