ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
12.0,0.0,-7.0,12.0,2016-12-02,0.0, None,49
12.0,0.0,-5.0,12.0,2016-12-03,0.0, None,49
0.0,0.0,-5.5,0.0,2016-12-04,0.0, None,49
0.0,0.0,-15.0,0.0,2016-12-05,0.0, None,49
0.0,0.0,-15.5,0.0,2016-12-06,0.0, None,49
0.0,0.0,-27.0,0.0,2016-12-07,0.0, None,49
0.0,0.0,-27.0,0.0,2016-12-08,0.0, None,49
