ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
0.8,0.8,7.0,0.0,2016-12-02,0.0,9.5,49
1.8,1.8,6.5,0.0,2016-12-03,0.0,9.5,49
5.6,5.6,4.5,0.0,2016-12-04,0.0,7.0,49
13.0,13.0,2.0,0.0,2016-12-05,0.0,4.5,49
0.2,0.2,2.5,0.0,2016-12-06,0.0,4.0,49
0.0,0.0,0.0,0.0,2016-12-07,0.0,3.5,49
0.0,0.0,-1.5,0.0,2016-12-08,0.0,4.0,49
