wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year
128.0, 79.0, 3.2,0.0, -2.7,3.5, 0.5,1.3, 119.0, 0.0, 2.8,77.0,2020-10-28 00:00:00, None,44
124.0, 78.0, 4.1,0.0, -2.4,3.1, 1.0,1.5, 93.0, 0.0, 2.8,72.0,2020-10-28 01:00:00, None,44
106.0, 77.0, 3.5,0.0, -2.3,3.6, 1.3,1.4, 128.0, 0.0, 2.8,77.0,2020-10-28 02:00:00, None,44
92.0, 72.0, 3.1,0.0, -3.0,2.3, 1.5,1.3, 124.0, 0.0, 2.8,83.0,2020-10-28 03:00:00, None,44
106.0, 77.0, 3.6,0.0, -2.2,2.2, 1.4,1.4, 106.0, 0.0, 2.8,83.0,2020-10-28 04:00:00, None,44
98.0, 83.0, 2.3,0.0, -1.3,2.5, 1.3,1.5, 92.0, 0.0, 2.8,82.0,2020-10-28 05:00:00, None,44
148.0, None, None,0.0, None,3.4, None,1.4, None, None, None,80.0,2020-10-28 06:00:00, None,44
206.0, 82.0, 2.5,0.2, -1.2,2.6, 1.5,2.5, 98.0, 0.0, 2.8,77.0,2020-10-28 07:00:00, None,44
174.0, 80.0, 3.4,0.2, -1.7,2.2, 1.4,3.6, 148.0, 0.0, 2.8,65.0,2020-10-28 08:00:00, None,44
277.0, 77.0, 2.6,0.2, -1.1,3.1, 2.5,4.6, 206.0, 0.2, 3.0,63.0,2020-10-28 09:00:00, None,44
270.0, 65.0, 2.2,0.0, -2.4,2.2, 3.6,4.7, 174.0, 0.2, 3.2,62.0,2020-10-28 10:00:00, None,44
257.0, 63.0, 3.1,0.0, -1.8,3.3, 4.6,5.3, 277.0, 0.2, 3.2,64.0,2020-10-28 11:00:00, None,44
198.0, 62.0, 2.2,0.0, -2.0,3.9, 4.7,5.1, 270.0, 0.0, 3.0,65.0,2020-10-28 12:00:00, None,44
228.0, 64.0, 3.3,0.0, -1.0,3.1, 5.3,5.3, 257.0, 0.0, 2.8,67.0,2020-10-28 13:00:00, None,44
154.0, 65.0, 3.9,0.0, -0.9,2.2, 5.1,4.8, 198.0, 0.0, 2.0,74.0,2020-10-28 14:00:00, None,44
146.0, 67.0, 3.1,0.0, -0.3,2.6, 5.3,3.9, 228.0, 0.0, 1.4,82.0,2020-10-28 15:00:00, None,44
146.0, 74.0, 2.2,0.0, 0.6,3.6, 4.8,3.2, 154.0, 0.0, 0.8,85.0,2020-10-28 16:00:00, None,44
112.0, 82.0, 2.6,0.0, 1.1,3.3, 3.9,2.6, 146.0, 0.0, 0.6,86.0,2020-10-28 17:00:00, None,44
100.0, 85.0, 3.6,0.0, 0.9,3.5, 3.2,2.8, 146.0, 0.0, 0.6,87.0,2020-10-28 18:00:00, None,44
93.0, 86.0, 3.3,0.0, 0.5,3.3, 2.6,2.7, 112.0, 0.0, 0.6,89.0,2020-10-28 19:00:00, None,44
123.0, 87.0, 3.5,0.0, 0.9,3.0, 2.8,3.0, 100.0, 0.0, 0.6,87.0,2020-10-28 20:00:00, None,44
97.0, 89.0, 3.3,0.0, 1.1,3.4, 2.7,3.0, 93.0, 0.0, 0.6,88.0,2020-10-28 21:00:00, None,44
154.0, 87.0, 3.0,0.0, 1.0,3.2, 3.0,3.3, 123.0, 0.0, 0.6,89.0,2020-10-28 22:00:00, None,44
126.0, 88.0, 3.4,0.0, 1.2,3.9, 3.0,3.1, 97.0, 0.0, 0.6,89.0,2020-10-28 23:00:00, None,44
110.0, 89.0, 3.2,0.0, 1.7,2.8, 3.3,2.9, 154.0, 0.0, 0.6,91.0,2020-10-29 00:00:00, None,44
193.0, 89.0, 3.9,0.0, 1.5,3.1, 3.1,3.0, 126.0, 0.0, 0.6,91.0,2020-10-29 01:00:00, None,44
106.0, 91.0, 2.8,0.0, 1.6,2.6, 2.9,2.8, 110.0, 0.0, 0.6,91.0,2020-10-29 02:00:00, None,44
89.0, 91.0, 3.1,0.0, 1.7,2.2, 3.0,3.1, 193.0, 0.0, 0.6,93.0,2020-10-29 03:00:00, None,44
116.0, 91.0, 2.6,0.0, 1.5,2.4, 2.8,3.0, 106.0, 0.0, 0.6,92.0,2020-10-29 04:00:00, None,44
168.0, 93.0, 2.2,0.0, 2.1,2.7, 3.1,3.0, 89.0, 0.0, 0.6,89.0,2020-10-29 05:00:00, None,44
101.0, 92.0, 2.4,0.0, 1.8,1.8, 3.0,2.9, 116.0, 0.0, 0.6,93.0,2020-10-29 06:00:00, None,44
59.0, 89.0, 2.7,0.0, 1.4,2.0, 3.0,3.7, 168.0, 0.0, 0.6,91.0,2020-10-29 07:00:00, None,44
269.0, 93.0, 1.8,0.0, 1.9,3.0, 2.9,5.2, 101.0, 0.0, 0.6,79.0,2020-10-29 08:00:00, None,44
250.0, 91.0, 2.0,0.0, 2.4,3.4, 3.7,6.6, 59.0, 0.0, 0.4,72.0,2020-10-29 09:00:00, None,44
310.0, 79.0, 3.0,0.0, 1.9,4.1, 5.2,8.1, 269.0, 0.0, 0.2,68.0,2020-10-29 10:00:00, None,44
278.0, 72.0, 3.4,0.0, 1.9,3.7, 6.6,7.6, 250.0, 0.0, 0.0,72.0,2020-10-29 11:00:00, None,44
274.0, 68.0, 4.1,0.0, 2.6,6.7, 8.1,9.3, 310.0, 0.0, 0.0,69.0,2020-10-29 12:00:00, None,44
288.0, 72.0, 3.7,0.0, 2.9,3.1, 7.6,9.7, 278.0, 0.0, 0.0,67.0,2020-10-29 13:00:00, None,44
260.0, 69.0, 6.7,0.0, 3.9,5.4, 9.3,9.9, 274.0, 0.0, 0.0,70.0,2020-10-29 14:00:00, None,44
315.0, 67.0, 3.1,0.0, 3.9,2.7, 9.7,8.3, 288.0, 0.0, 0.0,82.0,2020-10-29 15:00:00, None,44
117.0, 70.0, 5.4,0.0, 4.7,2.5, 9.9,5.7, 260.0, 0.0, 0.0,94.0,2020-10-29 16:00:00, None,44
103.0, 82.0, 2.7,0.0, 5.4,3.4, 8.3,4.9, 315.0, 0.0, 0.0,94.0,2020-10-29 17:00:00, None,44
105.0, 94.0, 2.5,0.0, 4.8,4.1, 5.7,4.4, 117.0, 0.0, 0.0,100.0,2020-10-29 18:00:00, None,44
89.0, 94.0, 3.4,0.0, 4.0,3.8, 4.9,4.0, 103.0, 0.0, 0.0,99.0,2020-10-29 19:00:00, None,44
97.0, 100.0, 4.1,0.0, 4.4,4.0, 4.4,3.7, 105.0, 0.0, 0.0,100.0,2020-10-29 20:00:00, None,44
98.0, 99.0, 3.8,0.0, 3.9,3.8, 4.0,3.5, 89.0, 0.0, 0.0,100.0,2020-10-29 21:00:00, None,44
98.0, 100.0, 4.0,0.0, 3.7,3.4, 3.7,3.5, 97.0, 0.0, 0.0,100.0,2020-10-29 22:00:00, None,44
101.0, 100.0, 3.8,0.0, 3.5,3.5, 3.5,3.3, 98.0, 0.0, 0.0,100.0,2020-10-29 23:00:00, None,44
217.0, 100.0, 3.4,0.0, 3.5,5.0, 3.5,4.6, 98.0, 0.0, 0.0,100.0,2020-10-30 00:00:00, None,44
171.0, None, None,0.0, None,3.2, None,5.5, None, None, None,86.0,2020-10-30 01:00:00, None,44
148.0, None, None,0.0, None,3.7, None,6.6, None, None, None,81.0,2020-10-30 02:00:00, None,44
184.0, 86.0, 3.2,0.0, 3.3,8.7, 5.5,8.0, 171.0, 0.0, None,73.0,2020-10-30 03:00:00, None,44
111.0, 81.0, 3.7,0.0, 3.6,6.2, 6.6,8.1, 148.0, 0.0, 0.0,74.0,2020-10-30 04:00:00, None,44
110.0, 73.0, 8.7,0.0, 3.5,10.0, 8.0,7.4, 184.0, 0.0, 0.0,82.0,2020-10-30 05:00:00, None,44
71.0, 74.0, 6.2,0.0, 3.8,3.7, 8.1,5.6, 111.0, 0.0, 0.0,91.0,2020-10-30 06:00:00, None,44
287.0, None, None,0.0, None,4.5, None,7.3, None, None, None,82.0,2020-10-30 07:00:00, None,44
306.0, None, None,0.0, None,6.2, None,9.7, None, None, None,67.0,2020-10-30 08:00:00, None,44
170.0, 82.0, 4.5,0.0, 4.4,9.1, 7.3,12.5, 287.0, 0.0, 0.0,43.0,2020-10-30 09:00:00, None,44
247.0, None, None,0.0, None,6.5, None,12.6, None, None, None,56.0,2020-10-30 10:00:00, None,44
265.0, None, None,0.0, None,8.4, None,14.2, None, None, None,41.0,2020-10-30 11:00:00, None,44
330.0, None, None,0.0, None,11.3, None,13.6, None, None, None,37.0,2020-10-30 12:00:00, None,44
274.0, 41.0, 8.4,0.0, 1.1,13.2, 14.2,13.3, 265.0, 0.0, None,37.0,2020-10-30 13:00:00, None,44
323.0, 37.0, 11.3,0.0, -0.8,12.3, 13.6,12.7, 330.0, 0.0, 0.0,38.0,2020-10-30 14:00:00, None,44
