ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
, None,18.0, None,2018-07-30,0.0, None,31,,,,,,
, None,19.0, None,2018-07-31,0.0, None,31,,,,,,
0.0, 0.0,19.0, 0.0,2018-08-01,0.0, 34.0,31,,,,,,
0.0, 0.0,17.0, 0.0,2018-08-02,0.0, 31.5,31,,,,,,
9.8, 9.8,14.0, 0.0,2018-08-03,0.0, 25.0,31,,,,,,
0.0, 0.0,12.0, 0.0,2018-08-04,0.0, 27.5,31,,,,,,
0.0, 0.0,13.0, 0.0,2018-08-05,0.0, 30.5,31,,,,,,
,,,,2018-07-30 00:00:00,,,31,,22.8,1.281,41.7,44.96,21.28
,,,,2018-07-30 01:00:00,,,31,,21.3,1.348,45.0,49.45,19.7
,,,,2018-07-30 02:00:00,,,31,,19.7,1.269,49.5,52.58,18.69
,,,,2018-07-30 03:00:00,,,31,,18.7,1.2,52.6,53.19,18.38
,,,,2018-07-30 04:00:00,,,31,,18.4,0.806999,53.2,54.06,18.25
,,,,2018-07-30 05:00:00,,,31,,18.3,0.648,54.1,52.78,18.46
,,,,2018-07-30 06:00:00,,,31,,18.5,0.799,52.8,56.2,18.64
,,,,2018-07-30 07:00:00,,,31,,18.6,0.595,56.2,50.38,20.41
,,,,2018-07-30 08:00:00,,,31,,20.4,0.926998,50.4,43.79,22.51
,,,,2018-07-30 09:00:00,,,31,,22.5,0.91,43.8,38.25,24.35
,,,,2018-07-30 10:00:00,,,31,,24.4,0.638,38.3,29.93,27.25
,,,,2018-07-30 11:00:00,,,31,,27.3,0.902,29.9,26.13,29.34
,,,,2018-07-30 12:00:00,,,31,,29.3,1.254,26.1,23.64,31.13
,,,,2018-07-30 13:00:00,,,31,,31.1,1.079,23.6,22.26,33.08
,,,,2018-07-30 14:00:00,,,31,,33.1,1.32,22.3,17.96,35.48
,,,,2018-07-30 15:00:00,,,31,,35.5,1.958,18.0,19.58,35.39
,,,,2018-07-30 16:00:00,,,31,,35.4,1.736,19.6,15.38,36.86
,,,,2018-07-30 17:00:00,,,31,,36.9,1.777,15.4,14.53,36.68
,,,,2018-07-30 18:00:00,,,31,,36.7,2.168,14.5,16.62,36.31
,,,,2018-07-30 19:00:00,,,31,,36.3,1.673,16.6,16.67,35.95
,,,,2018-07-30 20:00:00,,,31,,36.0,0.732999,16.7,25.25,32.11
,,,,2018-07-30 21:00:00,,,31,,32.1,0.935,25.3,34.63,28.1
,,,,2018-07-30 22:00:00,,,31,,28.1,1.067,34.6,37.69,25.43
,,,,2018-07-30 23:00:00,,,31,,25.4,1.28,37.7,42.53,23.37
,,,,2018-07-31 00:00:00,,,31,,23.4,0.732999,42.5,41.98,22.81
,,,,2018-07-31 01:00:00,,,31,,22.8,1.19,42.0,46.7,21.04
,,,,2018-07-31 02:00:00,,,31,,21.0,1.146,46.7,50.41,19.91
,,,,2018-07-31 03:00:00,,,31,,19.9,0.941999,50.4,53.85,18.88
,,,,2018-07-31 04:00:00,,,31,,18.9,1.112,53.9,57.56,17.97
,,,,2018-07-31 05:00:00,,,31,,18.0,1.077,57.6,59.03,17.54
,,,,2018-07-31 06:00:00,,,31,,17.5,1.0,59.0,57.62,18.14
,,,,2018-07-31 07:00:00,,,31,,18.1,0.785,57.6,53.04,20.54
,,,,2018-07-31 08:00:00,,,31,,20.5,0.569,53.0,48.79,22.65
,,,,2018-07-31 09:00:00,,,31,,22.7,1.51,48.8,39.81,24.4
,,,,2018-07-31 10:00:00,,,31,,24.4,1.793,39.8,33.54,26.76
,,,,2018-07-31 11:00:00,,,31,,26.8,2.415,33.5,27.68,29.44
,,,,2018-07-31 12:00:00,,,31,,29.4,2.579,27.7,24.06,31.55
,,,,2018-07-31 13:00:00,,,31,,31.6,2.66,24.1,21.82,33.57
,,,,2018-07-31 14:00:00,,,31,,33.6,2.479,21.8,18.74,35.59
,,,,2018-07-31 15:00:00,,,31,,35.6,2.082,18.7,17.2,36.98
,,,,2018-07-31 16:00:00,,,31,,37.0,2.874,17.2,24.51,34.48
,,,,2018-07-31 17:00:00,,,31,,34.5,1.092,24.5,30.8,30.96
,,,,2018-07-31 18:00:00,,,31,,31.0,0.907,30.8,32.38,30.53
,,,,2018-07-31 19:00:00,,,31,,30.5,1.128,32.4,41.58,29.07
,,,,2018-07-31 20:00:00,,,31,,29.1,1.317,41.6,48.3,27.76
,,,,2018-07-31 21:00:00,,,31,,27.8,1.446,48.3,39.66,27.78
,,,,2018-07-31 22:00:00,,,31,,27.8,1.074,39.7,43.15,25.91
