ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
,777.0,18.0, None, None,2018-07-30 00:00:00,23.9, None, None, None,31
,777.0,18.0, None, None,2018-07-30 01:00:00,25.7, None, None, None,31
,777.0,18.0, None, None,2018-07-30 02:00:00,24.5, None, None, None,31
,777.0,18.0, None, None,2018-07-30 03:00:00,21.4, None, None, None,31
,777.0,18.0, None, None,2018-07-30 04:00:00,17.9, None, None, None,31
,776.0,17.0, None, None,2018-07-30 05:00:00,17.0, None, None, None,31
,777.0,15.0, None, None,2018-07-30 06:00:00,16.1, None, None, None,31
,777.0,14.0, None, None,2018-07-30 07:00:00,16.3, None, None, None,31
,777.0,13.0, None, None,2018-07-30 08:00:00,16.9, None, None, None,31
,777.0,12.0, None, None,2018-07-30 09:00:00,15.8, None, None, None,31
,777.0,12.0, None, None,2018-07-30 10:00:00,16.2, None, None, None,31
,777.0,11.0, None, None,2018-07-30 11:00:00,16.0, None, None, None,31
,777.0,11.0, None, None,2018-07-30 12:00:00,15.7, None, None, None,31
,777.0,10.0, None, None,2018-07-30 13:00:00,15.5, None, None, None,31
,777.0,10.0, None, None,2018-07-30 14:00:00,16.8, None, None, None,31
,777.0,10.0, None, None,2018-07-30 15:00:00,17.6, None, None, None,31
,777.0,10.0, None, None,2018-07-30 16:00:00,19.6, None, None, None,31
,777.0,10.0, None, None,2018-07-30 17:00:00,22.0, None, None, None,31
,777.0,12.0, None, None,2018-07-30 18:00:00,22.3, None, None, None,31
,777.0,13.0, None, None,2018-07-30 19:00:00,23.5, None, None, None,31
,776.0,15.0, None, None,2018-07-30 20:00:00,24.2, None, None, None,31
,776.0,16.0, None, None,2018-07-30 21:00:00,25.0, None, None, None,31
,776.0,18.0, None, None,2018-07-30 22:00:00,25.6, None, None, None,31
,776.0,19.0, None, None,2018-07-30 23:00:00,25.4, None, None, None,31
,776.0,20.0, None, None,2018-07-31 00:00:00,25.4, None, None, None,31
,776.0,20.0, None, None,2018-07-31 01:00:00,25.6, None, None, None,31
,776.0,20.0, None, None,2018-07-31 02:00:00,23.7, None, None, None,31
,775.0,19.0, None, None,2018-07-31 03:00:00,20.8, None, None, None,31
,775.0,19.0, None, None,2018-07-31 04:00:00,18.6, None, None, None,31
,775.0,17.0, None, None,2018-07-31 05:00:00,18.1, None, None, None,31
,775.0,16.0, None, None,2018-07-31 06:00:00,18.0, None, None, None,31
,775.0,15.0, None, None,2018-07-31 07:00:00,17.5, None, None, None,31
,775.0,14.0, None, None,2018-07-31 08:00:00,17.5, None, None, None,31
,775.0,13.0, None, None,2018-07-31 09:00:00,17.2, None, None, None,31
,776.0,12.0, None, None,2018-07-31 10:00:00,16.9, None, None, None,31
,776.0,12.0, None, None,2018-07-31 11:00:00,16.6, None, None, None,31
,776.0,11.0, None, None,2018-07-31 12:00:00,16.8, None, None, None,31
,775.0,11.0, None, None,2018-07-31 13:00:00,16.7, None, None, None,31
,775.0,11.0, None, None,2018-07-31 14:00:00,17.0, None, None, None,31
,775.0,11.0, None, None,2018-07-31 15:00:00,18.7, None, None, None,31
,775.0,11.0, None, None,2018-07-31 16:00:00,20.8, None, None, None,31
,776.0,11.0, None, None,2018-07-31 17:00:00,23.1, None, None, None,31
,776.0,12.0, None, None,2018-07-31 18:00:00,23.8, None, None, None,31
,775.0,14.0, None, None,2018-07-31 19:00:00,24.2, None, None, None,31
,775.0,15.0, None, None,2018-07-31 20:00:00,25.4, None, None, None,31
,775.0,16.0, None, None,2018-07-31 21:00:00,26.3, None, None, None,31
,775.0,17.0, None, None,2018-07-31 22:00:00,26.9, None, None, None,31
,775.0,19.0, None, None,2018-07-31 23:00:00,27.1, None, None, None,31
,775.0,20.0, None, None,2018-08-01 00:00:00,24.4, None, None, None,31
,775.0,20.0, None, None,2018-08-01 01:00:00,22.3, None, None, None,31
,774.0,20.0, None, None,2018-08-01 02:00:00,22.4, None, None, None,31
,775.0,19.0, None, None,2018-08-01 03:00:00,19.5, None, None, None,31
,774.0,18.0, None, None,2018-08-01 04:00:00,19.1, None, None, None,31
,775.0,17.0, None, None,2018-08-01 05:00:00,18.9, None, None, None,31
,775.0,15.0, None, None,2018-08-01 06:00:00,19.1, None, None, None,31
,775.0,15.0, None, None,2018-08-01 07:00:00,17.9, None, None, None,31
,775.0,14.0, None, None,2018-08-01 08:00:00,16.8, None, None, None,31
,775.0,13.0, None, None,2018-08-01 09:00:00,15.8, None, None, None,31
,775.0,12.0, None, None,2018-08-01 10:00:00,15.2, None, None, None,31
,775.0,12.0, None, None,2018-08-01 11:00:00,15.1, None, None, None,31
,775.0,11.0, None, None,2018-08-01 12:00:00,14.0, None, None, None,31
,775.0,11.0, None, None,2018-08-01 13:00:00,14.2, None, None, None,31
,775.0,10.0, None, None,2018-08-01 14:00:00,14.9, None, None, None,31
,775.0,10.0, None, None,2018-08-01 15:00:00,15.5, None, None, None,31
,775.0,10.0, None, None,2018-08-01 16:00:00,17.0, None, None, None,31
,775.0,10.0, None, None,2018-08-01 17:00:00,18.2, None, None, None,31
