pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 0.53, None, None, None, 12.1, 65.45, 0.0, 2.719, 351.3, -6999.0, 2.7, 0.5, -0.2, 0.7, 351.0, 2.4, None, None, -6999.0, None,2021-01-15 00:00:00, 152.0, None, 151.6, None,3
25.2, -0.272, None, None, None, 9.8, 55.76, -4.0, 3.266, 84.6, -6999.0, 3.3, -0.3, -0.3, 2.6, 85.0, 2.4, None, None, -6999.0, None,2021-01-15 01:00:00, 148.0, None, 148.0, None,3
25.9, 0.174, None, None, None, 5.6, 69.38, -1.0, 1.7, 58.48, -6999.0, 1.7, 0.2, -0.5, 0.7, 58.0, 2.4, None, None, -6999.0, None,2021-01-15 02:00:00, 147.0, None, 147.0, None,3
25.9, 0.058, None, None, None, 13.9, 61.22, -1.0, 2.436, 327.5, -6999.0, 2.4, 0.1, -0.5, 0.1, 328.0, 2.4, None, None, -6999.0, None,2021-01-15 03:00:00, 147.0, None, 146.5, None,3
26.1, 0.04, None, None, None, 9.2, 74.38, 3.0, 2.377, 15.94, -6999.0, 2.4, 0.0, -0.5, 0.4, 16.0, 2.4, None, None, -6999.0, None,2021-01-15 04:00:00, 149.0, None, 148.6, None,3
26.4, 0.384, None, None, None, 6.8, 63.92, 3.0, 1.971, 327.7, -6999.0, 2.0, 0.4, -0.5, 0.5, 328.0, 2.4, None, None, -6999.0, None,2021-01-15 05:00:00, 151.0, None, 150.7, None,3
27.7, 0.329, None, None, None, 11.2, 70.36, 1.0, 3.392, 46.32, -6999.0, 3.4, 0.3, -0.5, 1.7, 46.0, 2.4, None, None, -6999.0, None,2021-01-15 06:00:00, 151.0, None, 151.3, None,3
27.6, 0.568, None, None, None, None, 74.76, None, 3.879, 336.9, -6999.0, None, 0.6, 0.3, 0.7, None, 1.3, None, None, -6999.0, None,2021-01-15 07:00:00, None, None, 153.1, None,3
28.0, 0.964, None, None, None, 11.9, 70.04, 1.0, 2.876, 294.7, -6999.0, 2.9, 1.0, 0.3, 1.2, 295.0, 1.3, None, None, -6999.0, None,2021-01-15 08:00:00, 154.0, None, 153.7, None,3
28.7, 0.267, None, None, None, None, 74.05, None, 4.43, 148.1, -6999.0, None, 0.3, 0.3, 1.5, None, 1.3, None, None, -6999.0, None,2021-01-15 09:00:00, None, None, 152.7, None,3
29.7, 0.268, None, None, None, None, None, None, None, None, -6999.0, None, 0.3, 0.1, 1.5, None, 1.3, None, None, -6999.0, None,2021-01-15 10:00:00, None, None, None, None,3
None, 0.877, None, None, None, None, None, None, None, None, -6999.0, None, 0.9, 0.1, None, None, 1.3, None, None, -6999.0, None,2021-01-15 11:00:00, None, None, None, None,3
None, 0.627, None, None, None, None, None, None, None, None, -6999.0, None, 0.6, 0.1, None, None, 1.3, None, None, -6999.0, None,2021-01-15 12:00:00, None, None, None, None,3
None, 2.046, None, None, None, None, None, None, None, None, -6999.0, None, 2.0, 0.1, None, None, 2.0, None, None, -6999.0, None,2021-01-15 13:00:00, None, None, None, None,3
None, 0.878, None, None, None, None, 61.36, None, 5.967, 135.0, -6999.0, None, 0.9, 0.1, None, None, 2.2, None, None, -6999.0, None,2021-01-15 14:00:00, None, None, 152.4, None,3
None, 1.016, None, None, None, None, 62.9, -1.0, 4.779, 147.3, -6999.0, None, 1.0, 0.1, 0.6, None, 2.2, None, None, -6999.0, None,2021-01-15 15:00:00, 151.0, None, 151.1, None,3
None, 1.288, None, None, None, None, 66.65, 0.0, 6.095, 151.4, -6999.0, None, 1.3, 0.1, 0.4, None, 2.3, None, None, -6999.0, None,2021-01-15 16:00:00, 151.0, None, 151.2, None,3
None, 0.388, None, None, None, 22.6, 77.54, 0.0, 3.496, 288.7, -6999.0, 3.5, 0.4, 0.1, -0.2, 289.0, 2.3, None, None, -6999.0, None,2021-01-15 17:00:00, 151.0, None, 150.8, None,3
None, 0.991, None, None, None, 16.9, 65.05, 0.0, 3.186, 342.0, -6999.0, 3.2, 1.0, 0.1, -0.3, 342.0, 2.3, None, None, -6999.0, None,2021-01-15 18:00:00, 151.0, None, 150.8, None,3
None, 0.49, None, None, None, None, 73.87, None, 3.583, 79.63, -6999.0, None, 0.5, 0.4, 0.0, None, 1.9, None, None, -6999.0, None,2021-01-15 19:00:00, None, None, 150.6, None,3
None, 0.342, None, None, None, 10.4, 58.83, 0.0, 2.25, 356.3, -6999.0, 2.3, 0.3, 0.2, -0.1, 356.0, 1.9, None, None, -6999.0, None,2021-01-15 20:00:00, 151.0, None, 150.6, None,3
None, 0.228, None, None, None, 9.2, 70.73, 0.0, 1.891, 345.5, -6999.0, 1.9, 0.2, 0.2, -0.1, 346.0, 1.9, None, None, -6999.0, None,2021-01-15 21:00:00, 150.0, None, 150.3, None,3
None, 0.348, None, None, None, 9.5, 61.66, 0.0, 2.388, 102.1, -6999.0, 2.4, 0.3, 0.2, 0.0, 102.0, 1.9, None, None, -6999.0, None,2021-01-15 22:00:00, 150.0, None, 150.1, None,3
None, 0.176, None, None, None, 10.6, 53.29, 1.0, 1.647, 58.11, -6999.0, 1.6, 0.2, 0.2, 0.1, 58.0, 1.9, None, None, -6999.0, None,2021-01-15 23:00:00, 151.0, None, 150.6, None,3
None, 0.188, None, None, None, 8.0, 54.7, 1.0, 1.552, 44.19, -6999.0, 1.6, 0.2, 0.1, 0.2, 44.0, 1.9, None, None, -6999.0, None,2021-01-16 00:00:00, 151.0, None, 150.8, None,3
None, 0.211, None, None, None, 7.0, 70.3, 0.0, 1.569, 34.89, -6999.0, 1.6, 0.2, 0.1, 0.1, 35.0, 1.9, None, None, -6999.0, None,2021-01-16 01:00:00, 150.0, None, 150.4, None,3
None, 0.23, None, None, None, 4.3, 61.45, 0.0, 1.345, 340.0, -6999.0, 1.3, 0.2, 0.1, 0.0, 340.0, 1.9, None, None, -6999.0, None,2021-01-16 02:00:00, 150.0, None, 150.2, None,3
