max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
-3.4, -6999.0, 0.7, 0.3, -6999.0,-4.0, -4.0, 0.0, 79.0,0.0,2021-01-15 00:00:00,0.0, -6999.0,3
-3.4, -6999.0, 0.7, 0.3, -6999.0,-3.7, -4.0, 0.0, 65.0,0.0,2021-01-15 01:00:00,0.0, -6999.0,3
-3.3, -6999.0, 0.7, 0.3, -6999.0,-3.4, -4.0, 0.0, 58.0,0.0,2021-01-15 02:00:00,0.0, -6999.0,3
-3.2, -6999.0, 0.7, 0.3, -6999.0,-3.2, -4.0, 0.0, 65.0,0.0,2021-01-15 03:00:00,0.0, -6999.0,3
-3.0, -6999.0, 0.6, 0.3, -6999.0,-3.0, -4.0, 0.0, 76.0,0.0,2021-01-15 04:00:00,0.0, -6999.0,3
-3.0, -6999.0, 0.7, 0.3, -6999.0,-3.2, -4.0, 0.0, 64.0,0.0,2021-01-15 05:00:00,0.0, -6999.0,3
-3.0, -6999.0, 0.7, 0.3, -6999.0,-3.0, -4.0, 0.0, 65.0,0.0,2021-01-15 06:00:00,0.0, -6999.0,3
-2.9, -6999.0, 0.7, 0.3, -6999.0,-3.1, -3.1, 0.0, 72.0,0.0,2021-01-15 07:00:00,0.0, -6999.0,3
-2.9, -6999.0, 0.7, 0.3, -6999.0,-2.9, -3.2, 0.0, 71.0,0.0,2021-01-15 08:00:00,0.0, -6999.0,3
-2.7, -6999.0, 0.7, 0.3, -6999.0,-2.9, -3.2, 0.0, 71.0,0.0,2021-01-15 09:00:00,0.0, -6999.0,3
-2.5, -6999.0, 0.7, 0.3, -6999.0,-2.6, -3.2, 0.0, 72.0,0.0,2021-01-15 10:00:00,0.0, -6999.0,3
-2.4, -6999.0, 0.7, 0.3, -6999.0,-2.4, -3.2, 0.0, 80.0,0.0,2021-01-15 11:00:00,0.0, -6999.0,3
-2.2, -6999.0, 0.7, 0.3, -6999.0,-2.2, -3.2, 0.0, 93.0,0.0,2021-01-15 12:00:00,0.0, -6999.0,3
-2.1, -6999.0, 0.7, 0.3, -6999.0,-2.1, -3.2, 0.0, 108.0,0.0,2021-01-15 13:00:00,0.0, -6999.0,3
