CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -8.53, 93.9, None, None, None, 15.2, 23.51, 8.35, 290.8, -9.0, 8.4, -8.5, -8.5, None, None, 291.0, -7.3, None, None, 94.0, None,2020-04-01 00:00:00, None, None,14
None, -8.56, 93.8, None, None, None, 12.0, 21.66, 6.045, 263.8, -9.0, 6.0, -8.6, -8.6, None, None, 264.0, -7.3, None, None, 94.0, None,2020-04-01 01:00:00, None, None,14
None, -8.78, 93.8, None, None, None, 12.8, 10.81, 8.83, 278.1, -10.0, 8.8, -8.8, -8.8, None, None, 278.0, -7.3, None, None, 94.0, None,2020-04-01 02:00:00, None, None,14
None, -8.95, 93.5, None, None, None, 14.8, 10.72, 10.26, 291.3, -10.0, 10.3, -9.0, -9.0, None, None, 291.0, -7.3, None, None, 94.0, None,2020-04-01 03:00:00, None, None,14
None, -9.02, 93.4, None, None, None, 12.4, 15.66, 7.685, 282.4, -10.0, 7.7, -9.0, -9.0, None, None, 282.0, -7.3, None, None, 93.0, None,2020-04-01 04:00:00, None, None,14
None, -9.14, 93.3, None, None, None, 11.6, 15.62, 6.877, 293.1, -10.0, 6.9, -9.1, -9.1, None, None, 293.0, -7.3, None, None, 93.0, None,2020-04-01 05:00:00, None, None,14
None, -9.58, 92.8, None, None, None, 9.7, 11.51, 6.285, 289.9, -10.0, 6.3, -9.6, -9.6, None, None, 290.0, -7.3, None, None, 93.0, None,2020-04-01 06:00:00, None, None,14
None, -9.7, 92.6, None, None, None, 8.4, 11.85, 6.3, 291.3, -11.0, 6.3, -9.7, -9.7, None, None, 291.0, -9.6, None, None, 93.0, None,2020-04-01 07:00:00, None, None,14
None, -9.43, 92.7, None, None, None, 9.5, 21.14, 5.428, 292.9, -10.0, 5.4, -9.4, -9.7, None, None, 293.0, -9.4, None, None, 93.0, None,2020-04-01 08:00:00, None, None,14
None, -8.64, 93.3, None, None, None, 8.4, 20.3, 4.491, 253.3, -9.0, 4.5, -8.6, -9.7, None, None, 253.0, -8.7, None, None, 93.0, None,2020-04-01 09:00:00, None, None,14
None, -7.335, 95.3, None, None, None, 8.3, 10.9, 4.055, 228.0, -8.0, 4.1, -7.3, -9.7, None, None, 228.0, -7.3, None, None, 95.0, None,2020-04-01 10:00:00, None, None,14
None, -7.376, 95.7, None, None, None, None, 13.22, 7.358, 246.3, None, None, None, None, None, None, None, None, None, None, None, None,2020-04-01 11:00:00, None, None,14
None, -6.322, 96.1, None, None, None, None, 23.74, 6.03, 261.0, None, None, None, None, None, None, None, None, None, None, None, None,2020-04-01 12:00:00, None, None,14
None, -6.339, 96.4, None, None, None, 17.6, 23.12, 8.9, 260.9, -7.0, 8.9, -6.3, -9.7, None, None, 261.0, -5.9, None, None, 96.0, None,2020-04-01 13:00:00, None, None,14
None, -6.673, 96.2, None, None, None, 23.6, 16.32, 13.6, 246.8, -7.0, 13.6, -6.7, -9.7, None, None, 247.0, -5.9, None, None, 96.0, None,2020-04-01 14:00:00, None, None,14
None, -9.05, 93.3, None, None, None, 29.9, 15.07, 20.63, 297.1, -10.0, 20.6, -9.1, -9.7, None, None, 297.0, -5.9, None, None, 93.0, None,2020-04-01 15:00:00, None, None,14
None, -7.55, 95.7, None, None, None, 33.7, 15.73, 19.51, 279.3, -8.0, 19.5, -7.6, -9.7, None, None, 279.0, -5.9, None, None, 96.0, None,2020-04-01 16:00:00, None, None,14
None, -8.75, 94.2, None, None, None, 34.0, 9.41, 25.26, 293.6, -9.0, 25.3, -8.8, -9.7, None, None, 294.0, -5.9, None, None, 94.0, None,2020-04-01 17:00:00, None, None,14
None, -9.31, 93.6, None, None, None, 38.3, 10.49, 26.72, 296.0, -10.0, 26.7, -9.3, -9.7, None, None, 296.0, -5.9, None, None, 94.0, None,2020-04-01 18:00:00, None, None,14
None, -9.96, 92.6, None, None, None, 31.5, 8.63, 23.13, 310.6, -11.0, 23.1, -10.0, -10.0, None, None, 311.0, -9.3, None, None, 93.0, None,2020-04-01 19:00:00, None, None,14
