pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,-8.75,91.1, None, None, None, None, None, None, None, None, None,-10.0,889.0, None, None, None,2019-12-17 00:00:00, None, 18.8, None,51
None,-8.85,90.9, None, None, None, None, None, None, None, None, None,-10.0,889.0, None, None, None,2019-12-17 01:00:00, None, 18.87, None,51
None,-9.03,90.6, None, None, None, None, None, None, None, None, None,-10.0,889.0, None, None, None,2019-12-17 02:00:00, None, 18.66, None,51
None,-9.09,91.2, None, None, None, None, None, None, None, None, None,-10.0,889.0, None, None, None,2019-12-17 03:00:00, None, 18.8, None,51
None,-8.78,91.2, None, None, None, None, None, None, None, None, None,-10.0,888.0, None, None, None,2019-12-17 04:00:00, None, 18.91, None,51
None,-8.61,91.0, None, None, None, None, None, None, None, None, None,-10.0,888.0, None, None, None,2019-12-17 05:00:00, None, 18.76, None,51
None,-8.47,91.2, None, None, None, None, None, None, None, None, None,-10.0,887.0, None, None, None,2019-12-17 06:00:00, None, 19.0, None,51
None,-8.28,91.4, None, None, None, None, None, None, None, None, None,-9.0,887.0, None, None, None,2019-12-17 07:00:00, None, 19.01, None,51
None,-8.12,91.2, None, None, None, None, None, None, None, None, None,-9.0,886.0, None, None, None,2019-12-17 08:00:00, None, 19.24, None,51
None,-7.453,90.8, None, None, None, None, None, None, None, None, None,-9.0,885.0, None, None, None,2019-12-17 09:00:00, None, 19.19, None,51
None,-5.984,87.6, None, None, None, None, None, None, None, None, None,-7.0,885.0, None, None, None,2019-12-17 10:00:00, None, 18.73, None,51
None,-4.976,84.9, None, None, None, None, None, None, None, None, None,-7.0,884.0, None, None, None,2019-12-17 11:00:00, None, 17.95, None,51
None,-4.288,84.9, None, None, None, None, None, None, None, None, None,-6.0,883.0, None, None, None,2019-12-17 12:00:00, None, 18.7, None,51
None,-4.308,86.7, None, None, None, None, None, None, None, None, None,-6.0,883.0, None, None, None,2019-12-17 13:00:00, None, 19.0, None,51
None,-4.405,88.9, None, None, None, None, None, None, None, None, None,-6.0,883.0, None, None, None,2019-12-17 14:00:00, None, 19.39, None,51
None,-4.549,90.2, None, None, None, None, None, None, None, None, None,-6.0,882.0, None, None, None,2019-12-17 15:00:00, None, 20.18, None,51
None,-4.784,91.6, None, None, None, None, None, None, None, None, None,-6.0,882.0, None, None, None,2019-12-17 16:00:00, None, 19.92, None,51
None,-4.967,92.4, None, None, None, None, None, None, None, None, None,-6.0,882.0, None, None, None,2019-12-17 17:00:00, None, 20.56, None,51
None,-4.966,92.8, None, None, None, None, None, None, None, None, None,-6.0,881.0, None, None, None,2019-12-17 18:00:00, None, 20.73, None,51
None,-4.962,93.0, None, None, None, None, None, None, None, None, None,-6.0,881.0, None, None, None,2019-12-17 19:00:00, None, 21.24, None,51
None,-4.914,93.1, None, None, None, None, None, None, None, None, None,-6.0,880.0, None, None, None,2019-12-17 20:00:00, None, 21.32, None,51
None,-4.914,93.1, None, None, None, None, None, None, None, None, None,-6.0,880.0, None, None, None,2019-12-17 21:00:00, None, 20.77, None,51
None,-4.769,93.4, None, None, None, None, None, None, None, None, None,-6.0,880.0, None, None, None,2019-12-17 22:00:00, None, 20.94, None,51
None,-4.672,93.4, None, None, None, None, None, None, None, None, None,-5.0,880.0, None, None, None,2019-12-17 23:00:00, None, 21.13, None,51
None,-4.575,93.7, None, None, None, None, None, None, None, None, None,-5.0,880.0, None, None, None,2019-12-18 00:00:00, None, 21.39, None,51
None,-4.667,93.8, None, None, None, None, None, None, None, None, None,-5.0,880.0, None, None, None,2019-12-18 01:00:00, None, 21.66, None,51
None,-4.672,93.8, None, None, None, None, None, None, None, None, None,-5.0,880.0, None, None, None,2019-12-18 02:00:00, None, 21.43, None,51
None,-4.864,93.8, None, None, None, None, None, None, None, None, None,-6.0,880.0, None, None, None,2019-12-18 03:00:00, None, 21.11, None,51
None,-4.817,93.9, None, None, None, None, None, None, None, None, None,-6.0,879.0, None, None, None,2019-12-18 04:00:00, None, 18.86, None,51
None,-4.962,93.7, None, None, None, None, None, None, None, None, None,-6.0,879.0, None, None, None,2019-12-18 05:00:00, None, 21.38, None,51
None,-4.914,93.9, None, None, None, None, None, None, None, None, None,-6.0,879.0, None, None, None,2019-12-18 06:00:00, None, 21.92, None,51
None,-4.962,93.7, None, None, None, None, None, None, None, None, None,-6.0,879.0, None, None, None,2019-12-18 07:00:00, None, 20.96, None,51
None,-5.156,93.6, None, None, None, None, None, None, None, None, None,-6.0,878.0, None, None, None,2019-12-18 08:00:00, None, 22.69, None,51
None,-4.808,93.5, None, None, None, None, None, None, None, None, None,-6.0,879.0, None, None, None,2019-12-18 09:00:00, None, 23.28, None,51
None,-3.431,88.8, None, None, None, None, None, None, None, None, None,-5.0,878.0, None, None, None,2019-12-18 10:00:00, None, 23.16, None,51
None,-2.373,82.3, None, None, None, None, None, None, None, None, None,-5.0,878.0, None, None, None,2019-12-18 11:00:00, None, 22.56, None,51
None,-2.409,79.88, None, None, None, None, None, None, None, None, None,-5.0,877.0, None, None, None,2019-12-18 12:00:00, None, 22.87, None,51
None,-2.264,82.9, None, None, None, None, None, None, None, None, None,-4.0,876.0, None, None, None,2019-12-18 13:00:00, None, 21.38, None,51
None,-2.358,84.3, None, None, None, None, None, None, None, None, None,-4.0,876.0, None, None, None,2019-12-18 14:00:00, None, 22.22, None,51
None,-2.929,86.4, None, None, None, None, None, None, None, None, None,-5.0,875.0, None, None, None,2019-12-18 15:00:00, None, 22.38, None,51
None,-4.06,91.1, None, None, None, None, None, None, None, None, None,-5.0,875.0, None, None, None,2019-12-18 16:00:00, None, 22.16, None,51
None,-4.624,93.0, None, None, None, None, None, None, None, None, None,-6.0,874.0, None, None, None,2019-12-18 17:00:00, None, 22.14, None,51
None,-5.204,93.5, None, None, None, None, None, None, None, None, None,-6.0,874.0, None, None, None,2019-12-18 18:00:00, None, 22.11, None,51
None,-5.397,93.4, None, None, None, None, None, None, None, None, None,-6.0,874.0, None, None, None,2019-12-18 19:00:00, None, 21.63, None,51
None,-5.927,93.0, None, None, None, None, None, None, None, None, None,-7.0,874.0, None, None, None,2019-12-18 20:00:00, None, 21.02, None,51
None,-5.895,93.3, None, None, None, None, None, None, None, None, None,-7.0,874.0, None, None, None,2019-12-18 21:00:00, None, 21.44, None,51
None,-5.881,93.1, None, None, None, None, None, None, None, None, None,-7.0,873.0, None, None, None,2019-12-18 22:00:00, None, 22.09, None,51
None,-6.267,92.7, None, None, None, None, None, None, None, None, None,-7.0,874.0, None, None, None,2019-12-18 23:00:00, None, 22.01, None,51
None,-7.032,92.7, None, None, None, None, None, None, None, None, None,-8.0,873.0, None, None, None,2019-12-19 00:00:00, None, 22.05, None,51
None,-8.41,91.2, None, None, None, None, None, None, None, None, None,-9.0,873.0, None, None, None,2019-12-19 01:00:00, None, 21.85, None,51
None,-9.42,91.5, None, None, None, None, None, None, None, None, None,-10.0,873.0, None, None, None,2019-12-19 02:00:00, None, 22.09, None,51
None,-10.06,91.8, None, None, None, None, None, None, None, None, None,-11.0,873.0, None, None, None,2019-12-19 03:00:00, None, 21.99, None,51
None,-10.73,89.6, None, None, None, None, None, None, None, None, None,-12.0,873.0, None, None, None,2019-12-19 04:00:00, None, 21.78, None,51
None,-10.65,90.8, None, None, None, None, None, None, None, None, None,-12.0,873.0, None, None, None,2019-12-19 05:00:00, None, 22.14, None,51
None,-9.7,90.8, None, None, None, None, None, None, None, None, None,-11.0,873.0, None, None, None,2019-12-19 06:00:00, None, 22.09, None,51
None,-9.09,91.3, None, None, None, None, None, None, None, None, None,-10.0,873.0, None, None, None,2019-12-19 07:00:00, None, 22.07, None,51
None,-7.937,92.6, None, None, None, None, None, None, None, None, None,-9.0,873.0, None, None, None,2019-12-19 08:00:00, None, 22.33, None,51
None,-6.792,92.3, None, None, None, None, None, None, None, None, None,-8.0,874.0, None, None, None,2019-12-19 09:00:00, None, 22.26, None,51
None,-5.376,92.4, None, None, None, None, None, None, None, None, None,-6.0,875.0, None, None, None,2019-12-19 10:00:00, None, 22.14, None,51
None,-3.957,86.5, None, None, None, None, None, None, None, None, None,-6.0,875.0, None, None, None,2019-12-19 11:00:00, None, 22.05, None,51
None,-3.844,85.1, None, None, None, None, None, None, None, None, None,-6.0,875.0, None, None, None,2019-12-19 12:00:00, None, 21.97, None,51
None,-3.243,80.7, None, None, None, None, None, None, None, None, None,-6.0,875.0, None, None, None,2019-12-19 13:00:00, None, 21.96, None,51
None,-3.659,83.7, None, None, None, None, None, None, None, None, None,-6.0,875.0, None, None, None,2019-12-19 14:00:00, None, 21.79, None,51
None,-5.373,90.5, None, None, None, None, None, None, None, None, None,-7.0,876.0, None, None, None,2019-12-19 15:00:00, None, 21.75, None,51
None,-7.191,90.9, None, None, None, None, None, None, None, None, None,-8.0,876.0, None, None, None,2019-12-19 16:00:00, None, 21.79, None,51
None,-8.23,92.0, None, None, None, None, None, None, None, None, None,-9.0,876.0, None, None, None,2019-12-19 17:00:00, None, 21.81, None,51
None,-8.64,91.2, None, None, None, None, None, None, None, None, None,-10.0,876.0, None, None, None,2019-12-19 18:00:00, None, 21.93, None,51
None,-8.36,92.0, None, None, None, None, None, None, None, None, None,-9.0,876.0, None, None, None,2019-12-19 19:00:00, None, 22.1, None,51
None,-7.681,92.5, None, None, None, None, None, None, None, None, None,-9.0,875.0, None, None, None,2019-12-19 20:00:00, None, 22.13, None,51
None,-7.165,92.5, None, None, None, None, None, None, None, None, None,-8.0,873.0, None, None, None,2019-12-19 21:00:00, None, 22.89, None,51
None,-6.73,92.8, None, None, None, None, None, None, None, None, None,-8.0,872.0, None, None, None,2019-12-19 22:00:00, None, 23.61, None,51
None,-6.31,93.0, None, None, None, None, None, None, None, None, None,-7.0,871.0, None, None, None,2019-12-19 23:00:00, None, 21.93, None,51
None,-5.831,93.4, None, None, None, None, None, None, None, None, None,-7.0,870.0, None, None, None,2019-12-20 00:00:00, None, 25.22, None,51
None,-4.962,93.5, None, None, None, None, None, None, None, None, None,-6.0,870.0, None, None, None,2019-12-20 01:00:00, None, 27.69, None,51
None,-4.914,93.8, None, None, None, None, None, None, None, None, None,-6.0,870.0, None, None, None,2019-12-20 02:00:00, None, 31.63, None,51
None,-4.769,93.9, None, None, None, None, None, None, None, None, None,-5.0,870.0, None, None, None,2019-12-20 03:00:00, None, 33.73, None,51
None,-4.602,94.0, None, None, None, None, None, None, None, None, None,-5.0,870.0, None, None, None,2019-12-20 04:00:00, None, 36.67, None,51
None,-4.478,94.1, None, None, None, None, None, None, None, None, None,-5.0,870.0, None, None, None,2019-12-20 05:00:00, None, 44.23, None,51
None,-4.285,94.3, None, None, None, None, None, None, None, None, None,-5.0,869.0, None, None, None,2019-12-20 06:00:00, None, 46.0, None,51
None,-4.095,94.4, None, None, None, None, None, None, None, None, None,-5.0,870.0, None, None, None,2019-12-20 07:00:00, None, 47.8, None,51
None,-3.937,94.4, None, None, None, None, None, None, None, None, None,-5.0,870.0, None, None, None,2019-12-20 08:00:00, None, 46.75, None,51
