pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,0.365,98.1, None, None, None, None, None, None, None, 0.0, None, None, None,2019-12-17 00:00:00, None, 15.09, None,51
None,0.511,98.3, None, None, None, None, None, None, None, 0.0, None, None, None,2019-12-17 01:00:00, None, 14.64, None,51
None,0.753,98.3, None, None, None, None, None, None, None, 1.0, None, None, None,2019-12-17 02:00:00, None, 13.99, None,51
None,0.701,97.9, None, None, None, None, None, None, None, 0.0, None, None, None,2019-12-17 03:00:00, None, 13.4, None,51
None,0.648,97.9, None, None, None, None, None, None, None, 0.0, None, None, None,2019-12-17 04:00:00, None, 13.32, None,51
None,0.598,97.8, None, None, None, None, None, None, None, 0.0, None, None, None,2019-12-17 05:00:00, None, 13.12, None,51
None,0.604,97.9, None, None, None, None, None, None, None, 0.0, None, None, None,2019-12-17 06:00:00, None, 12.57, None,51
None,0.699,97.9, None, None, None, None, None, None, None, 0.0, None, None, None,2019-12-17 07:00:00, None, 11.45, None,51
None,0.939,98.0, None, None, None, None, None, None, None, 1.0, None, None, None,2019-12-17 08:00:00, None, 11.77, None,51
None,0.693,98.1, None, None, None, None, None, None, None, 0.0, None, None, None,2019-12-17 09:00:00, None, 11.9, None,51
None,1.373,98.2, None, None, None, None, None, None, None, 1.0, None, None, None,2019-12-17 10:00:00, None, 10.38, None,51
None,1.899,98.1, None, None, None, None, None, None, None, 2.0, None, None, None,2019-12-17 11:00:00, None, 7.98, None,51
None,2.43,97.9, None, None, None, None, None, None, None, 2.0, None, None, None,2019-12-17 12:00:00, None, 8.38, None,51
None,2.671,97.8, None, None, None, None, None, None, None, 2.0, None, None, None,2019-12-17 13:00:00, None, 7.46, None,51
None,3.154,97.6, None, None, None, None, None, None, None, 3.0, None, None, None,2019-12-17 14:00:00, None, 7.88, None,51
None,2.476,97.8, None, None, None, None, None, None, None, 2.0, None, None, None,2019-12-17 15:00:00, None, 6.455, None,51
None,3.008,97.9, None, None, None, None, None, None, None, 3.0, None, None, None,2019-12-17 16:00:00, None, 7.41, None,51
None,2.092,97.8, None, None, None, None, None, None, None, 2.0, None, None, None,2019-12-17 17:00:00, None, 6.41, None,51
None,2.189,98.1, None, None, None, None, None, None, None, 2.0, None, None, None,2019-12-17 18:00:00, None, 6.187, None,51
None,2.382,98.1, None, None, None, None, None, None, None, 2.0, None, None, None,2019-12-17 19:00:00, None, 5.83, None,51
None,1.947,98.0, None, None, None, None, None, None, None, 2.0, None, None, None,2019-12-17 20:00:00, None, 5.937, None,51
None,2.43,98.3, None, None, None, None, None, None, None, 2.0, None, None, None,2019-12-17 21:00:00, None, 5.693, None,51
None,2.768,98.1, None, None, None, None, None, None, None, 2.0, None, None, None,2019-12-17 22:00:00, None, 4.938, None,51
None,2.237,98.1, None, None, None, None, None, None, None, 2.0, None, None, None,2019-12-17 23:00:00, None, 5.396, None,51
None,2.382,98.3, None, None, None, None, None, None, None, 2.0, None, None, None,2019-12-18 00:00:00, None, 5.234, None,51
None,2.478,98.0, None, None, None, None, None, None, None, 2.0, None, None, None,2019-12-18 01:00:00, None, 4.244, None,51
None,2.43,97.8, None, None, None, None, None, None, None, 2.0, None, None, None,2019-12-18 02:00:00, None, 3.964, None,51
None,1.996,98.1, None, None, None, None, None, None, None, 2.0, None, None, None,2019-12-18 03:00:00, None, 4.576, None,51
None,1.465,97.9, None, None, None, None, None, None, None, 1.0, None, None, None,2019-12-18 04:00:00, None, 4.693, None,51
None,1.368,98.3, None, None, None, None, None, None, None, 1.0, None, None, None,2019-12-18 05:00:00, None, 4.272, None,51
None,1.513,98.3, None, None, None, None, None, None, None, 1.0, None, None, None,2019-12-18 06:00:00, None, 3.849, None,51
None,1.127,98.3, None, None, None, None, None, None, None, 1.0, None, None, None,2019-12-18 07:00:00, None, 3.81, None,51
None,1.658,98.5, None, None, None, None, None, None, None, 1.0, None, None, None,2019-12-18 08:00:00, None, 3.606, None,51
None,1.513,98.3, None, None, None, None, None, None, None, 1.0, None, None, None,2019-12-18 09:00:00, None, 3.544, None,51
None,1.803,98.3, None, None, None, None, None, None, None, 2.0, None, None, None,2019-12-18 10:00:00, None, 2.892, None,51
None,2.333,97.9, None, None, None, None, None, None, None, 2.0, None, None, None,2019-12-18 11:00:00, None, 4.015, None,51
None,2.765,97.5, None, None, None, None, None, None, None, 2.0, None, None, None,2019-12-18 12:00:00, None, 3.133, None,51
None,2.944,96.4, None, None, None, None, None, None, None, 2.0, None, None, None,2019-12-18 13:00:00, None, 2.755, None,51
None,2.895,95.2, None, None, None, None, None, None, None, 2.0, None, None, None,2019-12-18 14:00:00, None, 2.221, None,51
