wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
323.0, 76.0, 3.6, 0.0, -4.8, 5.2, -1.1, -1.9, 71.0, 0.0, 0.0, 80.0,2022-04-23 00:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.0, 70.0, 3.5, 0.0, -4.9, 3.3, -0.1, -1.6, 228.0, 0.0, 0.0, 81.0,2022-04-23 01:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315.0, 80.0, 5.2, 0.0, -4.9, 2.7, -1.9, -2.1, 323.0, 0.0, 0.0, 84.0,2022-04-23 02:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180.0, 81.0, 3.3, 0.0, -4.4, 3.5, -1.6, -1.7, 73.0, 0.0, 0.0, 84.0,2022-04-23 03:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350.0, None, None, 0.0, None, 3.1, None, -3.0, None, None, None, 90.0,2022-04-23 04:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341.0, 84.0, 3.5, 0.0, -4.0, 3.3, -1.7, -2.0, 180.0, 0.0, 0.0, 83.0,2022-04-23 05:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.0, None, None, 0.0, None, 3.5, None, -1.2, None, None, None, 80.0,2022-04-23 06:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199.0, 83.0, 3.3, 0.0, -4.5, 6.2, -2.0, 2.2, 341.0, 0.0, 0.0, 65.0,2022-04-23 07:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211.0, 80.0, 3.5, 0.0, -4.2, 11.7, -1.2, 5.4, 103.0, 0.0, 0.0, 51.0,2022-04-23 08:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207.0, 65.0, 6.2, 0.0, -3.7, 9.2, 2.2, 8.7, 199.0, 0.0, 0.0, 43.0,2022-04-23 09:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355.0, 51.0, 11.7, 0.0, -3.9, 8.6, 5.4, 5.8, 211.0, 0.0, 0.0, 50.0,2022-04-23 10:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0, 43.0, 9.2, 0.0, -3.2, 5.5, 8.7, 6.7, 207.0, 0.0, 0.0, 44.0,2022-04-23 11:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.0, 50.0, 8.6, 0.0, -3.8, 6.5, 5.8, 8.5, 355.0, 0.0, 0.0, 35.0,2022-04-23 12:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.0, 44.0, 5.5, 0.0, -4.7, 7.7, 6.7, 11.5, 46.0, 0.0, 0.0, 26.0,2022-04-23 13:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207.0, 35.0, 6.5, 0.0, -6.1, 11.1, 8.5, 11.7, 31.0, 0.0, 0.0, 24.0,2022-04-23 14:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221.0, 26.0, 7.7, 0.0, -7.3, 8.5, 11.5, 12.3, 223.0, 0.0, 0.0, 24.0,2022-04-23 15:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214.0, 24.0, 11.1, 0.0, -8.2, 14.2, 11.7, 10.4, 207.0, 0.0, 0.0, 26.0,2022-04-23 16:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
