ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
0.2,0.2,-2.0,0.0,2020-11-11, 0.0,6.0,46
59.8,59.8,1.0,0.0,2020-11-12, 0.0,6.0,46
1.0,1.0,3.5,0.0,2020-11-13, 0.0,9.0,46
11.2,11.2,0.0,0.0,2020-11-14, 0.0,8.0,46
0.8,0.8,0.0,0.0,2020-11-15, 0.0,13.0,46
19.4,19.4,5.0,0.0,2020-11-16, 0.0,7.5,46
6.2,6.2,5.0,0.0,2020-11-17, 0.0,14.0,46
