CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, None, None, None, None, None,22.73, None, 8.84,4.933, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-15 00:00:00, None, None,42
None, None, None, None, None, None, None,31.54, None, 5.952,334.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-15 01:00:00, None, None,42
None, None, None, None, None, None, None,19.49, None, 5.302,3.065, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-15 02:00:00, None, None,42
None, None, None, None, None, None, None,8.35, None, 14.26,31.93, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-15 03:00:00, None, None,42
None, None, None, None, None, None, None,10.16, None, 18.77,23.98, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-15 04:00:00, None, None,42
None, None, None, None, None, None, None,15.32, None, 16.06,16.79, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-15 05:00:00, None, None,42
None, None, None, None, None, None, None,9.21, None, 10.69,19.38, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-15 06:00:00, None, None,42
None, None, None, None, None, None, None,8.88, None, 10.76,18.49, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-15 07:00:00, None, None,42
None, None, None, None, None, None, None,6.489, None, 14.04,16.47, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-15 08:00:00, None, None,42
None, None, None, None, None, None, None,14.84, None, 12.93,36.95, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-15 09:00:00, None, None,42
None, None, None, None, None, None, None,14.7, None, 14.17,26.25, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-15 10:00:00, None, None,42
None, None, None, None, None, None, None,18.39, None, 12.39,28.25, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-15 11:00:00, None, None,42
None, None, None, None, None, None, None,29.4, None, 8.94,38.17, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-15 12:00:00, None, None,42
None, None, None, None, None, None, None,25.23, None, 13.02,60.11, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-15 13:00:00, None, None,42
None, None, None, None, None, None, None,25.67, None, 19.25,67.12, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-15 14:00:00, None, None,42
None, None, None, None, None, None, None,29.37, None, 16.69,67.82, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-15 15:00:00, None, None,42
None, None, None, None, None, None, None,28.41, None, 19.18,81.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-15 16:00:00, None, None,42
None, None, None, None, None, None, None,24.66, None, 19.59,105.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-15 17:00:00, None, None,42
None, None, None, None, None, None, None,36.46, None, 11.28,98.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-15 18:00:00, None, None,42
None, None, None, None, None, None, None,33.78, None, 14.31,73.36, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-15 19:00:00, None, None,42
None, None, None, None, None, None, None,19.99, None, 17.13,68.62, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-15 20:00:00, None, None,42
None, None, None, None, None, None, None,21.82, None, 16.23,83.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-15 21:00:00, None, None,42
None, None, None, None, None, None, None,23.81, None, 12.95,58.52, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-15 22:00:00, None, None,42
None, None, None, None, None, None, None,16.12, None, 14.34,40.68, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-15 23:00:00, None, None,42
None, None, None, None, None, None, None,13.1, None, 20.26,50.76, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-16 00:00:00, None, None,42
None, None, None, None, None, None, None,20.67, None, 11.97,34.83, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-16 01:00:00, None, None,42
None, None, None, None, None, None, None,9.04, None, 15.37,31.87, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-16 02:00:00, None, None,42
None, None, None, None, None, None, None,14.78, None, 18.7,26.26, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-16 03:00:00, None, None,42
None, None, None, None, None, None, None,24.19, None, 16.66,26.16, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-16 04:00:00, None, None,42
None, None, None, None, None, None, None,11.97, None, 20.35,56.59, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-16 05:00:00, None, None,42
None, None, None, None, None, None, None,16.68, None, 23.47,76.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-16 06:00:00, None, None,42
None, None, None, None, None, None, None,28.7, None, 29.12,109.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-16 07:00:00, None, None,42
None, None, None, None, None, None, None,26.95, None, 17.6,170.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-16 08:00:00, None, None,42
None, None, None, None, None, None, None,16.83, None, 15.73,181.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-16 09:00:00, None, None,42
None, None, None, None, None, None, None,23.88, None, 15.5,198.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-16 10:00:00, None, None,42
None, None, None, None, None, None, None,23.89, None, 15.83,191.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-16 11:00:00, None, None,42
None, None, None, None, None, None, None,32.68, None, 11.76,182.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-16 12:00:00, None, None,42
None, None, None, None, None, None, None,31.49, None, 14.26,183.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-16 13:00:00, None, None,42
None, None, None, None, None, None, None,35.29, None, 15.07,181.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-16 14:00:00, None, None,42
None, None, None, None, None, None, None,35.86, None, 11.97,182.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-16 15:00:00, None, None,42
None, None, None, None, None, None, None,31.76, None, 15.92,184.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-16 16:00:00, None, None,42
None, None, None, None, None, None, None,34.11, None, 13.75,188.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-16 17:00:00, None, None,42
None, None, None, None, None, None, None,40.9, None, 14.92,182.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-16 18:00:00, None, None,42
None, None, None, None, None, None, None,33.28, None, 14.81,198.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-16 19:00:00, None, None,42
None, None, None, None, None, None, None,37.8, None, 11.68,256.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-16 20:00:00, None, None,42
None, None, None, None, None, None, None,28.07, None, 13.93,257.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-16 21:00:00, None, None,42
None, None, None, None, None, None, None,47.75, None, 10.68,264.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-16 22:00:00, None, None,42
None, None, None, None, None, None, None,35.31, None, 14.7,212.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-16 23:00:00, None, None,42
None, None, None, None, None, None, None,19.77, None, 14.17,264.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-17 00:00:00, None, None,42
None, None, None, None, None, None, None,30.94, None, 19.08,326.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-17 01:00:00, None, None,42
None, None, None, None, None, None, None,24.99, None, 18.77,277.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-17 02:00:00, None, None,42
None, None, None, None, None, None, None,30.72, None, 21.99,309.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-17 03:00:00, None, None,42
None, None, None, None, None, None, None,25.9, None, 25.07,341.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-17 04:00:00, None, None,42
None, None, None, None, None, None, None,27.4, None, 25.69,16.62, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-17 05:00:00, None, None,42
None, None, None, None, None, None, None,28.23, None, 21.41,27.67, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-17 06:00:00, None, None,42
None, None, None, None, None, None, None,28.57, None, 22.06,25.83, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-17 07:00:00, None, None,42
