RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
None, None, None, None,13.18,286.2, None, None, None, None, None, None, None, None, None, None, None,1.462, None, None, None, None,26.92, None, None, None, None, None,2019-10-15 00:00:00, None,42
None, None, None, None,9.95,299.4, None, None, None, None, None, None, None, None, None, None, None,2.0, None, None, None, None,38.73, None, None, None, None, None,2019-10-15 01:00:00, None,42
None, None, None, None,11.46,287.2, None, None, None, None, None, None, None, None, None, None, None,1.793, None, None, None, None,30.2, None, None, None, None, None,2019-10-15 02:00:00, None,42
None, None, None, None,13.53,268.4, None, None, None, None, None, None, None, None, None, None, None,1.481, None, None, None, None,21.66, None, None, None, None, None,2019-10-15 03:00:00, None,42
None, None, None, None,16.23,266.6, None, None, None, None, None, None, None, None, None, None, None,1.915, None, None, None, None,15.24, None, None, None, None, None,2019-10-15 04:00:00, None,42
None, None, None, None,16.32,268.9, None, None, None, None, None, None, None, None, None, None, None,1.906, None, None, None, None,17.31, None, None, None, None, None,2019-10-15 05:00:00, None,42
None, None, None, None,14.24,271.1, None, None, None, None, None, None, None, None, None, None, None,2.339, None, None, None, None,21.49, None, None, None, None, None,2019-10-15 06:00:00, None,42
None, None, None, None,11.05,275.7, None, None, None, None, None, None, None, None, None, None, None,2.614, None, None, None, None,25.66, None, None, None, None, None,2019-10-15 07:00:00, None,42
None, None, None, None,10.22,296.1, None, None, None, None, None, None, None, None, None, None, None,3.04, None, None, None, None,30.76, None, None, None, None, None,2019-10-15 08:00:00, None,42
None, None, None, None,12.56,272.4, None, None, None, None, None, None, None, None, None, None, None,2.52, None, None, None, None,22.3, None, None, None, None, None,2019-10-15 09:00:00, None,42
None, None, None, None,13.09,264.6, None, None, None, None, None, None, None, None, None, None, None,2.559, None, None, None, None,19.45, None, None, None, None, None,2019-10-15 10:00:00, None,42
None, None, None, None,7.86,290.0, None, None, None, None, None, None, None, None, None, None, None,2.672, None, None, None, None,37.69, None, None, None, None, None,2019-10-15 11:00:00, None,42
None, None, None, None,9.04,278.3, None, None, None, None, None, None, None, None, None, None, None,2.73, None, None, None, None,36.08, None, None, None, None, None,2019-10-15 12:00:00, None,42
None, None, None, None,7.04,301.4, None, None, None, None, None, None, None, None, None, None, None,3.389, None, None, None, None,44.31, None, None, None, None, None,2019-10-15 13:00:00, None,42
None, None, None, None,7.71,272.5, None, None, None, None, None, None, None, None, None, None, None,3.616, None, None, None, None,29.02, None, None, None, None, None,2019-10-15 14:00:00, None,42
None, None, None, None,9.53,269.2, None, None, None, None, None, None, None, None, None, None, None,3.691, None, None, None, None,17.51, None, None, None, None, None,2019-10-15 15:00:00, None,42
None, None, None, None,5.114,260.1, None, None, None, None, None, None, None, None, None, None, None,4.156, None, None, None, None,28.46, None, None, None, None, None,2019-10-15 16:00:00, None,42
None, None, None, None,11.12,265.9, None, None, None, None, None, None, None, None, None, None, None,4.25, None, None, None, None,14.89, None, None, None, None, None,2019-10-15 17:00:00, None,42
None, None, None, None,4.167,291.7, None, None, None, None, None, None, None, None, None, None, None,4.146, None, None, None, None,41.46, None, None, None, None, None,2019-10-15 18:00:00, None,42
None, None, None, None,6.225,301.2, None, None, None, None, None, None, None, None, None, None, None,4.09, None, None, None, None,38.22, None, None, None, None, None,2019-10-15 19:00:00, None,42
None, None, None, None,14.12,336.0, None, None, None, None, None, None, None, None, None, None, None,4.355, None, None, None, None,22.28, None, None, None, None, None,2019-10-15 20:00:00, None,42
None, None, None, None,11.24,340.0, None, None, None, None, None, None, None, None, None, None, None,4.554, None, None, None, None,23.8, None, None, None, None, None,2019-10-15 21:00:00, None,42
None, None, None, None,8.87,338.0, None, None, None, None, None, None, None, None, None, None, None,4.696, None, None, None, None,28.03, None, None, None, None, None,2019-10-15 22:00:00, None,42
None, None, None, None,11.96,337.9, None, None, None, None, None, None, None, None, None, None, None,4.753, None, None, None, None,31.57, None, None, None, None, None,2019-10-15 23:00:00, None,42
None, None, None, None,7.82,275.3, None, None, None, None, None, None, None, None, None, None, None,5.001, None, None, None, None,32.49, None, None, None, None, None,2019-10-16 00:00:00, None,42
None, None, None, None,6.272,327.8, None, None, None, None, None, None, None, None, None, None, None,6.001, None, None, None, None,38.07, None, None, None, None, None,2019-10-16 01:00:00, None,42
None, None, None, None,4.564,304.3, None, None, None, None, None, None, None, None, None, None, None,5.658, None, None, None, None,44.11, None, None, None, None, None,2019-10-16 02:00:00, None,42
None, None, None, None,7.03,263.4, None, None, None, None, None, None, None, None, None, None, None,4.973, None, None, None, None,28.35, None, None, None, None, None,2019-10-16 03:00:00, None,42
None, None, None, None,9.78,261.6, None, None, None, None, None, None, None, None, None, None, None,5.477, None, None, None, None,25.59, None, None, None, None, None,2019-10-16 04:00:00, None,42
None, None, None, None,3.681,254.5, None, None, None, None, None, None, None, None, None, None, None,5.41, None, None, None, None,43.22, None, None, None, None, None,2019-10-16 05:00:00, None,42
None, None, None, None,2.902,295.1, None, None, None, None, None, None, None, None, None, None, None,5.64, None, None, None, None,57.64, None, None, None, None, None,2019-10-16 06:00:00, None,42
None, None, None, None,5.337,299.3, None, None, None, None, None, None, None, None, None, None, None,6.415, None, None, None, None,46.71, None, None, None, None, None,2019-10-16 07:00:00, None,42
None, None, None, None,8.95,312.5, None, None, None, None, None, None, None, None, None, None, None,6.151, None, None, None, None,37.38, None, None, None, None, None,2019-10-16 08:00:00, None,42
None, None, None, None,15.14,336.2, None, None, None, None, None, None, None, None, None, None, None,6.634, None, None, None, None,24.8, None, None, None, None, None,2019-10-16 09:00:00, None,42
None, None, None, None,13.68,322.8, None, None, None, None, None, None, None, None, None, None, None,7.07, None, None, None, None,27.52, None, None, None, None, None,2019-10-16 10:00:00, None,42
None, None, None, None,11.26,335.8, None, None, None, None, None, None, None, None, None, None, None,7.2, None, None, None, None,31.26, None, None, None, None, None,2019-10-16 11:00:00, None,42
None, None, None, None,11.08,331.4, None, None, None, None, None, None, None, None, None, None, None,7.37, None, None, None, None,26.04, None, None, None, None, None,2019-10-16 12:00:00, None,42
None, None, None, None,9.9,340.4, None, None, None, None, None, None, None, None, None, None, None,7.65, None, None, None, None,29.78, None, None, None, None, None,2019-10-16 13:00:00, None,42
None, None, None, None,14.02,344.2, None, None, None, None, None, None, None, None, None, None, None,7.03, None, None, None, None,25.42, None, None, None, None, None,2019-10-16 14:00:00, None,42
None, None, None, None,10.54,343.4, None, None, None, None, None, None, None, None, None, None, None,6.993, None, None, None, None,24.67, None, None, None, None, None,2019-10-16 15:00:00, None,42
None, None, None, None,3.895,346.7, None, None, None, None, None, None, None, None, None, None, None,6.206, None, None, None, None,44.42, None, None, None, None, None,2019-10-16 16:00:00, None,42
None, None, None, None,4.978,55.22, None, None, None, None, None, None, None, None, None, None, None,3.221, None, None, None, None,32.29, None, None, None, None, None,2019-10-16 17:00:00, None,42
None, None, None, None,2.517,348.7, None, None, None, None, None, None, None, None, None, None, None,3.767, None, None, None, None,59.41, None, None, None, None, None,2019-10-16 18:00:00, None,42
None, None, None, None,4.877,271.1, None, None, None, None, None, None, None, None, None, None, None,5.039, None, None, None, None,36.85, None, None, None, None, None,2019-10-16 19:00:00, None,42
None, None, None, None,14.68,328.5, None, None, None, None, None, None, None, None, None, None, None,4.653, None, None, None, None,17.3, None, None, None, None, None,2019-10-16 20:00:00, None,42
None, None, None, None,15.21,324.2, None, None, None, None, None, None, None, None, None, None, None,5.242, None, None, None, None,21.09, None, None, None, None, None,2019-10-16 21:00:00, None,42
None, None, None, None,16.91,330.3, None, None, None, None, None, None, None, None, None, None, None,5.299, None, None, None, None,18.93, None, None, None, None, None,2019-10-16 22:00:00, None,42
None, None, None, None,12.18,340.7, None, None, None, None, None, None, None, None, None, None, None,5.05, None, None, None, None,22.89, None, None, None, None, None,2019-10-16 23:00:00, None,42
None, None, None, None,13.39,336.4, None, None, None, None, None, None, None, None, None, None, None,5.089, None, None, None, None,25.75, None, None, None, None, None,2019-10-17 00:00:00, None,42
None, None, None, None,10.55,331.9, None, None, None, None, None, None, None, None, None, None, None,5.357, None, None, None, None,31.02, None, None, None, None, None,2019-10-17 01:00:00, None,42
None, None, None, None,13.58,336.0, None, None, None, None, None, None, None, None, None, None, None,4.815, None, None, None, None,26.49, None, None, None, None, None,2019-10-17 02:00:00, None,42
None, None, None, None,14.34,335.5, None, None, None, None, None, None, None, None, None, None, None,4.358, None, None, None, None,24.55, None, None, None, None, None,2019-10-17 03:00:00, None,42
None, None, None, None,17.84,336.7, None, None, None, None, None, None, None, None, None, None, None,3.843, None, None, None, None,21.19, None, None, None, None, None,2019-10-17 04:00:00, None,42
None, None, None, None,19.27,340.8, None, None, None, None, None, None, None, None, None, None, None,3.332, None, None, None, None,21.28, None, None, None, None, None,2019-10-17 05:00:00, None,42
None, None, None, None,17.41,346.2, None, None, None, None, None, None, None, None, None, None, None,3.549, None, None, None, None,16.14, None, None, None, None, None,2019-10-17 06:00:00, None,42
None, None, None, None,12.3,342.2, None, None, None, None, None, None, None, None, None, None, None,3.795, None, None, None, None,22.02, None, None, None, None, None,2019-10-17 07:00:00, None,42
None, None, None, None,17.57,346.5, None, None, None, None, None, None, None, None, None, None, None,3.492, None, None, None, None,20.34, None, None, None, None, None,2019-10-17 08:00:00, None,42
None, None, None, None,18.46,346.9, None, None, None, None, None, None, None, None, None, None, None,3.767, None, None, None, None,17.92, None, None, None, None, None,2019-10-17 09:00:00, None,42
None, None, None, None,16.54,349.7, None, None, None, None, None, None, None, None, None, None, None,3.881, None, None, None, None,17.67, None, None, None, None, None,2019-10-17 10:00:00, None,42
None, None, None, None,13.16,340.6, None, None, None, None, None, None, None, None, None, None, None,3.379, None, None, None, None,24.39, None, None, None, None, None,2019-10-17 11:00:00, None,42
None, None, None, None,10.38,293.2, None, None, None, None, None, None, None, None, None, None, None,2.954, None, None, None, None,20.69, None, None, None, None, None,2019-10-17 12:00:00, None,42
None, None, None, None,7.98,312.3, None, None, None, None, None, None, None, None, None, None, None,2.405, None, None, None, None,28.3, None, None, None, None, None,2019-10-17 13:00:00, None,42
None, None, None, None,9.78,311.8, None, None, None, None, None, None, None, None, None, None, None,2.321, None, None, None, None,23.34, None, None, None, None, None,2019-10-17 14:00:00, None,42
None, None, None, None,6.705,316.8, None, None, None, None, None, None, None, None, None, None, None,2.632, None, None, None, None,37.65, None, None, None, None, None,2019-10-17 15:00:00, None,42
None, None, None, None,5.467,287.0, None, None, None, None, None, None, None, None, None, None, None,5.086, None, None, None, None,43.12, None, None, None, None, None,2019-10-17 16:00:00, None,42
None, None, None, None,5.49,354.3, None, None, None, None, None, None, None, None, None, None, None,4.641, None, None, None, None,40.87, None, None, None, None, None,2019-10-17 17:00:00, None,42
None, None, None, None,6.177,325.8, None, None, None, None, None, None, None, None, None, None, None,5.248, None, None, None, None,32.03, None, None, None, None, None,2019-10-17 18:00:00, None,42
None, None, None, None,7.07,309.2, None, None, None, None, None, None, None, None, None, None, None,4.487, None, None, None, None,30.34, None, None, None, None, None,2019-10-17 19:00:00, None,42
None, None, None, None,5.78,329.6, None, None, None, None, None, None, None, None, None, None, None,4.283, None, None, None, None,33.61, None, None, None, None, None,2019-10-17 20:00:00, None,42
None, None, None, None,6.614,307.7, None, None, None, None, None, None, None, None, None, None, None,4.374, None, None, None, None,31.79, None, None, None, None, None,2019-10-17 21:00:00, None,42
None, None, None, None,6.279,250.0, None, None, None, None, None, None, None, None, None, None, None,4.469, None, None, None, None,15.5, None, None, None, None, None,2019-10-17 22:00:00, None,42
None, None, None, None,3.76,337.5, None, None, None, None, None, None, None, None, None, None, None,4.346, None, None, None, None,30.95, None, None, None, None, None,2019-10-17 23:00:00, None,42
None, None, None, None,5.017,301.8, None, None, None, None, None, None, None, None, None, None, None,3.805, None, None, None, None,35.12, None, None, None, None, None,2019-10-18 00:00:00, None,42
None, None, None, None,5.108,271.3, None, None, None, None, None, None, None, None, None, None, None,3.644, None, None, None, None,25.74, None, None, None, None, None,2019-10-18 01:00:00, None,42
None, None, None, None,5.508,349.1, None, None, None, None, None, None, None, None, None, None, None,3.559, None, None, None, None,22.38, None, None, None, None, None,2019-10-18 02:00:00, None,42
None, None, None, None,3.605,333.1, None, None, None, None, None, None, None, None, None, None, None,2.84, None, None, None, None,34.71, None, None, None, None, None,2019-10-18 03:00:00, None,42
None, None, None, None,6.56,59.65, None, None, None, None, None, None, None, None, None, None, None,1.603, None, None, None, None,35.8, None, None, None, None, None,2019-10-18 04:00:00, None,42
None, None, None, None,14.56,115.9, None, None, None, None, None, None, None, None, None, None, None,-0.018, None, None, None, None,30.42, None, None, None, None, None,2019-10-18 05:00:00, None,42
None, None, None, None,13.4,110.2, None, None, None, None, None, None, None, None, None, None, None,-0.299, None, None, None, None,29.48, None, None, None, None, None,2019-10-18 06:00:00, None,42
None, None, None, None,12.68,128.3, None, None, None, None, None, None, None, None, None, None, None,-0.498, None, None, None, None,21.54, None, None, None, None, None,2019-10-18 07:00:00, None,42
None, None, None, None,9.91,104.4, None, None, None, None, None, None, None, None, None, None, None,-0.527, None, None, None, None,22.19, None, None, None, None, None,2019-10-18 08:00:00, None,42
None, None, None, None,9.04,123.8, None, None, None, None, None, None, None, None, None, None, None,-0.414, None, None, None, None,22.82, None, None, None, None, None,2019-10-18 09:00:00, None,42
None, None, None, None,8.91,107.7, None, None, None, None, None, None, None, None, None, None, None,-0.442, None, None, None, None,19.44, None, None, None, None, None,2019-10-18 10:00:00, None,42
None, None, None, None,7.6,111.4, None, None, None, None, None, None, None, None, None, None, None,-0.3, None, None, None, None,28.63, None, None, None, None, None,2019-10-18 11:00:00, None,42
None, None, None, None,10.57,96.5, None, None, None, None, None, None, None, None, None, None, None,-0.329, None, None, None, None,21.71, None, None, None, None, None,2019-10-18 12:00:00, None,42
None, None, None, None,23.68,117.1, None, None, None, None, None, None, None, None, None, None, None,-0.442, None, None, None, None,22.68, None, None, None, None, None,2019-10-18 13:00:00, None,42
None, None, None, None,65.59,107.6, None, None, None, None, None, None, None, None, None, None, None,-0.64, None, None, None, None,18.04, None, None, None, None, None,2019-10-18 14:00:00, None,42
None, None, None, None,126.7,74.5, None, None, None, None, None, None, None, None, None, None, None,-0.338, None, None, None, None,16.99, None, None, None, None, None,2019-10-18 15:00:00, None,42
