ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
9.8,9.8,0.0,2016-01-11, None,2
14.6,14.6,0.0,2016-01-12, 0.0,2
