CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,2.054,44.89, None,2016-04-15 00:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,16
None,1.832,41.98, None,2016-04-15 01:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None,16
None,1.447,42.29, None,2016-04-15 02:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None,16
None,0.823,49.89, None,2016-04-15 03:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,16
None,1.101,73.1, None,2016-04-15 05:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,16
None,1.091,55.02, None,2016-04-15 06:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,16
None,0.929,52.3, None,2016-04-15 07:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,16
None,2.025,49.51, None,2016-04-15 08:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,16
None,2.35,49.44, None,2016-04-15 09:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,16
None,2.38,52.64, None,2016-04-15 11:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,16
None,1.976,49.56, None,2016-04-15 13:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,16
None,1.948,49.23, None,2016-04-15 14:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,16
None,2.208,49.69, None,2016-04-15 15:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,16
None,3.402,49.22, None,2016-04-15 16:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,16
None,5.588,39.46, None,2016-04-15 17:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,16
None,3.769,41.21, None,2016-04-15 18:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,16
None,2.182,49.62, None,2016-04-15 19:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,16
None,1.094,49.91, None,2016-04-15 20:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,16
None,0.843,49.66, None,2016-04-15 21:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,16
None,0.391,49.1, None,2016-04-15 22:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,16
None,0.573,49.95, None,2016-04-15 23:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,16
None,-0.29,50.07, None,2016-04-16 00:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,16
None,-0.349,69.1, None,2016-04-16 01:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,16
