CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,4.038, None, None,2016-04-15 00:00:00, None, None,12.2,8.98,54.19, None, None, None, None, None, None, 155.3,16
None,3.656, None, None,2016-04-15 01:00:00, None, None,12.47,9.52,44.92, None, None, None, None, None, None, 155.4,16
None,1.073, None, None,2016-04-15 02:00:00, None, None,34.94,9.42,310.2, None, None, None, None, None, None, 155.3,16
None,0.714, None, None,2016-04-15 03:00:00, None, None,19.44,15.28,305.7, None, None, None, None, None, None, 155.3,16
None,0.941, None, None,2016-04-15 04:00:00, None, None,23.73,11.84,304.4, None, None, None, None, None, None, 155.6,16
None,0.761, None, None,2016-04-15 05:00:00, None, None,36.15,7.23,291.1, None, None, None, None, None, None, 155.6,16
None,1.358, None, None,2016-04-15 06:00:00, None, None,40.77,6.946,295.9, None, None, None, None, None, None, 155.8,16
None,0.629, None, None,2016-04-15 07:00:00, None, None,58.81,3.256,8.03, None, None, None, None, None, None, 155.4,16
None,0.657, None, None,2016-04-15 08:00:00, None, None,41.12,5.112,286.2, None, None, None, None, None, None, 155.4,16
None,1.358, None, None,2016-04-15 09:00:00, None, None,69.21,1.43,277.6, None, None, None, None, None, None, 155.2,16
None,1.68, None, None,2016-04-15 10:00:00, None, None,40.92,4.04,287.8, None, None, None, None, None, None, 155.2,16
None,1.803, None, None,2016-04-15 11:00:00, None, None,23.62,5.415,286.2, None, None, None, None, None, None, 155.0,16
None,2.496, None, None,2016-04-15 12:00:00, None, None,77.6,0.311,227.5, None, None, None, None, None, None, 155.3,16
None,1.689, None, None,2016-04-15 13:00:00, None, None,48.06,3.601,287.4, None, None, None, None, None, None, 155.1,16
None,3.008, None, None,2016-04-15 14:00:00, None, None,49.63,3.984,69.68, None, None, None, None, None, None, 155.1,16
None,2.619, None, None,2016-04-15 15:00:00, None, None,48.18,3.805,90.8, None, None, None, None, None, None, 155.0,16
None,2.043, None, None,2016-04-15 16:00:00, None, None,21.72,7.83,65.61, None, None, None, None, None, None, 155.0,16
None,1.33, None, None,2016-04-15 17:00:00, None, None,19.41,10.34,71.2, None, None, None, None, None, None, 155.1,16
None,1.643, None, None,2016-04-15 18:00:00, None, None,29.85,9.43,69.45, None, None, None, None, None, None, 154.9,16
None,1.293, None, None,2016-04-15 19:00:00, None, None,72.2,1.222,208.1, None, None, None, None, None, None, 154.8,16
None,0.194, None, None,2016-04-15 20:00:00, None, None,29.9,10.96,273.4, None, None, None, None, None, None, 154.9,16
None,-0.433, None, None,2016-04-15 21:00:00, None, None,27.64,10.58,273.3, None, None, None, None, None, None, 154.9,16
None,-0.631, None, None,2016-04-15 22:00:00, None, None,20.48,11.89,284.4, None, None, None, None, None, None, 154.8,16
None,-1.086, None, None,2016-04-15 23:00:00, None, None,18.11,7.89,303.1, None, None, None, None, None, None, 154.9,16
None,-1.039, None, None,2016-04-16 00:00:00, None, None,19.43,7.06,289.2, None, None, None, None, None, None, 154.8,16
None,-0.811, None, None,2016-04-16 01:00:00, None, None,54.46,3.358,349.2, None, None, None, None, None, None, 154.5,16
None,-0.897, None, None,2016-04-16 02:00:00, None, None,15.13,11.22,46.46, None, None, None, None, None, None, 154.5,16
None,-1.057, None, None,2016-04-16 03:00:00, None, None,11.07,14.43,43.41, None, None, None, None, None, None, 156.1,16
None,-1.143, None, None,2016-04-16 04:00:00, None, None,16.5,11.48,47.72, None, None, None, None, None, None, 156.7,16
None,-1.437, None, None,2016-04-16 05:00:00, None, None,43.97,3.47,44.99, None, None, None, None, None, None, 157.1,16
None,-1.314, None, None,2016-04-16 06:00:00, None, None,21.78,9.33,33.8, None, None, None, None, None, None, 157.1,16
None,-1.257, None, None,2016-04-16 07:00:00, None, None,29.83,4.45,28.35, None, None, None, None, None, None, 157.1,16
None,-0.735, None, None,2016-04-16 08:00:00, None, None,17.13,7.98,44.18, None, None, None, None, None, None, 156.7,16
None,0.08, None, None,2016-04-16 09:00:00, None, None,14.42,8.79,43.8, None, None, None, None, None, None, 156.6,16
None,0.392, None, None,2016-04-16 10:00:00, None, None,17.41,9.83,48.27, None, None, None, None, None, None, 156.1,16
None,0.714, None, None,2016-04-16 11:00:00, None, None,14.36,9.38,44.92, None, None, None, None, None, None, 156.8,16
None,0.96, None, None,2016-04-16 12:00:00, None, None,15.57,9.67,52.26, None, None, None, None, None, None, 157.2,16
None,1.567, None, None,2016-04-16 13:00:00, None, None,41.47,4.596,52.67, None, None, None, None, None, None, 157.9,16
None,1.378, None, None,2016-04-16 14:00:00, None, None,26.58,7.49,73.5, None, None, None, None, None, None, 158.0,16
None,1.585, None, None,2016-04-16 15:00:00, None, None,19.1,10.03,71.8, None, None, None, None, None, None, 157.3,16
