pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 2.28,62.33, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None,2016-04-15 00:00:00, None, None, -0.275,16
None, None, 1.904,64.28, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None,2016-04-15 01:00:00, None, None, -0.595,16
None, None, 1.239,66.29, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None,2016-04-15 02:00:00, None, None, -0.622,16
None, None, 1.059,73.0, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None,2016-04-15 03:00:00, None, None, -0.615,16
None, None, 0.677,71.2, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None,2016-04-15 04:00:00, None, None, -0.438,16
None, None, 0.39,73.2, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None,2016-04-15 05:00:00, None, None, -0.536,16
None, None, 0.582,73.5, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None,2016-04-15 06:00:00, None, None, -0.314,16
None, None, 0.438,74.1, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None,2016-04-15 07:00:00, None, None, -0.474,16
None, None, 1.491,70.8, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None,2016-04-15 08:00:00, None, None, -0.168,16
None, None, 4.506,66.97, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-04-15 09:00:00, None, None, -0.308,16
None, None, 6.151,66.14, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None,2016-04-15 10:00:00, None, None, -0.355,16
None, None, 7.76,61.17, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None,2016-04-15 11:00:00, None, None, 0.395,16
None, None, 8.82,55.2, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None,2016-04-15 12:00:00, None, None, 0.509,16
None, None, 10.74,40.34, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None,2016-04-15 13:00:00, None, None, 0.098,16
None, None, 11.64,35.71, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None,2016-04-15 14:00:00, None, None, 0.801,16
None, None, 11.51,33.89, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None,2016-04-15 15:00:00, None, None, 0.741,16
None, None, 9.31,39.77, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None,2016-04-15 16:00:00, None, None, 0.27,16
None, None, 8.88,42.93, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None,2016-04-15 17:00:00, None, None, 0.342,16
None, None, 8.01,49.42, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None,2016-04-15 18:00:00, None, None, 0.225,16
None, None, 7.03,54.45, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None,2016-04-15 19:00:00, None, None, 0.043,16
None, None, 5.278,65.82, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-04-15 20:00:00, None, None, 0.131,16
None, None, 4.288,68.77, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-04-15 21:00:00, None, None, -0.055,16
None, None, 2.923,73.7, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-04-15 22:00:00, None, None, -0.105,16
None, None, 2.891,70.6, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None,2016-04-15 23:00:00, None, None, -0.336,16
None, None, 2.327,73.8, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None,2016-04-16 00:00:00, None, None, -0.205,16
None, None, 4.528,64.54, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None,2016-04-16 01:00:00, None, None, -0.062,16
None, None, 4.576,66.01, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-04-16 02:00:00, None, None, -0.176,16
None, None, 5.15,60.52, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None,2016-04-16 03:00:00, None, None, 0.0,16
None, None, 4.624,67.01, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-04-16 04:00:00, None, None, -0.117,16
None, None, 3.954,67.81, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-04-16 05:00:00, None, None, -0.151,16
None, None, 3.619,67.55, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None,2016-04-16 06:00:00, None, None, -0.114,16
None, None, 3.667,68.88, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None,2016-04-16 07:00:00, None, None, -0.273,16
None, None, 5.198,62.46, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-04-16 08:00:00, None, None, 0.102,16
None, None, 7.05,55.23, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-04-16 09:00:00, None, None, 0.16,16
None, None, 7.37,61.24, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None,2016-04-16 10:00:00, None, None, 0.392,16
None, None, 6.108,76.5, None, None, None, None, None, None, None, None, None, None, 2.0, None, None, None, None,2016-04-16 11:00:00, None, None, 0.081,16
None, None, 5.54,84.6, None, None, None, None, None, None, None, None, None, None, 3.0, None, None, None, None,2016-04-16 12:00:00, None, None, 0.009,16
None, None, 7.02,76.4, None, None, None, None, None, None, None, None, None, None, 3.0, None, None, None, None,2016-04-16 13:00:00, None, None, 0.289,16
None, None, 7.97,79.3, None, None, None, None, None, None, None, None, None, None, 5.0, None, None, None, None,2016-04-16 14:00:00, None, None, 0.258,16
None, None, 8.41,77.6, None, None, None, None, None, None, None, None, None, None, 5.0, None, None, None, None,2016-04-16 15:00:00, None, None, -0.227,16
None, None, 7.67,82.4, None, None, None, None, None, None, None, None, None, None, 5.0, None, None, None, None,2016-04-16 16:00:00, None, None, 0.164,16
None, None, 7.11,86.7, None, None, None, None, None, None, None, None, None, None, 5.0, None, None, None, None,2016-04-16 17:00:00, None, None, 0.243,16
None, None, 7.51,75.0, None, None, None, None, None, None, None, None, None, None, 3.0, None, None, None, None,2016-04-16 18:00:00, None, None, 0.374,16
None, None, 6.564,87.2, None, None, None, None, None, None, None, None, None, None, 5.0, None, None, None, None,2016-04-16 19:00:00, None, None, 0.263,16
None, None, 5.863,91.0, None, None, None, None, None, None, None, None, None, None, 5.0, None, None, None, None,2016-04-16 20:00:00, None, None, 0.223,16
None, None, 5.204,93.3, None, None, None, None, None, None, None, None, None, None, 4.0, None, None, None, None,2016-04-16 21:00:00, None, None, 0.161,16
None, None, 4.837,93.3, None, None, None, None, None, None, None, None, None, None, 4.0, None, None, None, None,2016-04-16 22:00:00, None, None, 0.111,16
None, None, 4.311,93.6, None, None, None, None, None, None, None, None, None, None, 3.0, None, None, None, None,2016-04-16 23:00:00, None, None, 0.016,16
None, None, 3.788,93.5, None, None, None, None, None, None, None, None, None, None, 3.0, None, None, None, None,2016-04-17 00:00:00, None, None, 0.039,16
None, None, 2.802,93.6, None, None, None, None, None, None, None, None, None, None, 2.0, None, None, None, None,2016-04-17 01:00:00, None, None, -0.055,16
None, None, 2.901,94.2, None, None, None, None, None, None, None, None, None, None, 2.0, None, None, None, None,2016-04-17 02:00:00, None, None, -0.135,16
None, None, 3.236,94.1, None, None, None, None, None, None, None, None, None, None, 2.0, None, None, None, None,2016-04-17 03:00:00, None, None, -0.036,16
None, None, 3.189,92.6, None, None, None, None, None, None, None, None, None, None, 2.0, None, None, None, None,2016-04-17 04:00:00, None, None, -0.291,16
None, None, 3.428,91.7, None, None, None, None, None, None, None, None, None, None, 2.0, None, None, None, None,2016-04-17 05:00:00, None, None, -0.257,16
None, None, 3.715,87.7, None, None, None, None, None, None, None, None, None, None, 2.0, None, None, None, None,2016-04-17 06:00:00, None, None, -0.343,16
None, None, 4.528,81.9, None, None, None, None, None, None, None, None, None, None, 2.0, None, None, None, None,2016-04-17 07:00:00, None, None, -0.025,16
None, None, 5.389,80.9, None, None, None, None, None, None, None, None, None, None, 2.0, None, None, None, None,2016-04-17 08:00:00, None, None, 0.227,16
None, None, 6.336,83.9, None, None, None, None, None, None, None, None, None, None, 4.0, None, None, None, None,2016-04-17 09:00:00, None, None, 0.214,16
None, None, 7.71,76.5, None, None, None, None, None, None, None, None, None, None, 4.0, None, None, None, None,2016-04-17 10:00:00, None, None, 0.19,16
None, None, 9.02,73.5, None, None, None, None, None, None, None, None, None, None, 5.0, None, None, None, None,2016-04-17 11:00:00, None, None, 0.722,16
None, None, 11.52,65.2, None, None, None, None, None, None, None, None, None, None, 5.0, None, None, None, None,2016-04-17 12:00:00, None, None, 0.697,16
None, None, 13.19,60.09, None, None, None, None, None, None, None, None, None, None, 6.0, None, None, None, None,2016-04-17 13:00:00, None, None, 0.122,16
None, None, 13.56,63.92, None, None, None, None, None, None, None, None, None, None, 7.0, None, None, None, None,2016-04-17 14:00:00, None, None, 0.141,16
None, None, 13.25,67.37, None, None, None, None, None, None, None, None, None, None, 7.0, None, None, None, None,2016-04-17 15:00:00, None, None, 0.579,16
None, None, 13.29,69.43, None, None, None, None, None, None, None, None, None, None, 8.0, None, None, None, None,2016-04-17 16:00:00, None, None, 1.103,16
None, None, 13.52,63.19, None, None, None, None, None, None, None, None, None, None, 7.0, None, None, None, None,2016-04-17 17:00:00, None, None, 0.888,16
None, None, 13.64,67.28, None, None, None, None, None, None, None, None, None, None, 8.0, None, None, None, None,2016-04-17 18:00:00, None, None, 0.582,16
None, None, 12.18,67.23, None, None, None, None, None, None, None, None, None, None, 6.0, None, None, None, None,2016-04-17 19:00:00, None, None, 0.655,16
None, None, 10.47,67.57, None, None, None, None, None, None, None, None, None, None, 5.0, None, None, None, None,2016-04-17 20:00:00, None, None, 0.344,16
None, None, 9.11,66.66, None, None, None, None, None, None, None, None, None, None, 3.0, None, None, None, None,2016-04-17 21:00:00, None, None, 0.096,16
None, None, 8.27,66.21, None, None, None, None, None, None, None, None, None, None, 2.0, None, None, None, None,2016-04-17 22:00:00, None, None, -0.081,16
None, None, 7.67,70.0, None, None, None, None, None, None, None, None, None, None, 3.0, None, None, None, None,2016-04-17 23:00:00, None, None, -0.054,16
None, None, 7.25,67.44, None, None, None, None, None, None, None, None, None, None, 2.0, None, None, None, None,2016-04-18 00:00:00, None, None, -0.076,16
None, None, 8.16,61.62, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None,2016-04-18 01:00:00, None, None, -0.708,16
None, None, 7.2,61.29, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None,2016-04-18 02:00:00, None, None, -0.503,16
None, None, 6.831,60.03, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None,2016-04-18 03:00:00, None, None, -0.838,16
None, None, 6.079,58.83, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-04-18 04:00:00, None, None, -0.584,16
None, None, 5.555,66.66, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None,2016-04-18 06:00:00, None, None, -0.539,16
None, None, 5.889,61.64, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-04-18 07:00:00, None, None, None,16
None, None, 8.09,58.9, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None,2016-04-18 08:00:00, None, None, None,16
None, None, 12.62,42.98, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None,2016-04-18 09:00:00, None, None, None,16
