WDIR_VECT,time,HUMIDITY,week_of_year
100.7,2020-09-16 00:00:00, 96.0,38
95.3,2020-09-16 01:00:00, 96.3,38
100.7,2020-09-16 02:00:00, 96.8,38
110.2,2020-09-16 03:00:00, 97.4,38
80.1,2020-09-16 04:00:00, 98.0,38
89.8,2020-09-16 05:00:00, 98.1,38
96.8,2020-09-16 06:00:00, 98.5,38
117.0,2020-09-16 07:00:00, 98.7,38
117.5,2020-09-16 08:00:00, 97.2,38
124.8,2020-09-16 09:00:00, 90.1,38
135.5,2020-09-16 10:00:00, 80.2,38
125.7,2020-09-16 11:00:00, 71.0,38
160.6,2020-09-16 12:00:00, 66.3,38
130.6,2020-09-16 13:00:00, 61.2,38
138.5,2020-09-16 14:00:00, 55.9,38
305.2,2020-09-16 15:00:00, 52.0,38
296.5,2020-09-16 16:00:00, 52.7,38
296.2,2020-09-16 17:00:00, 53.8,38
258.1,2020-09-16 18:00:00, 60.7,38
238.2,2020-09-16 19:00:00, 78.6,38
238.3,2020-09-16 20:00:00, 90.5,38
250.9,2020-09-16 21:00:00, 94.1,38
24.5,2020-09-16 22:00:00, 95.7,38
99.7,2020-09-16 23:00:00, 96.4,38
94.1,2020-09-17 00:00:00, 97.0,38
97.5,2020-09-17 01:00:00, 97.0,38
94.3,2020-09-17 02:00:00, 97.1,38
110.4,2020-09-17 03:00:00, 97.3,38
85.6,2020-09-17 04:00:00, 97.7,38
95.3,2020-09-17 05:00:00, 97.9,38
103.3,2020-09-17 06:00:00, 98.1,38
135.2,2020-09-17 07:00:00, 98.1,38
110.3,2020-09-17 08:00:00, 98.2,38
128.9,2020-09-17 09:00:00, 98.3,38
112.7,2020-09-17 10:00:00, 97.5,38
115.8,2020-09-17 11:00:00, 90.6,38
119.8,2020-09-17 12:00:00, 76.0,38
136.9,2020-09-17 13:00:00, 63.5,38
122.7,2020-09-17 14:00:00, 60.3,38
137.0,2020-09-17 15:00:00, 58.6,38
235.7,2020-09-17 16:00:00, 54.7,38
280.3,2020-09-17 17:00:00, 56.2,38
276.2,2020-09-17 18:00:00, 63.7,38
236.0,2020-09-17 19:00:00, 82.1,38
241.0,2020-09-17 20:00:00, 91.4,38
240.7,2020-09-17 21:00:00, 94.7,38
169.1,2020-09-17 22:00:00, 96.2,38
50.7,2020-09-17 23:00:00, 97.0,38
90.0,2020-09-18 00:00:00, 97.3,38
89.9,2020-09-18 01:00:00, 97.6,38
85.6,2020-09-18 02:00:00, 97.7,38
80.8,2020-09-18 03:00:00, 97.6,38
97.3,2020-09-18 04:00:00, 98.2,38
