WDIR_VECT,time,HUMIDITY,week_of_year
46.2,2020-09-16 00:00:00,94.5,38
285.5,2020-09-16 01:00:00,95.1,38
343.9,2020-09-16 02:00:00,95.5,38
99.4,2020-09-16 03:00:00,94.2,38
146.0,2020-09-16 04:00:00,93.3,38
107.3,2020-09-16 05:00:00,93.1,38
149.0,2020-09-16 06:00:00,92.4,38
127.8,2020-09-16 07:00:00,91.5,38
152.1,2020-09-16 08:00:00,89.2,38
181.3,2020-09-16 09:00:00,85.5,38
173.8,2020-09-16 10:00:00,78.7,38
166.2,2020-09-16 11:00:00,71.8,38
188.1,2020-09-16 12:00:00,66.3,38
169.9,2020-09-16 13:00:00,57.1,38
169.0,2020-09-16 14:00:00,53.3,38
161.0,2020-09-16 15:00:00,50.2,38
174.2,2020-09-16 16:00:00,51.5,38
160.5,2020-09-16 17:00:00,55.1,38
132.8,2020-09-16 18:00:00,61.8,38
358.1,2020-09-16 19:00:00,79.4,38
58.9,2020-09-16 20:00:00,87.1,38
71.1,2020-09-16 21:00:00,90.4,38
124.5,2020-09-16 22:00:00,91.9,38
94.1,2020-09-16 23:00:00,92.4,38
323.1,2020-09-17 00:00:00,91.8,38
344.2,2020-09-17 01:00:00,92.8,38
5.1,2020-09-17 02:00:00,94.0,38
318.1,2020-09-17 03:00:00,94.8,38
198.1,2020-09-17 04:00:00,94.0,38
100.4,2020-09-17 05:00:00,93.9,38
311.6,2020-09-17 06:00:00,95.3,38
53.0,2020-09-17 07:00:00,95.6,38
151.6,2020-09-17 08:00:00,95.2,38
178.4,2020-09-17 09:00:00,93.7,38
171.2,2020-09-17 10:00:00,79.0,38
156.3,2020-09-17 11:00:00,69.8,38
172.5,2020-09-17 12:00:00,64.7,38
171.8,2020-09-17 13:00:00,61.3,38
183.6,2020-09-17 14:00:00,58.6,38
161.1,2020-09-17 15:00:00,55.7,38
157.2,2020-09-17 16:00:00,55.5,38
135.1,2020-09-17 17:00:00,60.0,38
165.7,2020-09-17 18:00:00,67.5,38
93.9,2020-09-17 19:00:00,84.6,38
74.6,2020-09-17 20:00:00,90.2,38
64.2,2020-09-17 21:00:00,92.3,38
172.7,2020-09-17 22:00:00,93.3,38
141.4,2020-09-17 23:00:00,93.8,38
127.0,2020-09-18 00:00:00,93.7,38
125.6,2020-09-18 01:00:00,93.8,38
104.8,2020-09-18 02:00:00,94.7,38
171.6,2020-09-18 03:00:00,96.2,38
161.1,2020-09-18 04:00:00,96.7,38
151.4,2020-09-18 05:00:00,97.0,38
206.9,2020-09-18 06:00:00,97.1,38
168.5,2020-09-18 07:00:00,97.2,38
202.0,2020-09-18 08:00:00,97.3,38
168.6,2020-09-18 09:00:00,97.4,38
185.9,2020-09-18 10:00:00,94.2,38
191.8,2020-09-18 11:00:00,75.6,38
178.5,2020-09-18 12:00:00,63.8,38
165.8,2020-09-18 13:00:00,55.4,38
174.3,2020-09-18 14:00:00,50.6,38
158.6,2020-09-18 15:00:00,49.5,38
165.2,2020-09-18 16:00:00,50.8,38
188.9,2020-09-18 17:00:00,58.1,38
164.4,2020-09-18 18:00:00,66.0,38
42.9,2020-09-18 19:00:00,79.5,38
0.6,2020-09-18 20:00:00,85.7,38
69.0,2020-09-18 21:00:00,90.0,38
114.4,2020-09-18 22:00:00,92.0,38
164.8,2020-09-18 23:00:00,92.6,38
184.0,2020-09-19 00:00:00,92.2,38
122.4,2020-09-19 01:00:00,91.7,38
149.5,2020-09-19 02:00:00,89.6,38
44.9,2020-09-19 03:00:00,91.6,38
318.2,2020-09-19 04:00:00,93.8,38
110.6,2020-09-19 05:00:00,93.8,38
118.0,2020-09-19 06:00:00,85.6,38
137.5,2020-09-19 07:00:00,84.6,38
126.9,2020-09-19 08:00:00,84.3,38
109.5,2020-09-19 09:00:00,80.8,38
112.3,2020-09-19 10:00:00,77.0,38
126.3,2020-09-19 11:00:00,73.5,38
164.9,2020-09-19 12:00:00,71.5,38
328.4,2020-09-19 13:00:00,86.6,38
322.6,2020-09-19 14:00:00,90.8,38
320.1,2020-09-19 15:00:00,90.9,38
331.0,2020-09-19 16:00:00,88.8,38
332.2,2020-09-19 17:00:00,90.5,38
343.4,2020-09-19 18:00:00,93.3,38
345.9,2020-09-19 19:00:00,93.7,38
339.0,2020-09-19 20:00:00,94.5,38
351.3,2020-09-19 21:00:00,94.6,38
29.8,2020-09-19 22:00:00,95.1,38
113.0,2020-09-19 23:00:00,95.8,38
332.0,2020-09-20 00:00:00,96.4,38
324.8,2020-09-20 01:00:00,96.7,38
326.6,2020-09-20 02:00:00,96.9,38
264.2,2020-09-20 03:00:00,96.9,38
186.7,2020-09-20 04:00:00,96.9,38
114.3,2020-09-20 05:00:00,97.0,38
292.6,2020-09-20 06:00:00,97.1,38
177.2,2020-09-20 07:00:00,97.3,38
195.0,2020-09-20 08:00:00,97.3,38
142.6,2020-09-20 09:00:00,93.5,38
153.6,2020-09-20 10:00:00,80.8,38
120.7,2020-09-20 11:00:00,71.0,38
