CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
4.231, None, None, None,44.94,2.268,11.07, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 00:00:00, None, None, None, None,26
4.347, None, None, None,64.39,1.098,317.0, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 01:00:00, None, None, None, None,26
3.631, None, None, None,62.97,2.189,187.5, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 02:00:00, None, None, None, None,26
3.726, None, None, None,54.69,2.742,168.2, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 03:00:00, None, None, None, None,26
3.669, None, None, None,70.3,0.66,175.8, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 04:00:00, None, None, None, None,26
3.383, None, None, None,62.85,1.561,115.4, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 05:00:00, None, None, None, None,26
3.183, None, None, None,35.67,3.043,121.6, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 06:00:00, None, None, None, None,26
3.688, None, None, None,29.79,3.929,155.5, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 07:00:00, None, None, None, None,26
4.051, None, None, None,25.92,4.365,213.4, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 08:00:00, None, None, None, None,26
4.145, None, None, None,18.97,9.22,220.2, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 09:00:00, None, None, None, None,26
4.743, None, None, None,33.13,6.337,233.7, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 10:00:00, None, None, None, None,26
5.294, None, None, None,49.5,3.543,247.6, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 11:00:00, None, None, None, None,26
5.602, None, None, None,66.79,1.49,286.8, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 12:00:00, None, None, None, None,26
6.534, None, None, None,54.44,3.438,286.9, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 13:00:00, None, None, None, None,26
6.891, None, None, None,15.99,15.94,265.8, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 14:00:00, None, None, None, None,26
