pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,snwfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None,11.88, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 00:00:00, None, None, None,26
None, None,11.83, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 01:00:00, None, None, None,26
None, None,11.62, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 02:00:00, None, None, None,26
None, None,10.74, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 03:00:00, None, None, None,26
None, None,10.38, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 04:00:00, None, None, None,26
None, None,10.48, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 05:00:00, None, None, None,26
None, None,10.31, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 06:00:00, None, None, None,26
None, None,10.49, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 07:00:00, None, None, None,26
None, None,11.42, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 08:00:00, None, None, None,26
None, None,12.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 09:00:00, None, None, None,26
None, None,13.77, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 10:00:00, None, None, None,26
None, None,13.97, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 11:00:00, None, None, None,26
None, None,15.19, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 12:00:00, None, None, None,26
None, None,15.34, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 13:00:00, None, None, None,26
None, None,15.87, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 14:00:00, None, None, None,26
None, None,15.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 15:00:00, None, None, None,26
None, None,15.51, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 16:00:00, None, None, None,26
None, None,14.01, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 17:00:00, None, None, None,26
None, None,13.76, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 18:00:00, None, None, None,26
None, None,13.98, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 19:00:00, None, None, None,26
None, None,13.61, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 20:00:00, None, None, None,26
None, None,12.51, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 21:00:00, None, None, None,26
None, None,12.94, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 22:00:00, None, None, None,26
None, None,12.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-25 23:00:00, None, None, None,26
None, None,12.03, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-26 00:00:00, None, None, None,26
None, None,11.44, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-26 01:00:00, None, None, None,26
