AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
3.2, 1.0,0.0,2.9, 0.0,2018-11-12 00:00:00,314.0,80.0,46
3.2, None,0.0,5.8, None,2018-11-12 00:15:00,328.0,76.0,46
3.7, None,0.0,5.2, None,2018-11-12 00:30:00,299.0,74.0,46
3.4, None,0.0,2.8, None,2018-11-12 00:45:00,222.0,78.0,46
3.4, -1.0,0.0,6.9, 0.009,2018-11-12 01:00:00,352.0,75.0,46
4.1, None,0.0,5.0, None,2018-11-12 01:15:00,27.0,72.0,46
4.5, None,0.0,6.5, None,2018-11-12 01:30:00,38.0,68.0,46
5.2, None,0.0,9.0, None,2018-11-12 01:45:00,47.0,60.0,46
6.1, 0.0,0.0,10.4, 0.007,2018-11-12 02:00:00,57.0,57.0,46
6.2, None,0.0,12.0, None,2018-11-12 02:15:00,60.0,56.0,46
6.2, None,0.0,14.1, None,2018-11-12 02:30:00,60.0,57.0,46
6.1, None,0.0,10.4, None,2018-11-12 02:45:00,66.0,59.0,46
4.7, 1.0,0.0,4.6, 0.0,2018-11-12 03:00:00,243.0,72.0,46
4.8, None,0.0,7.9, None,2018-11-12 03:15:00,73.0,61.0,46
5.3, None,0.0,6.4, None,2018-11-12 03:30:00,37.0,60.0,46
4.5, None,0.0,3.3, None,2018-11-12 03:45:00,331.0,70.0,46
3.1, -1.0,0.0,4.2, 0.003,2018-11-12 04:00:00,249.0,78.0,46
3.4, None,0.0,4.3, None,2018-11-12 04:15:00,336.0,72.0,46
4.0, None,0.0,5.6, None,2018-11-12 04:30:00,319.0,70.0,46
4.0, None,0.0,5.4, None,2018-11-12 04:45:00,345.0,70.0,46
3.2, 0.0,0.0,4.9, 0.016,2018-11-12 05:00:00,39.0,67.0,46
4.0, None,0.0,6.5, None,2018-11-12 05:15:00,34.0,66.0,46
4.4, None,0.0,6.1, None,2018-11-12 05:30:00,43.0,62.0,46
3.8, None,0.0,3.8, None,2018-11-12 05:45:00,339.0,68.0,46
3.6, 1.0,0.0,4.2, 0.0,2018-11-12 06:00:00,306.0,69.0,46
3.5, None,0.0,4.2, None,2018-11-12 06:15:00,241.0,67.0,46
4.4, None,0.0,8.4, None,2018-11-12 06:30:00,22.0,61.0,46
4.5, None,0.0,6.5, None,2018-11-12 06:45:00,12.0,64.0,46
3.5, -1.0,0.0,2.9, 0.0,2018-11-12 07:00:00,240.0,72.0,46
3.2, None,0.0,2.3, None,2018-11-12 07:15:00,74.0,68.0,46
3.6, None,0.0,6.0, None,2018-11-12 07:30:00,55.0,63.0,46
3.8, None,0.0,3.1, None,2018-11-12 07:45:00,224.0,61.0,46
3.8, 0.0,0.0,3.5, 0.005,2018-11-12 08:00:00,237.0,63.0,46
3.6, None,0.0,3.3, None,2018-11-12 08:15:00,292.0,64.0,46
4.7, None,0.0,7.2, None,2018-11-12 08:30:00,4.0,61.0,46
5.3, None,0.0,5.5, None,2018-11-12 08:45:00,13.0,60.0,46
5.6, 0.0,0.0,2.2, 0.005,2018-11-12 09:00:00,8.0,58.0,46
6.0, None,0.0,5.3, None,2018-11-12 09:15:00,31.0,57.0,46
6.6, None,0.0,3.8, None,2018-11-12 09:30:00,52.0,54.0,46
7.0, None,0.0,7.7, None,2018-11-12 09:45:00,48.0,56.0,46
7.7, 0.0,0.0,9.0, 0.003,2018-11-12 10:00:00,40.0,52.0,46
7.8, None,0.0,8.9, None,2018-11-12 10:15:00,36.0,45.0,46
8.7, None,0.0,10.7, None,2018-11-12 10:30:00,75.0,41.0,46
8.7, None,0.0,12.2, None,2018-11-12 10:45:00,77.0,43.0,46
8.5, 0.0,0.0,9.7, 0.003,2018-11-12 11:00:00,75.0,43.0,46
8.0, None,0.0,8.8, None,2018-11-12 11:15:00,76.0,46.0,46
7.8, None,0.0,9.1, None,2018-11-12 11:30:00,79.0,46.0,46
8.5, None,0.0,9.3, None,2018-11-12 11:45:00,73.0,43.0,46
9.3, 0.0,0.0,8.3, 0.005,2018-11-12 12:00:00,80.0,42.0,46
10.2, None,0.0,7.7, None,2018-11-12 12:15:00,77.0,39.0,46
11.1, None,0.0,7.0, None,2018-11-12 12:30:00,96.0,38.0,46
10.4, None,0.0,11.6, None,2018-11-12 12:45:00,78.0,37.0,46
10.3, -1.0,0.0,7.3, 0.003,2018-11-12 13:00:00,96.0,38.0,46
10.2, None,0.0,8.8, None,2018-11-12 13:15:00,77.0,37.0,46
10.0, None,0.0,8.1, None,2018-11-12 13:30:00,83.0,38.0,46
10.4, None,0.0,10.0, None,2018-11-12 13:45:00,74.0,32.0,46
10.8, 0.0,0.0,7.2, 0.002,2018-11-12 14:00:00,83.0,33.0,46
11.4, None,0.0,6.8, None,2018-11-12 14:15:00,95.0,33.0,46
11.6, None,0.0,6.4, None,2018-11-12 14:30:00,90.0,35.0,46
