wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
112.0, 79.0, 20.0,0.6, 3.3,11.2, 6.7,5.5, 137.0, 0.0, 10.8,91.0,2020-11-18 00:00:00,47,,,,,,
116.0, 91.0, 11.2,0.2, 4.1,7.3, 5.5,4.4, 112.0, 0.6, 11.4,92.0,2020-11-18 01:00:00,47,,,,,,
244.0, 92.0, 7.3,0.0, 3.2,1.4, 4.4,3.8, 116.0, 0.2, 11.6,92.0,2020-11-18 02:00:00,47,,,,,,
145.0, 92.0, 1.4,0.0, 2.6,4.2, 3.8,4.4, 244.0, 0.0, 11.6,90.0,2020-11-18 03:00:00,47,,,,,,
127.0, 90.0, 4.2,0.0, 2.9,4.0, 4.4,4.3, 145.0, 0.0, 11.6,88.0,2020-11-18 04:00:00,47,,,,,,
124.0, 88.0, 4.0,0.0, 2.5,6.3, 4.3,4.4, 127.0, 0.0, 11.6,85.0,2020-11-18 05:00:00,47,,,,,,
128.0, 85.0, 6.3,0.0, 2.1,3.9, 4.4,4.6, 124.0, 0.0, 11.6,79.0,2020-11-18 06:00:00,47,,,,,,
83.0, None, None,0.0, None,3.0, None,4.7, None, None, None,78.0,2020-11-18 07:00:00,47,,,,,,
138.0, 78.0, 3.0,0.0, 1.2,5.0, 4.7,5.0, 83.0, 0.0, 11.6,73.0,2020-11-18 08:00:00,47,,,,,,
138.0, 73.0, 5.0,0.0, 0.6,1.1, 5.0,5.2, 138.0, 0.0, 11.6,81.0,2020-11-18 09:00:00,47,,,,,,
335.0, 81.0, 1.1,0.0, 2.2,1.4, 5.2,5.3, 138.0, 0.0, 11.4,84.0,2020-11-18 10:00:00,47,,,,,,
326.0, 84.0, 1.4,0.0, 2.8,2.9, 5.3,4.3, 335.0, 0.0, 10.0,95.0,2020-11-18 11:00:00,47,,,,,,
139.0, 95.0, 2.9,0.2, 3.6,4.7, 4.3,4.1, 326.0, 0.0, 6.6,94.0,2020-11-18 12:00:00,47,,,,,,
133.0, 94.0, 4.7,0.6, 3.2,5.1, 4.1,3.6, 139.0, 0.2, 3.8,94.0,2020-11-18 13:00:00,47,,,,,,
29.0, 94.0, 5.1,0.4, 2.7,2.0, 3.6,3.4, 133.0, 0.6, 2.2,97.0,2020-11-18 14:00:00,47,,,,,,
153.0, 97.0, 2.0,1.0, 3.0,3.1, 3.4,2.8, 29.0, 0.4, 2.0,98.0,2020-11-18 15:00:00,47,,,,,,
288.0, None, None,0.4, None,0.1, None,2.4, None, None, None,98.0,2020-11-18 16:00:00,47,,,,,,
165.0, 98.0, 0.1,0.0, 2.1,2.3, 2.4,2.3, 288.0, 0.4, 3.4,98.0,2020-11-18 17:00:00,47,,,,,,
