ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,snw_dpth
, None, -5.0, None,2020-11-18, 76.0, None,47,,,,,,,,,,,,,
0.0, 0.0, None, 0.0,2020-11-19, None, 1.5,47,,,,,,,,,,,,,
0.0, 0.0, -6.5, 0.0,2020-11-20, 45.0, -4.0,47,,,,,,,,,,,,,
0.0, 0.0, -7.0, 0.0,2020-11-21, 88.0, -5.0,47,,,,,,,,,,,,,
0.0, 0.0, -7.0, 0.0,2020-11-22, 84.0, -5.0,47,,,,,,,,,,,,,
1.0, 0.0, -6.0, 1.0,2020-11-23, 82.0, -5.0,47,,,,,,,,,,,,,
10.0, 0.0, -6.0, 10.0,2020-11-24, 81.0, -5.0,47,,,,,,,,,,,,,
16.0, 0.0, -1.5, 16.0,2020-11-18, 33.0, 1.0,47,,,,,,,,,,,,,
, None, -1.5, None,2020-11-19, 48.0, None,47,,,,,,,,,,,,,
0.0, 0.0, None, 0.0,2020-11-20, None, 1.0,47,,,,,,,,,,,,,
0.0, 0.0, -7.0, 0.0,2020-11-21, 41.0, 3.5,47,,,,,,,,,,,,,
0.0, 0.0, -7.0, 0.0,2020-11-22, 40.0, -2.0,47,,,,,,,,,,,,,
1.0, 0.0, -4.0, 1.0,2020-11-23, 38.0, -0.5,47,,,,,,,,,,,,,
9.0, 0.0, -4.0, 9.0,2020-11-24, 38.0, -1.0,47,,,,,,,,,,,,,
, None, -7.0, None,2020-11-18, 95.0, None,47,,,,,,,,,,,,,
0.0, 0.0, None, 0.0,2020-11-19, None, -7.0,47,,,,,,,,,,,,,
0.0, 0.0, -9.5, 0.0,2020-11-20, 111.0, -5.0,47,,,,,,,,,,,,,
0.0, 0.0, -8.0, 0.0,2020-11-21, 107.0, -6.5,47,,,,,,,,,,,,,
0.0, 0.0, -8.0, 0.0,2020-11-22, 105.0, -6.5,47,,,,,,,,,,,,,
1.0, 0.0, -8.0, 1.0,2020-11-23, 103.0, -6.0,47,,,,,,,,,,,,,
10.0, 0.0, -8.0, 10.0,2020-11-24, 102.0, -6.0,47,,,,,,,,,,,,,
,,,,2020-11-18 00:00:00,,,47,211.0, 97.0, 5.5, 0.0, -0.1, 12.6, 0.3, -0.1, 238.0, 0.0, 3.2, 98.0,
,,,,2020-11-18 01:00:00,,,47,226.0, 98.0, 12.6, 0.0, -0.4, 12.4, -0.1, -0.5, 211.0, 0.0, 3.2, 93.0,
,,,,2020-11-18 02:00:00,,,47,262.0, 93.0, 12.4, 0.0, -1.5, 7.3, -0.5, -1.1, 226.0, 0.0, 3.2, 95.0,
,,,,2020-11-18 03:00:00,,,47,272.0, 95.0, 7.3, 0.0, -1.8, 6.7, -1.1, -2.1, 262.0, 0.0, 3.2, 97.0,
,,,,2020-11-18 04:00:00,,,47,227.0, 97.0, 6.7, 0.0, -2.5, 9.0, -2.1, -2.2, 272.0, 0.0, 3.2, 92.0,
,,,,2020-11-18 05:00:00,,,47,290.0, 92.0, 9.0, 0.0, -3.3, 5.4, -2.2, -2.1, 227.0, 0.0, 3.2, 93.0,
,,,,2020-11-18 06:00:00,,,47,148.0, 93.0, 5.4, 0.0, -3.1, 3.9, -2.1, -3.2, 290.0, 0.0, 3.2, 97.0,
,,,,2020-11-18 07:00:00,,,47,90.0, None, None, 0.0, None, 3.5, None, -3.2, None, None, None, 98.0,
,,,,2020-11-18 08:00:00,,,47,81.0, 98.0, 3.5, 0.0, -3.5, 2.6, -3.2, -2.0, 90.0, 0.0, 3.2, 96.0,
,,,,2020-11-18 09:00:00,,,47,83.0, 96.0, 2.6, 0.0, -2.6, 5.3, -2.0, -1.6, 81.0, 0.0, 3.2, 96.0,
,,,,2020-11-18 10:00:00,,,47,115.0, 96.0, 5.3, 0.0, -2.2, 4.8, -1.6, -0.7, 83.0, 0.0, 3.2, 97.0,
,,,,2020-11-18 11:00:00,,,47,101.0, 97.0, 4.8, 0.0, -1.1, 5.4, -0.7, -1.3, 115.0, 0.0, 3.2, 98.0,
,,,,2020-11-18 12:00:00,,,47,117.0, 98.0, 5.4, 0.0, -1.6, 5.4, -1.3, -1.3, 101.0, 0.0, 3.2, 99.0,
,,,,2020-11-18 13:00:00,,,47,118.0, 99.0, 5.4, 0.0, -1.4, 4.3, -1.3, -1.3, 117.0, 0.0, 3.2, 98.0,
,,,,2020-11-18 14:00:00,,,47,117.0, 98.0, 4.3, 0.0, -1.6, 3.5, -1.3, -1.5, 118.0, 0.0, 3.0, 98.0,
,,,,2020-11-18 15:00:00,,,47,, 98.0, 3.5, None, -1.8, None, -1.5, None, 117.0, 0.0, 2.2, None,
,,,,2020-11-18 16:00:00,,,47,133.0, None, None, 0.0, None, 2.8, None, -1.9, None, None, None, 98.0,
,,,,2020-11-18 17:00:00,,,47,194.0, 98.0, 2.8, 0.0, -2.2, 4.3, -1.9, -1.9, 133.0, 0.0, None, 99.0,
,,,,2020-11-18 18:00:00,,,47,203.0, 99.0, 4.3, 0.0, -2.0, 5.1, -1.9, -1.8, 194.0, 0.0, None, 99.0,
,,,,2020-11-18 19:00:00,,,47,212.0, 99.0, 5.1, 0.0, -1.9, 4.5, -1.8, -1.7, 203.0, 0.0, None, 98.0,
,,,,2020-11-18 20:00:00,,,47,243.0, 98.0, 4.5, 0.0, -2.0, 4.1, -1.7, -1.7, 212.0, 0.0, None, 98.0,
,,,,2020-11-18 21:00:00,,,47,244.0, 98.0, 4.1, 0.0, -2.0, 3.4, -1.7, -1.8, 243.0, 0.0, None, 98.0,
,,,,2020-11-18 22:00:00,,,47,238.0, 98.0, 3.4, 0.0, -2.1, 5.3, -1.8, -2.0, 244.0, 0.0, None, 98.0,
,,,,2020-11-18 23:00:00,,,47,253.0, 98.0, 5.3, 0.0, -2.3, 4.0, -2.0, -1.9, 238.0, 0.0, None, 98.0,
,,,,2020-11-19 00:00:00,,,47,235.0, 98.0, 4.0, 0.0, -2.2, 4.8, -1.9, -2.0, 253.0, 0.0, None, 98.0,
,,,,2020-11-19 01:00:00,,,47,271.0, 98.0, 4.8, 0.0, -2.3, 5.8, -2.0, -2.2, 235.0, 0.0, None, 98.0,
,,,,2020-11-19 02:00:00,,,47,279.0, None, None, 0.0, None, 5.7, None, -2.4, None, None, None, 98.0,
,,,,2020-11-19 03:00:00,,,47,275.0, 98.0, 5.7, 0.0, -2.7, 7.9, -2.4, -2.6, 279.0, 0.0, None, 98.0,
,,,,2020-11-19 04:00:00,,,47,272.0, 98.0, 7.9, 0.0, -2.9, 8.2, -2.6, -2.8, 275.0, 0.0, None, 98.0,
,,,,2020-11-19 05:00:00,,,47,275.0, 98.0, 8.2, 0.0, -3.1, 6.6, -2.8, -2.8, 272.0, 0.0, None, 98.0,
,,,,2020-11-19 06:00:00,,,47,276.0, 98.0, 6.6, 0.0, -3.1, 7.6, -2.8, -2.9, 275.0, 0.0, None, 98.0,
,,,,2020-11-19 07:00:00,,,47,284.0, 98.0, 7.6, 0.0, -3.2, 6.7, -2.9, -3.1, 276.0, 0.0, None, 97.0,
,,,,2020-11-19 08:00:00,,,47,279.0, 97.0, 6.7, 0.0, -3.5, 7.5, -3.1, -2.5, 284.0, 0.0, None, 97.0,
,,,,2020-11-19 09:00:00,,,47,284.0, 97.0, 7.5, 0.0, -2.9, 7.1, -2.5, -1.5, 279.0, 0.0, None, 94.0,
,,,,2020-11-19 10:00:00,,,47,275.0, 94.0, 7.1, 0.0, -2.3, 7.9, -1.5, -0.4, 284.0, 0.0, None, 90.0,
,,,,2020-11-19 11:00:00,,,47,280.0, 90.0, 7.9, 0.0, -1.8, 9.3, -0.4, 0.6, 275.0, 0.0, None, 87.0,
,,,,2020-11-19 12:00:00,,,47,288.0, 87.0, 9.3, 0.0, -1.3, 8.8, 0.6, 1.7, 280.0, 0.0, None, 82.0,
,,,,2020-11-19 13:00:00,,,47,275.0, 82.0, 8.8, 0.0, -1.0, 8.4, 1.7, -2.2, 288.0, 0.0, None, 93.0,
,,,,2020-11-19 14:00:00,,,47,273.0, 93.0, 8.4, 0.0, -3.2, 6.8, -2.2, -3.1, 275.0, 0.0, None, 89.0,
,,,,2020-11-19 15:00:00,,,47,261.0, 89.0, 6.8, 0.0, -4.7, 3.8, -3.1, -3.6, 273.0, 0.0, None, 93.0,
,,,,2020-11-19 16:00:00,,,47,322.0, 93.0, 3.8, 0.0, -4.6, 1.7, -3.6, -5.1, 261.0, 0.0, 0.0, 95.0,
,,,,2020-11-19 17:00:00,,,47,298.0, 95.0, 1.7, 0.0, -5.8, 3.5, -5.1, -5.7, 322.0, 0.0, 0.0, 95.0,
,,,,2020-11-19 18:00:00,,,47,272.0, 95.0, 3.5, 0.0, -6.4, 3.3, -5.7, -5.9, 298.0, 0.0, 0.0, 94.0,
,,,,2020-11-19 19:00:00,,,47,9.0, 94.0, 3.3, 0.0, -6.7, 2.8, -5.9, -6.2, 272.0, 0.0, 0.0, 92.0,
,,,,2020-11-19 20:00:00,,,47,58.0, 92.0, 2.8, 0.0, -7.3, 3.1, -6.2, -7.2, 9.0, 0.0, 0.0, 94.0,
,,,,2020-11-19 21:00:00,,,47,332.0, 94.0, 3.1, 0.0, -8.0, 2.9, -7.2, -7.6, 58.0, 0.0, 0.0, 94.0,
,,,,2020-11-19 22:00:00,,,47,267.0, 94.0, 2.9, 0.0, -8.4, 2.9, -7.6, -5.8, 332.0, 0.0, 0.0, 93.0,
,,,,2020-11-19 23:00:00,,,47,243.0, 93.0, 2.9, 0.0, -6.7, 3.6, -5.8, -5.8, 267.0, 0.0, 0.0, 93.0,
,,,,2020-11-20 00:00:00,,,47,284.0, 93.0, 3.6, 0.0, -6.7, 2.9, -5.8, -6.3, 243.0, 0.0, 0.0, 94.0,
,,,,2020-11-20 01:00:00,,,47,237.0, 94.0, 2.9, 0.0, -7.1, 2.8, -6.3, -5.9, 284.0, 0.0, 0.0, 94.0,
,,,,2020-11-20 02:00:00,,,47,281.0, 94.0, 2.8, 0.0, -6.7, 5.2, -5.9, -5.3, 237.0, 0.0, 0.0, 95.0,
,,,,2020-11-20 03:00:00,,,47,253.0, 95.0, 5.2, 0.0, -6.0, 4.7, -5.3, -4.9, 281.0, 0.0, 0.0, 94.0,
,,,,2020-11-20 04:00:00,,,47,238.0, 94.0, 4.7, 0.0, -5.7, 3.5, -4.9, -4.8, 253.0, 0.0, 0.0, 95.0,
,,,,2020-11-20 05:00:00,,,47,221.0, 95.0, 3.5, 0.0, -5.5, 1.3, -4.8, -4.6, 238.0, 0.0, 0.0, 95.0,
,,,,2020-11-20 06:00:00,,,47,285.0, 95.0, 1.3, 0.0, -5.3, 3.8, -4.6, -4.7, 221.0, 0.0, 0.0, 95.0,
,,,,2020-11-20 07:00:00,,,47,255.0, 95.0, 3.8, 0.0, -5.4, 4.5, -4.7, -4.0, 285.0, 0.0, 0.0, 93.0,
,,,,2020-11-20 08:00:00,,,47,193.0, 93.0, 4.5, 0.0, -5.0, 3.2, -4.0, -2.8, 255.0, 0.0, 0.0, 92.0,
,,,,2020-11-20 09:00:00,,,47,162.0, 92.0, 3.2, 0.0, -3.9, 3.5, -2.8, -2.1, 193.0, 0.0, 0.0, 90.0,
,,,,2020-11-20 10:00:00,,,47,215.0, 90.0, 3.5, 0.0, -3.5, 2.6, -2.1, -1.7, 162.0, 0.0, 0.0, 90.0,
,,,,2020-11-20 11:00:00,,,47,183.0, 90.0, 2.6, 0.0, -3.1, 4.1, -1.7, -1.5, 215.0, 0.0, 0.0, 89.0,
,,,,2020-11-20 12:00:00,,,47,216.0, 89.0, 4.1, 0.0, -3.1, 4.7, -1.5, -1.0, 183.0, 0.0, 0.0, 88.0,
,,,,2020-11-20 13:00:00,,,47,169.0, 88.0, 4.7, 0.0, -2.7, 4.4, -1.0, -2.1, 216.0, 0.0, 0.0, 91.0,
,,,,2020-11-20 14:00:00,,,47,167.0, 91.0, 4.4, 0.0, -3.4, 3.1, -2.1, -2.6, 169.0, 0.0, 0.0, 93.0,
,,,,2020-11-20 15:00:00,,,47,220.0, 93.0, 3.1, 0.0, -3.6, 2.7, -2.6, -2.3, 167.0, 0.0, 0.0, 89.0,
,,,,2020-11-20 16:00:00,,,47,206.0, 89.0, 2.7, 0.0, -3.9, 5.2, -2.3, -2.8, 220.0, 0.0, 0.0, 93.0,
,,,,2020-11-20 17:00:00,,,47,221.0, 93.0, 5.2, 0.0, -3.8, 7.0, -2.8, -2.7, 206.0, 0.0, 0.0, 93.0,
,,,,2020-11-20 18:00:00,,,47,225.0, 93.0, 7.0, 0.0, -3.7, 8.0, -2.7, -2.3, 221.0, 0.0, 0.0, 94.0,
,,,,2020-11-20 19:00:00,,,47,237.0, 94.0, 8.0, 0.0, -3.1, 7.3, -2.3, -2.4, 225.0, 0.0, 0.0, 96.0,
,,,,2020-11-20 20:00:00,,,47,260.0, 96.0, 7.3, 0.0, -2.9, 4.9, -2.4, -2.6, 237.0, 0.0, 0.0, 97.0,
,,,,2020-11-20 21:00:00,,,47,272.0, 97.0, 4.9, 0.0, -3.0, 4.1, -2.6, -3.1, 260.0, 0.0, 0.0, 97.0,
,,,,2020-11-20 22:00:00,,,47,330.0, 97.0, 4.1, 0.0, -3.5, 3.0, -3.1, -3.7, 272.0, 0.0, 0.0, 98.0,
,,,,2020-11-20 23:00:00,,,47,314.0, 98.0, 3.0, 0.0, -4.0, 3.9, -3.7, -4.4, 330.0, 0.0, 0.0, 97.0,
,,,,2020-11-21 00:00:00,,,47,291.0, 97.0, 3.9, 0.0, -4.8, 4.2, -4.4, -4.9, 314.0, 0.0, 0.0, 96.0,
,,,,2020-11-21 01:00:00,,,47,317.0, 96.0, 4.2, 0.0, -5.4, 3.3, -4.9, -5.1, 291.0, 0.0, 0.0, 94.0,
,,,,2020-11-21 02:00:00,,,47,305.0, 94.0, 3.3, 0.0, -5.9, 3.1, -5.1, -5.6, 317.0, 0.0, 0.0, 93.0,
,,,,2020-11-21 03:00:00,,,47,299.0, 93.0, 3.1, 0.0, -6.6, 3.6, -5.6, -5.7, 305.0, 0.0, 0.0, 92.0,
,,,,2020-11-21 04:00:00,,,47,316.0, 92.0, 3.6, 0.0, -6.8, 3.8, -5.7, -7.0, 299.0, 0.0, 0.0, 94.0,
,,,,2020-11-21 05:00:00,,,47,329.0, 94.0, 3.8, 0.0, -7.8, 3.5, -7.0, -7.3, 316.0, 0.0, 0.0, 93.0,
,,,,2020-11-21 06:00:00,,,47,346.0, 93.0, 3.5, 0.0, -8.2, 3.7, -7.3, -7.2, 329.0, 0.0, 0.0, 93.0,
,,,,2020-11-21 07:00:00,,,47,352.0, 93.0, 3.7, 0.0, -8.1, 4.5, -7.2, -6.9, 346.0, 0.0, 0.0, 94.0,
