ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,snw_dpth
0.0,0.0,-22.0,0.0,2022-01-01,115.0,-12.0,1,,,,,,,,,,,,,
3.0,0.0,-18.5,3.0,2022-01-02,116.0,-10.5,1,,,,,,,,,,,,,
3.0,0.0,-13.0,3.0,2022-01-03,117.0,-9.0,1,,,,,,,,,,,,,
9.0,0.0,-13.0,9.0,2022-01-04,119.0,-12.0,1,,,,,,,,,,,,,
9.0,0.0,-15.0,9.0,2022-01-05,127.0,-14.0,1,,,,,,,,,,,,,
4.0,0.0,-17.0,4.0,2022-01-06,131.0,-9.0,1,,,,,,,,,,,,,
1.0,0.0,-10.0,1.0,2022-01-07,135.0,-14.0,1,,,,,,,,,,,,,
0.0,0.0,-24.5,0.0,2022-01-01,49.0,-13.5,1,,,,,,,,,,,,,
1.0,0.0,-17.0,1.0,2022-01-02,48.0,-7.0,1,,,,,,,,,,,,,
1.0,0.0,-11.0,1.0,2022-01-03,49.0,-5.0,1,,,,,,,,,,,,,
3.0,0.0,-18.5,3.0,2022-01-04,50.0,-16.0,1,,,,,,,,,,,,,
6.0,0.0,-21.0,6.0,2022-01-05,55.0,-12.0,1,,,,,,,,,,,,,
3.0,0.0,-22.0,3.0,2022-01-06,59.0,-7.0,1,,,,,,,,,,,,,
0.0,0.0,-9.0,0.0,2022-01-07,59.0,-11.0,1,,,,,,,,,,,,,
1.0,0.0,-22.0,1.0,2022-01-01,133.0,-10.0,1,,,,,,,,,,,,,
4.0,0.0,-19.0,4.0,2022-01-02,130.0,-12.0,1,,,,,,,,,,,,,
4.0,0.0,-15.0,4.0,2022-01-03,131.0,-9.5,1,,,,,,,,,,,,,
10.0,0.0,-15.0,10.0,2022-01-04,138.0,-12.0,1,,,,,,,,,,,,,
1.0,0.0,-16.0,1.0,2022-01-05,142.0,-14.5,1,,,,,,,,,,,,,
5.0,0.0,-17.0,5.0,2022-01-06,146.0,-6.5,1,,,,,,,,,,,,,
5.0,0.0,-9.0,5.0,2022-01-07,147.0,-13.5,1,,,,,,,,,,,,,
,,,,2022-01-01 00:00:00,,,1,33.0, 74.0, 0.8, 0.0, -27.6, 0.9, -24.3, -23.7, 348.0, 0.0, 0.0, 76.0,
,,,,2022-01-01 01:00:00,,,1,67.0, 76.0, 0.9, 0.0, -26.7, 3.5, -23.7, -23.0, 33.0, 0.0, 0.0, 78.0,
,,,,2022-01-01 02:00:00,,,1,74.0, 78.0, 3.5, 0.0, -25.8, 3.4, -23.0, -22.3, 67.0, 0.0, 0.0, 78.0,
,,,,2022-01-01 03:00:00,,,1,60.0, 78.0, 3.4, 0.0, -25.1, 2.6, -22.3, -22.0, 74.0, 0.0, 0.0, 78.0,
,,,,2022-01-01 04:00:00,,,1,59.0, 78.0, 2.6, 0.0, -24.8, 3.5, -22.0, -21.9, 60.0, 0.0, 0.0, 78.0,
,,,,2022-01-01 05:00:00,,,1,60.0, 78.0, 3.5, 0.0, -24.7, 3.5, -21.9, -21.8, 59.0, 0.0, 0.0, 78.0,
,,,,2022-01-01 06:00:00,,,1,64.0, 78.0, 3.5, 0.0, -24.6, 3.1, -21.8, -21.7, 60.0, 0.0, 0.0, 78.0,
,,,,2022-01-01 07:00:00,,,1,37.0, 78.0, 3.1, 0.0, -24.5, 2.9, -21.7, -21.3, 64.0, 0.0, 0.0, 78.0,
,,,,2022-01-01 08:00:00,,,1,45.0, 78.0, 2.9, 0.0, -24.1, 2.9, -21.3, -20.3, 37.0, 0.0, 0.0, 79.0,
,,,,2022-01-01 09:00:00,,,1,55.0, 79.0, 2.9, 0.0, -23.0, 3.3, -20.3, -20.0, 45.0, 0.0, 0.0, 79.0,
,,,,2022-01-01 10:00:00,,,1,64.0, 79.0, 3.3, 0.0, -22.7, 3.4, -20.0, -19.8, 55.0, 0.0, 0.0, 80.0,
,,,,2022-01-01 11:00:00,,,1,61.0, 80.0, 3.4, 0.0, -22.4, 3.1, -19.8, -19.7, 64.0, 0.0, 0.0, 80.0,
,,,,2022-01-01 12:00:00,,,1,45.0, 80.0, 3.1, 0.0, -22.3, 3.1, -19.7, -19.8, 61.0, 0.0, 0.0, 80.0,
,,,,2022-01-01 13:00:00,,,1,43.0, 80.0, 3.1, 0.0, -22.4, 3.0, -19.8, -19.6, 45.0, 0.0, 0.0, 80.0,
,,,,2022-01-01 14:00:00,,,1,57.0, 80.0, 3.0, 0.0, -22.2, 2.9, -19.6, -19.4, 43.0, 0.0, 0.0, 80.0,
,,,,2022-01-01 15:00:00,,,1,56.0, 80.0, 2.9, 0.0, -22.0, 3.1, -19.4, -19.2, 57.0, 0.0, 0.0, 81.0,
,,,,2022-01-01 16:00:00,,,1,43.0, 81.0, 3.1, 0.0, -21.6, 2.9, -19.2, -18.0, 56.0, 0.0, 0.0, 82.0,
,,,,2022-01-01 17:00:00,,,1,31.0, 82.0, 2.9, 0.0, -20.3, 3.4, -18.0, -18.5, 43.0, 0.0, 0.0, 82.0,
,,,,2022-01-01 18:00:00,,,1,44.0, 82.0, 3.4, 0.0, -20.8, 3.9, -18.5, -18.6, 31.0, 0.0, 0.0, 82.0,
,,,,2022-01-01 19:00:00,,,1,50.0, 82.0, 3.9, 0.0, -20.9, 3.9, -18.6, -18.3, 44.0, 0.0, 0.0, 82.0,
,,,,2022-01-01 20:00:00,,,1,55.0, 82.0, 3.9, 0.0, -20.6, 3.8, -18.3, -17.9, 50.0, 0.0, 0.0, 82.0,
,,,,2022-01-01 21:00:00,,,1,49.0, 82.0, 3.8, 0.0, -20.2, 3.8, -17.9, -17.6, 55.0, 0.0, 0.0, 83.0,
,,,,2022-01-01 22:00:00,,,1,200.0, 83.0, 3.8, 0.0, -19.8, 3.1, -17.6, -17.5, 49.0, 0.0, 0.0, 83.0,
,,,,2022-01-01 23:00:00,,,1,51.0, 83.0, 3.1, 0.0, -19.7, 3.1, -17.5, -17.5, 200.0, 0.0, 0.0, 83.0,
,,,,2022-01-02 00:00:00,,,1,77.0, 83.0, 3.1, 0.0, -19.7, 2.9, -17.5, -17.6, 51.0, 0.0, 0.0, 83.0,
,,,,2022-01-02 01:00:00,,,1,56.0, 83.0, 2.9, 0.0, -19.8, 3.0, -17.6, -17.6, 77.0, 0.0, 0.0, 83.0,
,,,,2022-01-02 02:00:00,,,1,56.0, 83.0, 3.0, 0.0, -19.8, 2.9, -17.6, -17.3, 56.0, 0.0, 0.0, 83.0,
,,,,2022-01-02 03:00:00,,,1,53.0, 83.0, 2.9, 0.0, -19.5, 3.2, -17.3, -17.0, 56.0, 0.0, 0.0, 84.0,
,,,,2022-01-02 04:00:00,,,1,60.0, 84.0, 3.2, 0.0, -19.1, 3.6, -17.0, -16.8, 53.0, 0.0, 0.0, 84.0,
