pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,snw_dpth,dwpt_temp,week_of_year
0.0,-23.8, -23.82, 78.69,0.0,0.0,-21.0,79.0,-23.9,2022-01-01 00:00:00, None,-26.0,1
0.0,-23.2, -23.18, 83.8,0.0,0.0,-21.0,84.0,-24.0,2022-01-01 01:00:00, None,-25.0,1
0.0,-21.1, -21.13, 79.95,0.0,0.0,-21.0,80.0,-24.0,2022-01-01 02:00:00, None,-23.0,1
0.0,-21.3, -21.34, 83.0,0.0,0.0,-21.0,83.0,-24.0,2022-01-01 03:00:00, None,-23.0,1
0.0,-20.8, -20.79, 82.7,0.0,0.0,-20.9,83.0,-24.0,2022-01-01 04:00:00, None,-23.0,1
0.0,-20.6, -20.59, 87.2,0.0,0.0,-20.5,87.0,-24.0,2022-01-01 05:00:00, None,-22.0,1
0.0,-20.0, -20.03, 82.8,0.0,0.0,-19.9,83.0,-24.0,2022-01-01 06:00:00, None,-22.0,1
0.0,-19.8, -19.77, 83.0,0.0,0.0,-19.7,83.0,-20.1,2022-01-01 07:00:00, None,-22.0,1
0.0,-19.7, -19.65, 83.1,0.0,0.0,-19.6,83.0,-20.1,2022-01-01 08:00:00, None,-21.0,1
0.0,-19.2, -19.17, 83.0,0.1,0.0,-19.0,83.0,-20.1,2022-01-01 09:00:00, None,-21.0,1
0.0,-18.7, -18.71, 83.1,0.1,0.0,-18.6,83.0,-20.1,2022-01-01 10:00:00, None,-21.0,1
0.0,-18.3, -18.31, 83.1,0.0,0.0,-18.3,83.0,-20.1,2022-01-01 11:00:00, None,-21.0,1
0.0,-18.0, -18.04, 83.5,0.0,0.0,-18.0,84.0,-20.1,2022-01-01 12:00:00, None,-20.0,1
0.0,-17.8, -17.8, 84.0,0.0,0.0,-17.7,84.0,-20.1,2022-01-01 13:00:00, None,-20.0,1
0.0,-17.6, -17.57, 84.3,0.0,0.0,-17.5,84.0,-20.1,2022-01-01 14:00:00, None,-20.0,1
0.0,-17.0, -17.03, 84.6,0.0,0.0,-17.0,85.0,-20.1,2022-01-01 15:00:00, None,-19.0,1
0.0,-16.8, -16.79, 84.9,0.0,0.0,-16.7,85.0,-20.1,2022-01-01 16:00:00, None,-19.0,1
0.0,-16.8, -16.79, 85.1,0.0,0.0,-16.7,85.0,-20.1,2022-01-01 17:00:00, None,-19.0,1
0.0,-16.7, -16.71, 85.0,0.1,0.0,-16.6,85.0,-20.1,2022-01-01 18:00:00, None,-19.0,1
0.0,-16.7, -16.72, 85.2,0.0,0.0,-16.5,85.0,-16.8,2022-01-01 19:00:00, None,-18.0,1
0.0,-16.6, -16.63, 85.2,0.0,0.0,-16.5,85.0,-16.8,2022-01-01 20:00:00, None,-18.0,1
0.0,-16.7, -16.67, 85.1,0.0,0.0,-16.5,85.0,-16.8,2022-01-01 21:00:00, None,-18.0,1
0.0,-16.7, -16.66, 85.2,0.0,0.0,-16.5,85.0,-16.8,2022-01-01 22:00:00, None,-18.0,1
0.0,-16.5, -16.54, 85.3,0.0,0.0,-16.4,85.0,-16.8,2022-01-01 23:00:00, None,-18.0,1
0.0,-16.4, -16.42, 85.3,0.0,0.0,-16.4,85.0,-16.8,2022-01-02 00:00:00, None,-18.0,1
0.0,-16.6, -16.57, 85.4,0.0,0.0,-16.4,85.0,-16.8,2022-01-02 01:00:00, None,-18.0,1
0.0,-16.7, -16.72, 85.1,0.0,0.0,-16.4,85.0,-16.8,2022-01-02 02:00:00, None,-18.0,1
0.0,-16.6, -16.58, 85.2,0.0,0.0,-16.4,85.0,-16.8,2022-01-02 03:00:00, None,-18.0,1
0.0,-16.6, -16.64, 85.1,0.0,0.0,-16.4,85.0,-16.8,2022-01-02 04:00:00, None,-18.0,1
0.0,-16.2, -16.21, 85.8,0.1,0.0,-16.2,86.0,-16.8,2022-01-02 05:00:00, None,-18.0,1
0.0,-16.0, -15.95, 85.8,0.0,0.0,-15.9,86.0,-16.8,2022-01-02 06:00:00, None,-18.0,1
0.0,-15.9, -15.92, 85.9,0.0,0.0,-15.8,86.0,-16.1,2022-01-02 07:00:00, None,-18.0,1
0.0,-15.8, -15.79, 86.0,0.1,0.0,-15.6,86.0,-16.1,2022-01-02 08:00:00, None,-17.0,1
0.0,-15.4, -15.37, 86.3,0.0,0.0,-15.2,86.0,-16.1,2022-01-02 09:00:00, None,-17.0,1
0.0,-14.9, -14.92, 86.6,0.0,0.0,-14.8,87.0,-16.1,2022-01-02 10:00:00, None,-17.0,1
0.0,-14.6, -14.57, 86.9,0.1,0.0,-14.6,87.0,-16.1,2022-01-02 11:00:00, None,-16.0,1
0.2,-14.0, -14.04, 87.5,0.2,0.0,-14.2,88.0,-16.1,2022-01-02 12:00:00, None,-16.0,1
0.2,-14.0, -13.97, 87.4,0.1,0.0,-13.7,87.0,-16.1,2022-01-02 13:00:00, None,-15.0,1
0.4,-13.7, -13.7, 87.8,0.2,0.0,-13.5,88.0,-16.1,2022-01-02 14:00:00, None,-15.0,1
0.7,-13.3, -13.33, 88.4,0.3,0.0,-13.2,88.0,-16.1,2022-01-02 15:00:00, None,-14.0,1
0.9,-13.1, -13.12, 88.7,0.2,0.0,-13.0,89.0,-16.1,2022-01-02 16:00:00, None,-15.0,1
1.2,-12.9, -12.9, 89.0,0.3,0.0,-12.9,89.0,-16.1,2022-01-02 17:00:00, None,-14.0,1
1.7,-12.3, -12.3, 89.7,0.5,1.0,-12.2,90.0,-16.1,2022-01-02 18:00:00, None,-14.0,1
2.2,-11.9, -11.87, 90.2,0.5,0.0,-11.9,90.0,-12.3,2022-01-02 19:00:00, None,-13.0,1
2.4,-10.5, -10.48, 92.4,0.2,0.0,-10.3,92.0,-12.3,2022-01-02 20:00:00, None,-11.0,1
3.4,-10.5, -10.47, 92.1,1.0,1.0,-10.1,92.0,-12.3,2022-01-02 21:00:00, None,-11.0,1
5.7,-11.0, -10.97, 91.3,2.3,2.0,-10.1,91.0,-12.3,2022-01-02 22:00:00, None,-12.0,1
6.1,-10.3, -10.29, 92.3,0.4,0.0,-9.9,92.0,-12.3,2022-01-02 23:00:00, None,-11.0,1
7.3,-10.6, -10.56, 91.8,1.2,1.0,-9.8,92.0,-12.3,2022-01-03 00:00:00, None,-12.0,1
