AirTemperature,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
5.3,0.0, 24.8,2019-11-19 00:00:00, 8.0,100.0,47
5.3,0.254, 24.3,2019-11-19 00:15:00, 6.0,100.0,47
5.2,0.0, 27.1,2019-11-19 00:30:00, 12.0,100.0,47
5.2,0.0, 24.5,2019-11-19 00:45:00, 8.0,100.0,47
5.1,0.0, 23.4,2019-11-19 01:00:00, 14.0,100.0,47
4.9,0.0, 21.8,2019-11-19 01:15:00, 9.0,100.0,47
4.9,0.0, 17.1,2019-11-19 01:30:00, 359.0,100.0,47
5.0,0.0, 16.9,2019-11-19 01:45:00, 353.0,100.0,47
4.8,0.254, 18.3,2019-11-19 02:00:00, 354.0,100.0,47
4.7,0.0, 16.4,2019-11-19 02:15:00, 349.0,100.0,47
4.7,0.0, 16.8,2019-11-19 02:30:00, 345.0,100.0,47
4.6,0.254, 18.3,2019-11-19 02:45:00, 346.0,100.0,47
4.5,0.0, 14.5,2019-11-19 03:00:00, 343.0,100.0,47
4.5,0.0, 12.6,2019-11-19 03:15:00, 341.0,100.0,47
4.4,0.0, 14.4,2019-11-19 03:30:00, 347.0,100.0,47
4.4,0.0, 12.7,2019-11-19 03:45:00, 331.0,100.0,47
4.4,0.0, 10.0,2019-11-19 04:00:00, 324.0,100.0,47
4.3,0.0, 9.8,2019-11-19 04:15:00, 297.0,100.0,47
4.4,0.0, 11.3,2019-11-19 04:30:00, 289.0,100.0,47
4.4,0.0, 6.1,2019-11-19 04:45:00, 251.0,100.0,47
4.4,0.0, 8.0,2019-11-19 05:00:00, 236.0,100.0,47
4.4,0.0, 7.4,2019-11-19 05:15:00, 243.0,100.0,47
4.5,0.0, 10.4,2019-11-19 05:30:00, 227.0,100.0,47
4.4,0.0, 9.1,2019-11-19 05:45:00, 240.0,100.0,47
4.5,0.0, 7.3,2019-11-19 06:00:00, 240.0,100.0,47
4.6,0.0, 5.7,2019-11-19 06:15:00, 222.0,100.0,47
4.6,0.0, 3.9,2019-11-19 06:30:00, 220.0,100.0,47
4.4,0.0, 1.6,2019-11-19 06:45:00, 287.0,100.0,47
4.1,0.0, 6.9,2019-11-19 07:00:00, 19.0,100.0,47
3.9,0.0, 8.0,2019-11-19 07:15:00, 18.0,100.0,47
3.7,0.0, 6.6,2019-11-19 07:30:00, 5.0,100.0,47
4.0,0.0, 9.2,2019-11-19 07:45:00, 327.0,100.0,47
4.2,0.0, 6.2,2019-11-19 08:00:00, 309.0,100.0,47
4.2,0.0, 7.0,2019-11-19 08:15:00, 322.0,100.0,47
4.2,0.0, 7.9,2019-11-19 08:30:00, 322.0,100.0,47
4.2,0.0, 12.1,2019-11-19 08:45:00, 343.0,100.0,47
4.3,0.0, 9.3,2019-11-19 09:00:00, 338.0,100.0,47
4.3,0.0, 9.2,2019-11-19 09:15:00, 320.0,100.0,47
4.4,0.0, 9.7,2019-11-19 09:30:00, 319.0,100.0,47
4.5,0.0, 9.4,2019-11-19 09:45:00, 335.0,100.0,47
4.4,0.0, 9.7,2019-11-19 10:00:00, 4.0,100.0,47
4.5,0.0, 12.1,2019-11-19 10:15:00, 359.0,100.0,47
4.5,0.0, 15.5,2019-11-19 10:30:00, 5.0,100.0,47
4.5,0.0, 17.5,2019-11-19 10:45:00, 3.0,100.0,47
4.6,0.0, 16.2,2019-11-19 11:00:00, 357.0,100.0,47
4.8,0.0, 16.0,2019-11-19 11:15:00, 358.0,100.0,47
5.1,0.0, 15.3,2019-11-19 11:30:00, 1.0,100.0,47
5.3,0.0, 14.1,2019-11-19 11:45:00, 356.0,97.0,47
5.6,0.0, 12.6,2019-11-19 12:00:00, 358.0,94.0,47
6.0,0.0, 13.8,2019-11-19 12:15:00, 352.0,88.0,47
6.3,0.0, 14.0,2019-11-19 12:30:00, 0.0,88.0,47
6.8,0.0, 16.8,2019-11-19 12:45:00, 2.0,82.0,47
6.9,0.0, 17.4,2019-11-19 13:00:00, 357.0,78.0,47
7.0,0.0, 20.4,2019-11-19 13:15:00, 4.0,80.0,47
6.9,0.0, 17.4,2019-11-19 13:30:00, 2.0,79.0,47
7.0,0.0, 15.9,2019-11-19 13:45:00, 358.0,78.0,47
7.1,0.0, 18.3,2019-11-19 14:00:00, 360.0,80.0,47
6.9,0.0, 16.9,2019-11-19 14:15:00, 1.0,83.0,47
6.9,0.0, 16.9,2019-11-19 14:30:00, 2.0,82.0,47
7.1,0.0, 13.7,2019-11-19 14:45:00, 5.0,80.0,47
7.3,0.0, 11.7,2019-11-19 15:00:00, 6.0,78.0,47
7.3,0.0, 15.7,2019-11-19 15:15:00, 0.0,71.0,47
7.0,0.0, 12.6,2019-11-19 15:30:00, 355.0,72.0,47
6.5,0.0, 15.8,2019-11-19 15:45:00, 7.0,74.0,47
6.2,0.0, 17.9,2019-11-19 16:00:00, 6.0,81.0,47
5.9,0.0, 19.3,2019-11-19 16:15:00, 11.0,76.0,47
5.8,0.0, 16.9,2019-11-19 16:30:00, 8.0,80.0,47
5.7,0.0, 17.8,2019-11-19 16:45:00, 2.0,85.0,47
5.3,0.0, 17.0,2019-11-19 17:00:00, 2.0,89.0,47
5.4,0.0, 15.9,2019-11-19 17:15:00, 356.0,90.0,47
5.3,0.0, 11.3,2019-11-19 17:30:00, 343.0,88.0,47
5.8,0.0, 15.4,2019-11-19 17:45:00, 333.0,82.0,47
5.9,0.0, 12.9,2019-11-19 18:00:00, 337.0,80.0,47
5.6,0.0, 15.9,2019-11-19 18:15:00, 323.0,81.0,47
5.6,0.0, 15.7,2019-11-19 18:30:00, 319.0,76.0,47
5.2,0.0, 16.4,2019-11-19 18:45:00, 322.0,79.0,47
5.2,0.0, 16.6,2019-11-19 19:00:00, 328.0,74.0,47
5.4,0.0, 17.2,2019-11-19 19:15:00, 326.0,70.0,47
5.3,0.0, 18.7,2019-11-19 19:30:00, 325.0,69.0,47
5.7,0.0, 16.8,2019-11-19 19:45:00, 340.0,64.0,47
6.0,0.0, 19.3,2019-11-19 20:00:00, 348.0,61.0,47
6.0,0.0, 17.6,2019-11-19 20:15:00, 354.0,62.0,47
5.7,0.0, 14.9,2019-11-19 20:30:00, 1.0,65.0,47
5.6,0.0, 14.4,2019-11-19 20:45:00, 4.0,66.0,47
4.3,0.0, 10.4,2019-11-19 21:00:00, 46.0,76.0,47
4.3,0.0, 15.0,2019-11-19 21:15:00, 27.0,76.0,47
4.5,0.0, 15.0,2019-11-19 21:30:00, 26.0,72.0,47
4.5,0.0, 15.1,2019-11-19 21:45:00, 24.0,72.0,47
4.2,0.0, 16.6,2019-11-19 22:00:00, 15.0,73.0,47
4.3,0.0, 17.1,2019-11-19 22:15:00, 12.0,72.0,47
4.5,0.0, 16.9,2019-11-19 22:30:00, 11.0,71.0,47
4.1,0.0, 18.6,2019-11-19 22:45:00, 22.0,76.0,47
3.9,0.0, 19.7,2019-11-19 23:00:00, 25.0,77.0,47
3.9,0.0, 20.7,2019-11-19 23:15:00, 23.0,78.0,47
4.0,0.0, 19.7,2019-11-19 23:30:00, 24.0,77.0,47
3.5,0.0, 18.0,2019-11-19 23:45:00, 31.0,85.0,47
3.6,0.0, 19.4,2019-11-20 00:00:00, 32.0,80.0,47
3.7,0.0, 16.6,2019-11-20 00:15:00, 30.0,79.0,47
3.2,0.0, 16.5,2019-11-20 00:30:00, 32.0,86.0,47
3.1,0.0, 16.4,2019-11-20 00:45:00, 27.0,85.0,47
3.1,0.0, 17.4,2019-11-20 01:00:00, 25.0,84.0,47
3.0,0.0, 16.8,2019-11-20 01:15:00, 24.0,84.0,47
3.1,0.0, 18.0,2019-11-20 01:30:00, 19.0,79.0,47
3.1,0.0, 21.0,2019-11-20 01:45:00, 16.0,81.0,47
3.0,0.0, 20.8,2019-11-20 02:00:00, 16.0,83.0,47
2.7,0.0, 21.4,2019-11-20 02:15:00, 14.0,85.0,47
2.9,0.0, 22.6,2019-11-20 02:30:00, 15.0,83.0,47
2.6,0.0, 22.2,2019-11-20 02:45:00, 13.0,88.0,47
2.8,0.0, 23.0,2019-11-20 03:00:00, 16.0,82.0,47
2.9,0.0, 24.7,2019-11-20 03:15:00, 15.0,82.0,47
3.0,0.0, 24.9,2019-11-20 03:30:00, 12.0,80.0,47
2.9,0.0, 23.0,2019-11-20 03:45:00, 19.0,81.0,47
2.8,0.0, 22.4,2019-11-20 04:00:00, 21.0,80.0,47
2.8,0.0, 22.2,2019-11-20 04:15:00, 22.0,80.0,47
