SolarRadiation,AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
0.0,6.0, -1.0,0.0,9.9, 0.0,2019-11-19 00:00:00,343.0,100.0,47
None,5.9, None,0.0,8.9, None,2019-11-19 00:15:00,344.0,100.0,47
None,5.9, None,0.0,9.9, None,2019-11-19 00:30:00,348.0,100.0,47
None,5.9, None,0.0,7.9, None,2019-11-19 00:45:00,359.0,100.0,47
0.0,5.8, 0.0,0.0,6.5, 0.0,2019-11-19 01:00:00,349.0,100.0,47
None,5.7, None,0.0,9.0, None,2019-11-19 01:15:00,338.0,100.0,47
None,5.6, None,0.254,7.7, None,2019-11-19 01:30:00,332.0,100.0,47
None,5.6, None,0.0,8.8, None,2019-11-19 01:45:00,334.0,100.0,47
0.0,5.6, 1.0,0.254,9.2, -0.001,2019-11-19 02:00:00,330.0,100.0,47
None,5.5, None,0.0,9.8, None,2019-11-19 02:15:00,334.0,100.0,47
None,5.4, None,0.0,10.6, None,2019-11-19 02:30:00,330.0,100.0,47
None,5.3, None,0.254,9.4, None,2019-11-19 02:45:00,330.0,100.0,47
0.0,5.3, 0.0,0.0,8.8, -0.001,2019-11-19 03:00:00,333.0,100.0,47
None,5.2, None,0.0,5.2, None,2019-11-19 03:15:00,334.0,100.0,47
None,5.2, None,0.0,4.6, None,2019-11-19 03:30:00,315.0,100.0,47
None,5.2, None,0.0,3.6, None,2019-11-19 03:45:00,320.0,100.0,47
0.0,5.2, 0.0,0.0,4.2, -0.001,2019-11-19 04:00:00,314.0,100.0,47
None,5.1, None,0.0,2.8, None,2019-11-19 04:15:00,321.0,100.0,47
None,5.0, None,0.0,2.9, None,2019-11-19 04:30:00,323.0,100.0,47
None,5.0, None,0.0,2.6, None,2019-11-19 04:45:00,339.0,100.0,47
0.0,5.0, 0.0,0.254,3.8, -0.001,2019-11-19 05:00:00,333.0,100.0,47
None,5.0, None,0.0,2.3, None,2019-11-19 05:15:00,328.0,100.0,47
None,4.9, None,0.0,1.2, None,2019-11-19 05:30:00,91.0,100.0,47
None,4.9, None,0.0,1.5, None,2019-11-19 05:45:00,123.0,100.0,47
0.0,4.9, 0.0,0.0,1.4, -0.001,2019-11-19 06:00:00,9.0,100.0,47
None,4.9, None,0.0,1.8, None,2019-11-19 06:15:00,27.0,100.0,47
None,4.8, None,0.0,1.3, None,2019-11-19 06:30:00,43.0,100.0,47
None,4.8, None,0.0,1.5, None,2019-11-19 06:45:00,353.0,100.0,47
0.0,4.6, 0.0,0.0,1.6, -0.003,2019-11-19 07:00:00,15.0,100.0,47
None,4.3, None,0.0,1.9, None,2019-11-19 07:15:00,342.0,100.0,47
