AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,SnowWaterEquivalent,RelativeHumidity,week_of_year
8.5, 1.0,0.0,21.4, None,2019-11-19 00:00:00,20.0, None, 89.0,47
8.6, None,0.0,15.2, None,2019-11-19 00:15:00,14.0, None, 88.0,47
8.6, None,0.0,14.0, None,2019-11-19 00:30:00,31.0, None, 87.0,47
8.5, None,0.0,9.1, None,2019-11-19 00:45:00,40.0, None, 90.0,47
8.4, 0.0,0.0,9.4, None,2019-11-19 01:00:00,50.0, None, 86.0,47
8.2, None,0.0,5.1, None,2019-11-19 01:15:00,324.0, None, 93.0,47
7.8, None,0.0,2.8, None,2019-11-19 01:30:00,213.0, None, 95.0,47
7.6, None,0.25,3.5, None,2019-11-19 01:45:00,228.0, None, 96.0,47
7.6, 1.0,0.25,3.8, None,2019-11-19 02:00:00,218.0, None, 97.0,47
7.4, None,0.0,4.2, None,2019-11-19 02:15:00,246.0, None, 97.0,47
7.4, None,0.0,1.3, None,2019-11-19 02:30:00,215.0, None, 98.0,47
7.3, None,0.25,3.1, None,2019-11-19 02:45:00,66.0, None, 98.0,47
7.3, 0.0,0.0,3.5, None,2019-11-19 03:00:00,221.0, None, 98.0,47
7.2, None,0.0,0.9, None,2019-11-19 03:15:00,229.0, None, 98.0,47
7.1, None,0.0,1.2, None,2019-11-19 03:30:00,153.0, None, 98.0,47
7.0, None,0.0,0.4, None,2019-11-19 03:45:00,159.0, None, 98.0,47
6.9, 1.0,0.0,0.0, None,2019-11-19 04:00:00,207.0, None, 99.0,47
6.8, None,0.0,1.2, None,2019-11-19 04:15:00,167.0, None, 98.0,47
6.8, None,0.0,6.9, None,2019-11-19 04:30:00,161.0, None, 99.0,47
6.8, None,0.0,6.6, None,2019-11-19 04:45:00,151.0, None, 99.0,47
6.8, 0.0,0.0,5.0, None,2019-11-19 05:00:00,169.0, None, 99.0,47
6.8, None,0.0,6.2, None,2019-11-19 05:15:00,153.0, None, 99.0,47
6.8, None,0.25,8.5, None,2019-11-19 05:30:00,150.0, None, 99.0,47
6.7, None,0.0,5.9, None,2019-11-19 05:45:00,163.0, None, 99.0,47
6.7, -1.0,0.0,4.7, None,2019-11-19 06:00:00,161.0, None, 99.0,47
6.7, None,0.0,2.3, None,2019-11-19 06:15:00,233.0, None, 99.0,47
6.5, None,0.0,5.0, None,2019-11-19 06:30:00,316.0, None, 99.0,47
6.5, None,0.0,7.1, None,2019-11-19 06:45:00,10.0, None, 99.0,47
6.9, 0.0,0.0,11.7, None,2019-11-19 07:00:00,33.0, None, 99.0,47
6.6, None,0.0,3.2, None,2019-11-19 07:15:00,61.0, None, 99.0,47
6.0, None,0.0,6.8, None,2019-11-19 07:30:00,51.0, None, 99.0,47
5.8, None,0.0,3.2, None,2019-11-19 07:45:00,269.0, None, 99.0,47
5.9, 0.0,0.0,3.0, None,2019-11-19 08:00:00,173.0, None, 99.0,47
6.0, None,0.0,2.3, None,2019-11-19 08:15:00,148.0, None, 99.0,47
6.1, None,0.0,4.8, None,2019-11-19 08:30:00,302.0, None, 99.0,47
6.3, None,0.0,3.7, None,2019-11-19 08:45:00,297.0, None, 99.0,47
6.3, 0.0,0.0,0.3, None,2019-11-19 09:00:00,181.0, None, 99.0,47
6.5, None,0.0,3.1, None,2019-11-19 09:15:00,222.0, None, 99.0,47
6.6, None,0.0,0.2, None,2019-11-19 09:30:00,251.0, None, 99.0,47
6.6, None,0.0,0.2, None,2019-11-19 09:45:00,182.0, None, 99.0,47
6.8, 1.0,0.0,0.0, None,2019-11-19 10:00:00,195.0, None, 99.0,47
6.9, None,0.0,6.3, None,2019-11-19 10:15:00,49.0, None, 99.0,47
7.2, None,0.0,13.1, None,2019-11-19 10:30:00,24.0, None, 99.0,47
7.7, None,0.0,11.9, None,2019-11-19 10:45:00,10.0, None, 91.0,47
7.9, -1.0,0.0,13.5, None,2019-11-19 11:00:00,1.0, None, 87.0,47
8.1, None,0.0,11.7, None,2019-11-19 11:15:00,24.0, None, 87.0,47
8.3, None,0.0,11.6, None,2019-11-19 11:30:00,29.0, None, 86.0,47
8.5, None,0.0,10.8, None,2019-11-19 11:45:00,36.0, None, 86.0,47
8.9, 0.0,0.0,11.9, None,2019-11-19 12:00:00,33.0, None, 84.0,47
9.2, None,0.0,13.9, None,2019-11-19 12:15:00,18.0, None, 81.0,47
9.3, None,0.0,16.1, None,2019-11-19 12:30:00,20.0, None, 81.0,47
9.2, None,0.0,18.4, None,2019-11-19 12:45:00,27.0, None, 79.0,47
9.0, 0.0,0.0,17.3, None,2019-11-19 13:00:00,32.0, None, 83.0,47
9.2, None,0.0,14.1, None,2019-11-19 13:15:00,26.0, None, 81.0,47
9.3, None,0.0,11.3, None,2019-11-19 13:30:00,13.0, None, 79.0,47
9.5, None,0.0,10.1, None,2019-11-19 13:45:00,4.0, None, 78.0,47
9.6, 0.0,0.0,9.2, None,2019-11-19 14:00:00,6.0, None, 82.0,47
9.1, None,0.0,7.0, None,2019-11-19 14:15:00,335.0, None, 88.0,47
8.6, None,0.0,2.9, None,2019-11-19 14:30:00,280.0, None, 87.0,47
8.5, None,0.0,2.7, None,2019-11-19 14:45:00,346.0, None, 81.0,47
8.3, 0.0,0.0,0.9, None,2019-11-19 15:00:00,359.0, None, 88.0,47
7.7, None,0.0,5.0, None,2019-11-19 15:15:00,19.0, None, 90.0,47
8.5, None,0.0,9.5, None,2019-11-19 15:30:00,23.0, None, 88.0,47
7.9, None,0.0,3.9, None,2019-11-19 15:45:00,325.0, None, 89.0,47
