AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year
8.1, 0.1, 162.3,2022-06-25 00:00:00, 6.5, 18.1,26
8.0, None, 162.3,2022-06-25 00:15:00, None, None,26
8.2, None, 162.3,2022-06-25 00:30:00, None, None,26
8.2, None, 162.3,2022-06-25 00:45:00, None, None,26
8.1, None, 161.2,2022-06-25 01:00:00, None, None,26
8.0, None, 161.2,2022-06-25 01:15:00, None, None,26
7.5, None, 161.2,2022-06-25 01:30:00, None, None,26
7.2, None, 161.2,2022-06-25 01:45:00, None, None,26
7.0, None, 161.2,2022-06-25 02:00:00, None, None,26
7.0, None, 161.2,2022-06-25 02:15:00, None, None,26
7.0, None, 160.2,2022-06-25 02:30:00, None, None,26
6.9, None, 160.2,2022-06-25 02:45:00, None, None,26
6.8, None, 160.2,2022-06-25 03:00:00, None, None,26
6.6, None, 160.2,2022-06-25 03:15:00, None, None,26
6.6, None, 160.2,2022-06-25 03:30:00, None, None,26
6.5, None, 160.2,2022-06-25 03:45:00, None, None,26
6.5, None, 160.2,2022-06-25 04:00:00, None, None,26
6.6, None, 160.2,2022-06-25 04:15:00, None, None,26
7.3, None, 160.2,2022-06-25 04:30:00, None, None,26
7.5, None, 160.2,2022-06-25 04:45:00, None, None,26
7.9, None, 160.2,2022-06-25 05:00:00, None, None,26
8.5, None, 160.2,2022-06-25 05:15:00, None, None,26
9.7, None, 159.1,2022-06-25 05:30:00, None, None,26
10.2, None, 159.1,2022-06-25 05:45:00, None, None,26
10.8, None, 159.1,2022-06-25 06:00:00, None, None,26
11.2, None, 159.1,2022-06-25 06:15:00, None, None,26
11.8, None, 159.1,2022-06-25 06:30:00, None, None,26
12.4, None, 159.1,2022-06-25 06:45:00, None, None,26
13.0, None, 159.1,2022-06-25 07:00:00, None, None,26
13.4, None, 159.1,2022-06-25 07:15:00, None, None,26
13.1, None, 159.1,2022-06-25 07:30:00, None, None,26
13.0, None, 159.1,2022-06-25 07:45:00, None, None,26
14.1, None, 159.1,2022-06-25 08:00:00, None, None,26
13.6, None, 159.1,2022-06-25 08:15:00, None, None,26
13.0, None, 159.1,2022-06-25 08:30:00, None, None,26
14.5, None, 159.1,2022-06-25 08:45:00, None, None,26
13.9, None, 159.1,2022-06-25 09:00:00, None, None,26
12.8, None, 159.1,2022-06-25 09:15:00, None, None,26
13.2, None, 159.1,2022-06-25 09:30:00, None, None,26
13.7, None, 158.1,2022-06-25 09:45:00, None, None,26
14.5, None, 158.1,2022-06-25 10:00:00, None, None,26
14.1, None, 157.0,2022-06-25 10:15:00, None, None,26
13.6, None, 156.0,2022-06-25 10:30:00, None, None,26
14.9, None, 155.0,2022-06-25 10:45:00, None, None,26
15.7, None, 153.9,2022-06-25 11:00:00, None, None,26
14.6, None, 152.9,2022-06-25 11:15:00, None, None,26
15.5, None, 151.8,2022-06-25 11:30:00, None, None,26
15.2, None, 150.8,2022-06-25 11:45:00, None, None,26
15.6, None, 149.7,2022-06-25 12:00:00, None, None,26
17.0, None, 148.7,2022-06-25 12:15:00, None, None,26
16.0, None, 147.6,2022-06-25 12:30:00, None, None,26
16.6, None, 146.6,2022-06-25 12:45:00, None, None,26
16.1, None, 146.6,2022-06-25 13:00:00, None, None,26
16.9, None, 145.5,2022-06-25 13:15:00, None, None,26
17.1, None, 143.4,2022-06-25 13:30:00, None, None,26
16.9, None, 142.4,2022-06-25 13:45:00, None, None,26
15.0, None, 141.3,2022-06-25 14:00:00, None, None,26
16.4, None, 140.3,2022-06-25 14:15:00, None, None,26
16.5, None, 139.3,2022-06-25 14:30:00, None, None,26
16.6, None, 138.2,2022-06-25 14:45:00, None, None,26
17.6, None, 137.2,2022-06-25 15:00:00, None, None,26
18.1, None, 136.1,2022-06-25 15:15:00, None, None,26
17.8, None, 135.1,2022-06-25 15:30:00, None, None,26
17.9, None, 134.0,2022-06-25 15:45:00, None, None,26
17.8, None, 134.0,2022-06-25 16:00:00, None, None,26
16.9, None, 133.0,2022-06-25 16:15:00, None, None,26
17.1, None, 131.9,2022-06-25 16:30:00, None, None,26
16.8, None, 130.9,2022-06-25 16:45:00, None, None,26
17.6, None, 130.9,2022-06-25 17:00:00, None, None,26
17.4, None, 130.9,2022-06-25 17:15:00, None, None,26
17.3, None, 129.8,2022-06-25 17:30:00, None, None,26
16.3, None, 129.8,2022-06-25 17:45:00, None, None,26
16.1, None, 128.8,2022-06-25 18:00:00, None, None,26
16.0, None, 128.8,2022-06-25 18:15:00, None, None,26
15.8, None, 127.7,2022-06-25 18:30:00, None, None,26
16.1, None, 127.7,2022-06-25 18:45:00, None, None,26
15.2, None, 126.7,2022-06-25 19:00:00, None, None,26
15.1, None, 126.7,2022-06-25 19:15:00, None, None,26
14.9, None, 125.6,2022-06-25 19:30:00, None, None,26
14.5, None, 125.6,2022-06-25 19:45:00, None, None,26
14.6, None, 125.6,2022-06-25 20:00:00, None, None,26
13.8, None, 125.6,2022-06-25 20:15:00, None, None,26
13.4, None, 124.6,2022-06-25 20:30:00, None, None,26
13.1, None, 124.6,2022-06-25 20:45:00, None, None,26
13.2, None, 123.5,2022-06-25 21:00:00, None, None,26
13.1, None, 123.5,2022-06-25 21:15:00, None, None,26
13.1, None, 123.5,2022-06-25 21:30:00, None, None,26
12.2, None, 123.5,2022-06-25 21:45:00, None, None,26
11.8, None, 122.5,2022-06-25 22:00:00, None, None,26
11.5, None, 122.5,2022-06-25 22:15:00, None, None,26
11.4, None, 121.5,2022-06-25 22:30:00, None, None,26
11.3, None, 121.5,2022-06-25 22:45:00, None, None,26
11.1, None, 121.5,2022-06-25 23:00:00, None, None,26
11.6, None, 121.5,2022-06-25 23:15:00, None, None,26
11.4, None, 121.5,2022-06-25 23:30:00, None, None,26
11.5, None, 120.4,2022-06-25 23:45:00, None, None,26
11.4, 0.1, 120.4,2022-06-26 00:00:00, 9.9, 20.6,26
11.2, None, 120.4,2022-06-26 00:15:00, None, None,26
11.1, None, 120.4,2022-06-26 00:30:00, None, None,26
11.0, None, 120.4,2022-06-26 00:45:00, None, None,26
10.9, None, 120.4,2022-06-26 01:00:00, None, None,26
11.1, None, 119.4,2022-06-26 01:15:00, None, None,26
11.0, None, 119.4,2022-06-26 01:30:00, None, None,26
10.8, None, 119.4,2022-06-26 01:45:00, None, None,26
10.5, None, 119.4,2022-06-26 02:00:00, None, None,26
10.2, None, 119.4,2022-06-26 02:15:00, None, None,26
10.0, None, 119.4,2022-06-26 02:30:00, None, None,26
10.0, None, 119.4,2022-06-26 02:45:00, None, None,26
10.1, None, 119.4,2022-06-26 03:00:00, None, None,26
10.0, None, 119.4,2022-06-26 03:15:00, None, None,26
10.1, None, 119.4,2022-06-26 03:30:00, None, None,26
9.9, None, 118.3,2022-06-26 03:45:00, None, None,26
10.0, None, 118.3,2022-06-26 04:00:00, None, None,26
10.0, None, 118.3,2022-06-26 04:15:00, None, None,26
10.2, None, 118.3,2022-06-26 04:30:00, None, None,26
10.4, None, 118.3,2022-06-26 04:45:00, None, None,26
10.8, None, 118.3,2022-06-26 05:00:00, None, None,26
12.3, None, 117.3,2022-06-26 05:15:00, None, None,26
12.5, None, 117.3,2022-06-26 05:30:00, None, None,26
13.4, None, 117.3,2022-06-26 05:45:00, None, None,26
13.9, None, 117.3,2022-06-26 06:00:00, None, None,26
14.3, None, 117.3,2022-06-26 06:15:00, None, None,26
15.1, None, 117.3,2022-06-26 06:30:00, None, None,26
15.7, None, 117.3,2022-06-26 06:45:00, None, None,26
16.8, None, 117.3,2022-06-26 07:00:00, None, None,26
15.4, None, 117.3,2022-06-26 07:15:00, None, None,26
15.6, None, 117.3,2022-06-26 07:30:00, None, None,26
16.1, None, 117.3,2022-06-26 07:45:00, None, None,26
16.6, None, 117.3,2022-06-26 08:00:00, None, None,26
16.5, None, 117.3,2022-06-26 08:15:00, None, None,26
17.7, None, 117.3,2022-06-26 08:30:00, None, None,26
17.9, None, 117.3,2022-06-26 08:45:00, None, None,26
17.5, None, 117.3,2022-06-26 09:00:00, None, None,26
17.3, None, 116.2,2022-06-26 09:15:00, None, None,26
17.6, None, 116.2,2022-06-26 09:30:00, None, None,26
17.8, None, 115.2,2022-06-26 09:45:00, None, None,26
17.9, None, 115.2,2022-06-26 10:00:00, None, None,26
18.6, None, 114.1,2022-06-26 10:15:00, None, None,26
17.5, None, 112.0,2022-06-26 10:30:00, None, None,26
19.2, None, 112.0,2022-06-26 10:45:00, None, None,26
18.7, None, 109.9,2022-06-26 11:00:00, None, None,26
18.6, None, 108.9,2022-06-26 11:15:00, None, None,26
18.7, None, 106.8,2022-06-26 11:30:00, None, None,26
19.2, None, 105.7,2022-06-26 11:45:00, None, None,26
19.7, None, 103.7,2022-06-26 12:00:00, None, None,26
18.8, None, 102.6,2022-06-26 12:15:00, None, None,26
18.8, None, 100.5,2022-06-26 12:30:00, None, None,26
18.6, None, 100.5,2022-06-26 12:45:00, None, None,26
19.7, None, 98.4,2022-06-26 13:00:00, None, None,26
20.6, None, 97.4,2022-06-26 13:15:00, None, None,26
20.1, None, 95.3,2022-06-26 13:30:00, None, None,26
20.5, None, 93.2,2022-06-26 13:45:00, None, None,26
20.5, None, 92.1,2022-06-26 14:00:00, None, None,26
20.4, None, 91.1,2022-06-26 14:15:00, None, None,26
20.4, None, 90.0,2022-06-26 14:30:00, None, None,26
19.9, None, 87.9,2022-06-26 14:45:00, None, None,26
19.9, None, 87.9,2022-06-26 15:00:00, None, None,26
19.6, None, 85.9,2022-06-26 15:15:00, None, None,26
19.3, None, 84.8,2022-06-26 15:30:00, None, None,26
