AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year
-5.7, None, 692.0,2023-03-12 00:00:00, -7.0, -1.6,11
-5.8, None, 692.0,2023-03-12 00:15:00, None, None,11
-6.0, None, 692.0,2023-03-12 00:30:00, None, None,11
-6.0, None, 692.0,2023-03-12 00:45:00, None, None,11
-6.1, None, 692.0,2023-03-12 01:00:00, None, None,11
-6.1, None, 692.0,2023-03-12 01:15:00, None, None,11
-6.2, None, 692.0,2023-03-12 01:30:00, None, None,11
-6.6, None, 692.0,2023-03-12 01:45:00, None, None,11
-6.5, None, 692.0,2023-03-12 03:00:00, None, None,11
-6.8, None, 692.0,2023-03-12 03:15:00, None, None,11
-6.8, None, 692.0,2023-03-12 03:30:00, None, None,11
-6.6, None, 692.0,2023-03-12 03:45:00, None, None,11
-6.6, None, 693.0,2023-03-12 04:00:00, None, None,11
-7.0, None, 693.0,2023-03-12 04:15:00, None, None,11
-7.3, None, 693.0,2023-03-12 04:30:00, None, None,11
-7.2, None, 693.0,2023-03-12 04:45:00, None, None,11
-7.0, None, 692.0,2023-03-12 05:00:00, None, None,11
-6.9, None, 693.0,2023-03-12 05:15:00, None, None,11
-6.9, None, 693.0,2023-03-12 05:30:00, None, None,11
-6.9, None, 693.0,2023-03-12 05:45:00, None, None,11
-6.8, None, 693.0,2023-03-12 06:00:00, None, None,11
-6.9, None, 693.0,2023-03-12 06:15:00, None, None,11
-6.9, None, 693.0,2023-03-12 06:30:00, None, None,11
-6.9, None, 693.0,2023-03-12 06:45:00, None, None,11
-6.9, None, 693.0,2023-03-12 07:00:00, None, None,11
-6.8, None, 693.0,2023-03-12 07:15:00, None, None,11
-6.5, None, 693.0,2023-03-12 07:30:00, None, None,11
-6.1, None, 693.0,2023-03-12 07:45:00, None, None,11
-5.9, None, 693.0,2023-03-12 08:00:00, None, None,11
-5.3, None, 693.0,2023-03-12 08:15:00, None, None,11
-5.1, None, 693.0,2023-03-12 08:30:00, None, None,11
-4.6, None, 693.0,2023-03-12 08:45:00, None, None,11
-3.6, None, 693.0,2023-03-12 09:00:00, None, None,11
-4.0, None, 693.0,2023-03-12 09:15:00, None, None,11
-4.2, None, 693.0,2023-03-12 09:30:00, None, None,11
-4.1, None, 693.0,2023-03-12 09:45:00, None, None,11
-4.4, None, 693.0,2023-03-12 10:00:00, None, None,11
-4.1, None, 693.0,2023-03-12 10:15:00, None, None,11
-4.0, None, 693.0,2023-03-12 10:30:00, None, None,11
-3.3, None, 693.0,2023-03-12 10:45:00, None, None,11
-2.4, None, 693.0,2023-03-12 11:00:00, None, None,11
-2.2, None, 693.0,2023-03-12 11:15:00, None, None,11
-2.4, None, 693.0,2023-03-12 11:30:00, None, None,11
-1.6, None, 693.0,2023-03-12 11:45:00, None, None,11
-1.6, None, 693.0,2023-03-12 12:00:00, None, None,11
-0.8, None, 693.0,2023-03-12 12:15:00, None, None,11
-0.7, None, 693.0,2023-03-12 12:30:00, None, None,11
