TempC,SolarRadiationWm,RH,Wetness,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
10.785,0.6,91.3,95.88,0.0,934.75, 0.0,1.01,2019-07-23 00:00:00, 22.5,9.4,30
9.558,0.6,94.6,100.0,0.0,934.65, 0.0,0.0,2019-07-23 01:00:00, 74.4,8.7,30
8.419,0.6,95.7,100.0,0.0,934.45, 0.0,0.5,2019-07-23 02:00:00, 74.4,7.8,30
8.519,0.6,96.3,100.0,0.0,934.45, 0.0,1.01,2019-07-23 03:00:00, 92.7,8.0,30
8.891,1.9,96.4,100.0,0.0,934.55, 0.0,1.51,2019-07-23 04:00:00, 98.3,8.4,30
9.287,46.9,96.4,100.0,0.0,934.85, 0.0,2.52,2019-07-23 05:00:00, 94.1,8.8,30
11.783,96.9,94.3,4.71,0.0,935.05, 0.0,1.01,2019-07-23 06:00:00, 78.6,10.9,30
16.177,345.6,89.3,4.71,0.0,934.95, 0.0,2.01,2019-07-23 07:00:00, 109.5,14.4,30
18.271,473.1,78.5,4.71,0.0,934.75, 0.0,2.52,2019-07-23 08:00:00, 255.5,14.5,30
19.841,613.1,72.8,4.71,0.5,934.55, 0.0,3.02,2019-07-23 09:00:00, 294.8,14.8,30
21.891,688.1,67.2,4.71,0.5,934.35, 0.0,3.52,2019-07-23 10:00:00, 279.4,15.6,30
24.267,783.1,60.7,4.71,0.5,933.95, 0.0,3.52,2019-07-23 11:00:00, 226.0,16.2,30
25.234,815.6,56.3,4.12,0.5,933.55, 0.0,3.52,2019-07-23 12:00:00, 235.9,15.9,30
27.505,816.9,50.4,4.71,0.5,932.85, 0.0,3.52,2019-07-23 13:00:00, 202.2,16.3,30
27.014,763.1,45.2,4.71,0.5,932.15, 0.0,3.02,2019-07-23 14:00:00, 216.2,14.2,30
27.653,574.4,40.0,4.71,0.5,931.45, 0.0,4.03,2019-07-23 15:00:00, 192.3,12.9,30
28.866,489.4,36.7,4.71,0.5,930.55, 0.0,4.03,2019-07-23 16:00:00, 228.8,12.6,30
28.419,441.9,34.0,4.71,0.5,930.05, 0.0,3.02,2019-07-23 17:00:00, 202.2,11.1,30
27.481,225.6,34.4,4.12,0.5,929.55, 0.0,3.02,2019-07-23 18:00:00, 223.2,10.4,30
22.298,79.4,48.0,3.53,0.0,929.35, 0.0,1.51,2019-07-23 19:00:00, 271.0,10.8,30
17.772,19.4,73.5,3.53,0.0,929.45, 0.0,1.51,2019-07-23 20:00:00, 272.4,13.0,30
18.319,0.6,70.8,3.53,0.5,929.55, 0.0,2.52,2019-07-23 21:00:00, 88.4,12.9,30
15.008,0.6,70.1,3.53,0.0,929.55, 0.0,2.52,2019-07-23 22:00:00, 87.0,9.6,30
14.026,0.6,80.0,4.12,0.0,929.85, 0.0,2.52,2019-07-23 23:00:00, 300.4,10.6,30
13.401,0.6,84.8,4.12,0.0,929.75, 0.0,0.5,2019-07-24 00:00:00, 299.0,10.9,30
14.314,0.6,85.7,4.12,0.0,929.65, 0.0,3.02,2019-07-24 01:00:00, 70.2,12.0,30
16.034,0.6,71.6,10.59,2.01,930.85, 0.0,7.55,2019-07-24 02:00:00, 132.0,10.9,30
12.243,0.6,87.1,100.0,1.01,931.55, 1.4,6.04,2019-07-24 03:00:00, 113.7,10.2,30
12.098,0.6,94.6,100.0,0.0,931.25, 0.4,2.52,2019-07-24 04:00:00, 39.3,11.3,30
12.292,1.9,94.9,100.0,0.0,931.85, 0.0,2.52,2019-07-24 05:00:00, 68.8,11.5,30
12.243,23.1,95.0,100.0,0.0,931.65, 0.8,2.01,2019-07-24 06:00:00, 85.6,11.5,30
12.509,41.9,95.9,100.0,0.0,931.55, 0.4,0.5,2019-07-24 07:00:00, 91.3,11.9,30
12.775,51.9,95.7,100.0,0.0,931.75, 0.6,2.01,2019-07-24 08:00:00, 137.6,12.1,30
13.329,186.9,95.1,27.06,0.0,931.65, 0.4,2.52,2019-07-24 09:00:00, 81.4,12.6,30
14.194,189.4,93.7,10.59,0.5,931.75, 0.0,2.52,2019-07-24 10:00:00, 84.2,13.2,30
15.031,253.1,89.6,5.29,0.5,931.85, 0.0,3.02,2019-07-24 11:00:00, 106.7,13.4,30
16.963,434.4,85.9,4.71,0.5,931.95, 0.0,2.52,2019-07-24 12:00:00, 116.5,14.6,30
18.937,463.1,78.5,4.71,1.01,931.75, 0.0,3.52,2019-07-24 13:00:00, 119.3,15.1,30
20.722,454.4,70.7,4.71,1.51,931.35, 0.0,5.54,2019-07-24 14:00:00, 84.2,15.2,30
13.064,51.9,81.7,100.0,2.01,931.85, 7.6,8.56,2019-07-24 15:00:00, 23.9,10.0,30
14.122,153.1,92.6,17.06,1.01,931.95, 0.0,4.53,2019-07-24 16:00:00, 84.2,13.0,30
15.581,429.4,91.0,5.29,0.5,932.35, 0.0,3.52,2019-07-24 17:00:00, 8.4,14.1,30
17.106,234.4,82.7,4.71,0.0,932.35, 0.0,2.52,2019-07-24 18:00:00, 85.6,14.2,30
16.749,123.1,82.7,4.71,0.5,932.25, 0.0,2.52,2019-07-24 19:00:00, 96.9,13.8,30
12.944,25.6,84.0,5.29,0.0,932.35, 0.0,1.01,2019-07-24 20:00:00, 88.4,10.3,30
11.321,0.6,84.2,5.29,0.0,932.75, 0.0,3.02,2019-07-24 21:00:00, 91.3,8.8,30
9.04,0.6,90.1,86.47,0.0,933.15, 0.0,1.51,2019-07-24 22:00:00, 59.0,7.5,30
7.92,0.6,93.8,96.47,0.0,933.45, 0.0,1.51,2019-07-24 23:00:00, 60.4,7.0,30
6.051,0.6,95.3,100.0,0.0,933.85, 0.0,0.5,2019-07-25 00:00:00, 66.0,5.4,30
5.05,0.6,96.1,100.0,0.0,934.25, 0.0,0.5,2019-07-25 01:00:00, 67.4,4.5,30
5.05,0.6,94.3,100.0,0.0,934.15, 0.0,1.51,2019-07-25 02:00:00, 88.4,4.2,30
5.205,0.6,94.3,100.0,0.0,934.25, 0.0,2.01,2019-07-25 03:00:00, 103.9,4.4,30
6.56,0.6,92.9,100.0,0.5,934.55, 0.0,2.52,2019-07-25 04:00:00, 106.7,5.5,30
6.128,28.1,91.4,100.0,0.0,934.95, 0.0,2.52,2019-07-25 05:00:00, 106.7,4.8,30
9.41,194.4,88.7,4.12,0.5,935.15, 0.0,3.02,2019-07-25 06:00:00, 98.3,7.6,30
12.219,334.4,81.1,4.12,1.01,935.35, 0.0,4.03,2019-07-25 07:00:00, 96.9,9.1,30
14.745,474.4,72.8,4.12,1.01,935.45, 0.0,4.53,2019-07-25 08:00:00, 99.7,9.9,30
17.296,599.4,65.0,4.12,1.01,935.35, 0.0,3.52,2019-07-25 09:00:00, 113.7,10.7,30
18.224,699.4,58.2,4.12,1.51,934.85, 0.0,6.54,2019-07-25 10:00:00, 147.4,9.9,30
19.674,810.6,54.4,4.12,2.52,934.55, 0.0,6.54,2019-07-25 11:00:00, 147.4,10.2,30
20.65,399.4,53.1,4.12,2.01,934.25, 0.0,7.55,2019-07-25 12:00:00, 158.6,10.8,30
19.603,333.1,52.6,3.53,2.01,933.95, 0.0,7.05,2019-07-25 13:00:00, 164.3,9.7,30
21.342,1121.9,52.5,4.12,2.01,933.55, 0.0,7.55,2019-07-25 14:00:00, 162.9,11.2,30
21.27,410.6,50.5,4.12,2.52,933.25, 0.0,8.56,2019-07-25 15:00:00, 172.7,10.6,30
22.082,281.9,49.8,4.12,1.51,933.05, 0.0,7.05,2019-07-25 16:00:00, 185.3,11.1,30
22.585,483.1,49.8,4.12,1.51,932.65, 0.0,7.05,2019-07-25 17:00:00, 182.5,11.6,30
20.436,304.4,49.6,3.53,2.52,932.55, 0.0,8.05,2019-07-25 18:00:00, 181.1,9.6,30
19.817,164.4,53.2,3.53,1.01,932.65, 0.0,5.03,2019-07-25 19:00:00, 183.9,10.0,30
18.366,8.1,57.2,3.53,1.51,932.75, 0.0,5.03,2019-07-25 20:00:00, 164.3,9.8,30
16.606,0.6,62.8,3.53,0.5,933.15, 0.0,6.04,2019-07-25 21:00:00, 181.1,9.5,30
15.199,0.6,71.4,3.53,0.0,933.25, 0.0,1.51,2019-07-25 22:00:00, 141.8,10.1,30
13.209,0.6,79.8,4.12,0.0,933.25, 0.0,1.51,2019-07-25 23:00:00, 91.3,9.8,30
