CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,MEASURED_WIND_SPEED1,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,dwpt_temp,time,week_of_year
None, 92.1, None, None, None,16.78, None,179.2,0.566, None, None, None, None, None,2017-11-26 00:00:00,48
None, 92.4, None, None, None,18.71, None,170.6,3.181, None, None, None, None, None,2017-11-26 01:00:00,48
None, 93.1, None, None, None,20.68, None,168.6,3.07, None, None, None, None, None,2017-11-26 02:00:00,48
None, 93.7, None, None, None,21.52, None,173.8,23.88, None, None, None, None, None,2017-11-26 03:00:00,48
None, 94.2, None, None, None,17.68, None,181.5,30.7, None, None, None, None, None,2017-11-26 04:00:00,48
None, 94.5, None, None, None,14.55, None,192.2,36.47, None, None, None, None, None,2017-11-26 05:00:00,48
None, 94.5, None, None, None,16.05, None,178.7,35.05, None, None, None, None, None,2017-11-26 06:00:00,48
None, 94.7, None, None, None,16.71, None,183.8,35.92, None, None, None, None, None,2017-11-26 07:00:00,48
None, 94.5, None, None, None,17.0, None,184.5,33.52, None, None, None, None, None,2017-11-26 08:00:00,48
None, 94.6, None, None, None,19.45, None,174.2,30.88, None, None, None, None, None,2017-11-26 09:00:00,48
None, 94.6, None, None, None,18.63, None,155.4,30.6, None, None, None, None, None,2017-11-26 10:00:00,48
None, 94.6, None, None, None,14.23, None,144.4,32.19, None, None, None, None, None,2017-11-26 11:00:00,48
None, 94.6, None, None, None,15.42, None,150.9,34.27, None, None, None, None, None,2017-11-26 12:00:00,48
None, 94.4, None, None, None,15.02, None,146.1,29.72, None, None, None, None, None,2017-11-26 13:00:00,48
None, 94.4, None, None, None,20.44, None,150.6,24.79, None, None, None, None, None,2017-11-26 14:00:00,48
None, 94.3, None, None, None,17.65, None,178.4,25.24, None, None, None, None, None,2017-11-26 15:00:00,48
None, 94.1, None, None, None,17.58, None,182.2,25.41, None, None, None, None, None,2017-11-26 16:00:00,48
None, 93.9, None, None, None,15.07, None,192.0,32.51, None, None, None, None, None,2017-11-26 17:00:00,48
None, 93.7, None, None, None,19.55, None,192.8,23.47, None, None, None, None, None,2017-11-26 18:00:00,48
None, 93.6, None, None, None,19.04, None,219.4,20.19, None, None, None, None, None,2017-11-26 19:00:00,48
None, 92.8, None, None, None,13.25, None,245.6,31.28, None, None, None, None, None,2017-11-26 20:00:00,48
None, 91.2, None, None, None,8.29, None,253.3,43.55, None, None, None, None, None,2017-11-26 21:00:00,48
None, 90.7, None, None, None,7.18, None,250.5,38.98, None, None, None, None, None,2017-11-26 22:00:00,48
None, 90.3, None, None, None,9.33, None,253.8,35.77, None, None, None, None, None,2017-11-26 23:00:00,48
None, 89.7, None, None, None,7.91, None,251.5,37.54, None, None, None, None, None,2017-11-27 00:00:00,48
None, 88.9, None, None, None,6.307, None,249.9,37.28, None, None, None, None, None,2017-11-27 01:00:00,48
None, 88.4, None, None, None,7.78, None,250.2,39.16, None, None, None, None, None,2017-11-27 02:00:00,48
None, 88.4, None, None, None,8.79, None,248.7,36.41, None, None, None, None, None,2017-11-27 03:00:00,48
None, 88.0, None, None, None,7.96, None,250.8,48.41, None, None, None, None, None,2017-11-27 04:00:00,48
None, 88.0, None, None, None,8.18, None,249.0,42.55, None, None, None, None, None,2017-11-27 05:00:00,48
None, 87.9, None, None, None,9.61, None,250.7,38.28, None, None, None, None, None,2017-11-27 06:00:00,48
None, 87.9, None, None, None,9.38, None,251.5,39.97, None, None, None, None, None,2017-11-27 07:00:00,48
None, 87.9, None, None, None,7.57, None,253.0,42.98, None, None, None, None, None,2017-11-27 08:00:00,48
None, 88.0, None, None, None,9.12, None,253.5,30.57, None, None, None, None, None,2017-11-27 09:00:00,48
None, 88.0, None, None, None,10.02, None,254.1,31.44, None, None, None, None, None,2017-11-27 10:00:00,48
None, 87.9, None, None, None,11.11, None,253.2,21.95, None, None, None, None, None,2017-11-27 11:00:00,48
None, 87.8, None, None, None,13.52, None,253.9,24.26, None, None, None, None, None,2017-11-27 12:00:00,48
None, 88.2, None, None, None,8.98, None,248.2,27.07, None, None, None, None, None,2017-11-27 13:00:00,48
None, 87.9, None, None, None,10.95, None,249.6,27.35, None, None, None, None, None,2017-11-27 14:00:00,48
None, 88.2, None, None, None,10.58, None,254.3,29.2, None, None, None, None, None,2017-11-27 15:00:00,48
None, 88.1, None, None, None,8.75, None,253.4,30.21, None, None, None, None, None,2017-11-27 16:00:00,48
None, 88.2, None, None, None,6.665, None,248.7,33.12, None, None, None, None, None,2017-11-27 17:00:00,48
None, 88.0, None, None, None,6.557, None,250.0,32.21, None, None, None, None, None,2017-11-27 18:00:00,48
None, 88.0, None, None, None,7.97, None,249.0,26.91, None, None, None, None, None,2017-11-27 19:00:00,48
None, 88.0, None, None, None,9.28, None,249.2,23.53, None, None, None, None, None,2017-11-27 20:00:00,48
None, 87.9, None, None, None,9.47, None,250.9,26.06, None, None, None, None, None,2017-11-27 21:00:00,48
None, 87.7, None, None, None,18.02, None,244.8,15.29, None, None, None, None, None,2017-11-27 22:00:00,48
None, 87.7, None, None, None,13.87, None,246.0,17.85, None, None, None, None, None,2017-11-27 23:00:00,48
None, 87.7, None, None, None,14.61, None,236.9,15.51, None, None, None, None, None,2017-11-28 00:00:00,48
None, 87.6, None, None, None,15.77, None,194.0,10.73, None, None, None, None, None,2017-11-28 01:00:00,48
None, 87.6, None, None, None,18.86, None,169.4,13.29, None, None, None, None, None,2017-11-28 02:00:00,48
None, 87.6, None, None, None,13.0, None,177.8,13.32, None, None, None, None, None,2017-11-28 03:00:00,48
None, 87.7, None, None, None,12.78, None,150.8,12.5, None, None, None, None, None,2017-11-28 04:00:00,48
None, 87.7, None, None, None,10.48, None,139.1,16.95, None, None, None, None, None,2017-11-28 05:00:00,48
None, 87.9, None, None, None,15.37, None,147.2,13.74, None, None, None, None, None,2017-11-28 06:00:00,48
None, 88.2, None, None, None,17.14, None,149.2,16.17, None, None, None, None, None,2017-11-28 07:00:00,48
None, 88.4, None, None, None,14.23, None,142.6,20.61, None, None, None, None, None,2017-11-28 08:00:00,48
None, 88.6, None, None, None,12.26, None,146.0,23.33, None, None, None, None, None,2017-11-28 09:00:00,48
None, 88.9, None, None, None,11.86, None,150.9,24.31, None, None, None, None, None,2017-11-28 10:00:00,48
None, 89.1, None, None, None,12.55, None,152.4,24.51, None, None, None, None, None,2017-11-28 11:00:00,48
None, 89.2, None, None, None,15.58, None,162.1,24.58, None, None, None, None, None,2017-11-28 12:00:00,48
None, 89.2, None, None, None,15.92, None,166.9,22.9, None, None, None, None, None,2017-11-28 13:00:00,48
None, 88.9, None, None, None,18.46, None,146.2,17.87, None, None, None, None, None,2017-11-28 14:00:00,48
None, 89.0, None, None, None,21.94, None,162.9,21.0, None, None, None, None, None,2017-11-28 15:00:00,48
None, 89.0, None, None, None,16.37, None,165.7,20.42, None, None, None, None, None,2017-11-28 16:00:00,48
None, 88.9, None, None, None,15.12, None,176.0,20.86, None, None, None, None, None,2017-11-28 17:00:00,48
None, 88.8, None, None, None,13.52, None,187.4,22.23, None, None, None, None, None,2017-11-28 18:00:00,48
None, 88.8, None, None, None,19.06, None,184.7,20.15, None, None, None, None, None,2017-11-28 19:00:00,48
None, 88.8, None, None, None,22.59, None,210.8,8.02, None, None, None, None, None,2017-11-28 20:00:00,48
None, 88.8, None, None, None,11.31, None,253.4,11.32, None, None, None, None, None,2017-11-28 21:00:00,48
None, 88.8, None, None, None,6.546, None,254.5,16.54, None, None, None, None, None,2017-11-28 22:00:00,48
None, 88.8, None, None, None,10.07, None,256.6,20.35, None, None, None, None, None,2017-11-28 23:00:00,48
None, 88.8, None, None, None,10.27, None,260.6,21.25, None, None, None, None, None,2017-11-29 00:00:00,48
None, 88.9, None, None, None,11.0, None,262.1,19.57, None, None, None, None, None,2017-11-29 01:00:00,48
None, 88.7, None, None, None,13.54, None,264.8,18.82, None, None, None, None, None,2017-11-29 02:00:00,48
None, 88.7, None, None, None,10.68, None,256.0,18.92, None, None, None, None, None,2017-11-29 03:00:00,48
None, 88.6, None, None, None,10.05, None,257.8,20.79, None, None, None, None, None,2017-11-29 04:00:00,48
None, 88.6, None, None, None,14.4, None,274.8,23.57, None, None, None, None, None,2017-11-29 05:00:00,48
None, 88.4, None, None, None,16.29, None,268.3,21.27, None, None, None, None, None,2017-11-29 06:00:00,48
None, 88.6, None, None, None,9.84, None,252.8,19.39, None, None, None, None, None,2017-11-29 07:00:00,48
None, 88.5, None, None, None,11.05, None,254.9,18.18, None, None, None, None, None,2017-11-29 08:00:00,48
None, 88.7, None, None, None,14.74, None,253.4,14.07, None, None, None, None, None,2017-11-29 09:00:00,48
None, 89.0, None, None, None,9.86, None,249.2,13.2, None, None, None, None, None,2017-11-29 10:00:00,48
None, 89.0, None, None, None,9.44, None,249.8,12.28, None, None, None, None, None,2017-11-29 11:00:00,48
None, 89.0, None, None, None,11.63, None,246.7,12.29, None, None, None, None, None,2017-11-29 12:00:00,48
None, 88.8, None, None, None,12.84, None,245.9,13.1, None, None, None, None, None,2017-11-29 13:00:00,48
None, 88.5, None, None, None,15.47, None,246.0,10.04, None, None, None, None, None,2017-11-29 14:00:00,48
None, 88.4, None, None, None,18.38, None,249.5,9.85, None, None, None, None, None,2017-11-29 15:00:00,48
None, 88.2, None, None, None,11.17, None,251.9,13.01, None, None, None, None, None,2017-11-29 16:00:00,48
None, 88.4, None, None, None,8.81, None,250.3,13.67, None, None, None, None, None,2017-11-29 17:00:00,48
None, 88.5, None, None, None,10.2, None,252.9,11.72, None, None, None, None, None,2017-11-29 18:00:00,48
None, 88.6, None, None, None,8.86, None,251.1,10.54, None, None, None, None, None,2017-11-29 19:00:00,48
None, 88.4, None, None, None,13.82, None,248.1,6.004, None, None, None, None, None,2017-11-29 20:00:00,48
None, 88.3, None, None, None,12.07, None,244.8,4.655, None, None, None, None, None,2017-11-29 21:00:00,48
None, 88.2, None, None, None,14.4, None,219.1,3.26, None, None, None, None, None,2017-11-29 22:00:00,48
None, 88.2, None, None, None,9.18, None,235.2,3.8, None, None, None, None, None,2017-11-29 23:00:00,48
None, 88.4, None, None, None,7.88, None,245.3,6.053, None, None, None, None, None,2017-11-30 00:00:00,48
None, 88.6, None, None, None,5.911, None,246.1,6.612, None, None, None, None, None,2017-11-30 01:00:00,48
