pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,snw_dpth,dwpt_temp,week_of_year
4.4, -5.3, -5.323, 99.9, 0.0, 0.0, -5.3, 100.0, -5.7,2021-11-19 00:00:00, None, -5.0,47
4.4, -5.5, -5.457, 99.8, 0.0, 0.0, -5.2, 100.0, -5.7,2021-11-19 01:00:00, None, -6.0,47
4.4, -5.1, -5.128, 99.9, 0.0, 0.0, -5.1, 100.0, -5.7,2021-11-19 02:00:00, None, -5.0,47
4.4, -5.0, -4.975, 99.9, 0.0, 0.0, -4.9, 100.0, -5.7,2021-11-19 03:00:00, None, -5.0,47
4.8, -5.0, -4.981, 99.9, 0.4, 0.0, -4.9, 100.0, -5.7,2021-11-19 04:00:00, None, -5.0,47
4.8, -5.4, -5.406, 96.5, 0.1, 0.0, -4.9, 97.0, -5.7,2021-11-19 05:00:00, None, -6.0,47
4.8, -5.4, -5.438, 98.7, 0.0, 0.0, -4.9, 99.0, -5.7,2021-11-19 06:00:00, None, -6.0,47
4.8, -4.6, -4.595, 85.1, 0.0, 0.0, -4.5, 85.0, -5.5,2021-11-19 07:00:00, None, -6.0,47
4.8, -4.7, -4.671, 82.9, 0.0, 0.0, -4.5, 83.0, -5.5,2021-11-19 08:00:00, None, -7.0,47
4.8, -3.6, -3.589, 75.36, 0.0, 0.0, -3.4, 75.0, -5.5,2021-11-19 09:00:00, None, -7.0,47
4.3, -2.5, -2.524, 74.48, 0.0, 0.0, -2.2, 74.0, -5.5,2021-11-19 10:00:00, None, -6.0,47
4.3, -4.4, -4.375, 80.2, 0.0, 0.0, -2.2, 80.0, -5.5,2021-11-19 11:00:00, None, -7.0,47
4.0, -2.9, -2.946, 76.31, 0.0, 0.0, -2.2, 76.0, -5.5,2021-11-19 12:00:00, None, -6.0,47
3.2, -1.2, -1.163, 69.55, 0.0, 0.0, -1.2, 70.0, -5.5,2021-11-19 13:00:00, None, -6.0,47
3.0, -0.9, -0.88, 70.21, 0.0, 0.0, -0.1, 70.0, -5.5,2021-11-19 14:00:00, None, -5.0,47
2.8, -3.2, -3.245, 83.3, 0.0, 0.0, -0.1, 83.0, -5.5,2021-11-19 15:00:00, None, -5.0,47
2.6, -4.6, -4.553, 99.9, 0.0, 0.0, -0.1, 100.0, -5.5,2021-11-19 16:00:00, None, -4.0,47
1.9, -6.3, -6.301, 99.9, 0.0, 0.0, -0.1, 100.0, -6.4,2021-11-19 17:00:00, None, -6.0,47
1.3, -6.7, -6.667, 99.8, 0.0, 0.0, -0.1, 100.0, -7.8,2021-11-19 18:00:00, None, -7.0,47
0.8, -6.7, -6.743, 99.8, 0.0, 0.0, -6.3, 100.0, -7.5,2021-11-19 19:00:00, None, -7.0,47
0.4, -5.9, -5.887, 99.8, 0.0, 0.0, -5.8, 100.0, -7.5,2021-11-19 20:00:00, None, -6.0,47
0.4, -5.6, -5.581, 99.9, 0.0, 0.0, -5.6, 100.0, -7.5,2021-11-19 21:00:00, None, -6.0,47
0.4, -3.8, -3.78, 99.9, 0.0, 0.0, -3.7, 100.0, -7.5,2021-11-19 22:00:00, None, -4.0,47
0.4, -3.1, -3.108, 82.3, 0.0, 0.0, -3.1, 82.0, -7.5,2021-11-19 23:00:00, None, -5.0,47
0.4, -2.7, -2.678, 81.3, 0.0, 0.0, -2.6, 81.0, -7.5,2021-11-20 00:00:00, None, -5.0,47
0.4, -2.8, -2.756, 83.0, 0.0, 0.0, -2.5, 83.0, -7.5,2021-11-20 01:00:00, None, -5.0,47
0.4, -2.7, -2.743, 82.7, 0.0, 0.0, -2.5, 83.0, -7.5,2021-11-20 02:00:00, None, -5.0,47
0.4, -2.4, -2.411, 80.9, 0.0, 0.0, -2.4, 81.0, -7.5,2021-11-20 03:00:00, None, -5.0,47
0.0, -6.0, -6.027, 93.5, 0.0, 0.0, -2.2, 94.0, -7.5,2021-11-20 04:00:00, None, -7.0,47
0.0, -2.9, -2.945, 82.2, 0.0, 0.0, -2.2, 82.0, -7.5,2021-11-20 05:00:00, None, -5.0,47
0.0, -3.1, -3.108, 83.1, 0.0, 0.0, -2.2, 83.0, -7.5,2021-11-20 06:00:00, None, -5.0,47
0.0, -2.7, -2.678, 81.1, 0.0, 0.0, -2.6, 81.0, -3.2,2021-11-20 07:00:00, None, -5.0,47
0.0, -2.6, -2.637, 80.9, 0.0, 0.0, -2.5, 81.0, -3.2,2021-11-20 08:00:00, None, -5.0,47
0.0, -1.2, -1.151, 72.67, 0.0, 0.0, -1.1, 73.0, -3.2,2021-11-20 09:00:00, None, -5.0,47
0.0, -0.3, -0.325, 70.3, 0.0, 0.0, -0.4, 70.0, -3.2,2021-11-20 10:00:00, None, -5.0,47
0.0, 0.3, 0.319, 67.47, 0.0, 0.0, 0.5, 67.0, -3.2,2021-11-20 11:00:00, None, -5.0,47
0.0, -0.5, -0.461, 71.71, 0.0, 0.0, 0.5, 72.0, -3.2,2021-11-20 12:00:00, None, -5.0,47
0.0, -0.1, -0.083, 71.53, 0.0, 0.0, 0.5, 72.0, -3.2,2021-11-20 13:00:00, None, -4.0,47
0.0, 0.2, 0.211, 70.48, 0.0, 0.0, 0.5, 70.0, -3.2,2021-11-20 14:00:00, None, -5.0,47
0.0, 0.4, 0.394, 68.17, 0.0, 0.0, 0.6, 68.0, -3.2,2021-11-20 15:00:00, None, -5.0,47
0.0, -0.3, -0.314, 70.07, 0.0, 0.0, 0.6, 70.0, -3.2,2021-11-20 16:00:00, None, -5.0,47
0.0, -1.3, -1.262, 74.39, 0.0, 0.0, 0.6, 74.0, -3.2,2021-11-20 17:00:00, None, -5.0,47
0.0, -3.8, -3.836, 100.0, 0.0, 0.0, 0.6, 100.0, -3.9,2021-11-20 18:00:00, None, -4.0,47
0.0, -4.2, -4.198, 99.9, 0.0, 0.0, -3.8, 100.0, -4.3,2021-11-20 19:00:00, None, -4.0,47
0.0, -4.3, -4.293, 99.9, 0.0, 0.0, -3.8, 100.0, -4.4,2021-11-20 20:00:00, None, -4.0,47
0.0, -4.5, -4.46, 99.8, 0.0, 0.0, -3.8, 100.0, -4.5,2021-11-20 21:00:00, None, -5.0,47
0.0, -4.5, -4.5, 99.8, 0.0, 0.0, -3.8, 100.0, -4.5,2021-11-20 22:00:00, None, -4.0,47
0.0, -4.5, -4.536, 99.9, 0.0, 0.0, -3.8, 100.0, -4.6,2021-11-20 23:00:00, None, -5.0,47
