air_temp,min_air_temp_snc_last_reset,time,max_air_temp_snc_last_reset,week_of_year
4.1,4.1,2021-11-19 00:00:00,4.5,47
4.2,4.0,2021-11-19 01:00:00,4.5,47
4.1,4.0,2021-11-19 02:00:00,4.5,47
3.7,3.7,2021-11-19 03:00:00,4.5,47
3.7,3.6,2021-11-19 04:00:00,4.5,47
3.7,3.6,2021-11-19 05:00:00,4.5,47
3.5,3.5,2021-11-19 06:00:00,4.5,47
3.6,3.5,2021-11-19 07:00:00,3.9,47
3.5,3.3,2021-11-19 08:00:00,3.9,47
4.0,3.3,2021-11-19 09:00:00,4.0,47
4.5,3.3,2021-11-19 10:00:00,4.9,47
5.1,3.3,2021-11-19 11:00:00,5.1,47
5.4,3.3,2021-11-19 12:00:00,5.5,47
5.5,3.3,2021-11-19 13:00:00,5.6,47
5.8,3.3,2021-11-19 14:00:00,6.9,47
5.7,3.3,2021-11-19 15:00:00,6.9,47
7.6,3.3,2021-11-19 16:00:00,7.7,47
5.6,3.3,2021-11-19 17:00:00,7.7,47
5.2,3.3,2021-11-19 18:00:00,7.7,47
5.2,5.1,2021-11-19 19:00:00,5.3,47
5.4,5.1,2021-11-19 20:00:00,5.4,47
5.5,5.1,2021-11-19 21:00:00,5.8,47
5.3,5.1,2021-11-19 22:00:00,5.8,47
4.8,4.8,2021-11-19 23:00:00,5.8,47
4.8,4.6,2021-11-20 00:00:00,5.8,47
4.6,4.5,2021-11-20 01:00:00,5.8,47
4.7,4.4,2021-11-20 02:00:00,5.8,47
5.9,4.4,2021-11-20 03:00:00,5.9,47
4.5,4.4,2021-11-20 04:00:00,6.0,47
4.3,4.2,2021-11-20 05:00:00,6.0,47
4.6,4.2,2021-11-20 06:00:00,6.0,47
5.0,4.6,2021-11-20 07:00:00,5.0,47
4.8,4.6,2021-11-20 08:00:00,5.0,47
4.7,4.5,2021-11-20 09:00:00,5.0,47
5.3,4.5,2021-11-20 10:00:00,5.3,47
6.5,4.5,2021-11-20 11:00:00,6.5,47
6.5,4.5,2021-11-20 12:00:00,6.6,47
6.5,4.5,2021-11-20 13:00:00,6.6,47
6.5,4.5,2021-11-20 14:00:00,6.8,47
6.5,4.5,2021-11-20 15:00:00,6.8,47
6.3,4.5,2021-11-20 16:00:00,6.8,47
6.3,4.5,2021-11-20 17:00:00,6.8,47
6.2,4.5,2021-11-20 18:00:00,6.8,47
6.1,6.1,2021-11-20 19:00:00,6.2,47
6.0,5.9,2021-11-20 20:00:00,6.2,47
5.7,5.6,2021-11-20 21:00:00,6.2,47
5.8,5.6,2021-11-20 22:00:00,6.2,47
5.7,5.6,2021-11-20 23:00:00,6.2,47
5.4,5.4,2021-11-21 00:00:00,6.2,47
5.5,5.4,2021-11-21 01:00:00,6.2,47
5.4,5.4,2021-11-21 02:00:00,6.2,47
5.5,5.4,2021-11-21 03:00:00,6.2,47
5.8,5.4,2021-11-21 04:00:00,6.2,47
5.4,5.4,2021-11-21 05:00:00,6.2,47
5.8,5.1,2021-11-21 06:00:00,6.2,47
5.3,5.0,2021-11-21 07:00:00,6.0,47
5.1,4.6,2021-11-21 08:00:00,6.0,47
5.0,4.6,2021-11-21 09:00:00,6.0,47
6.3,4.6,2021-11-21 10:00:00,6.3,47
8.1,4.6,2021-11-21 11:00:00,8.1,47
9.5,4.6,2021-11-21 12:00:00,9.7,47
12.2,4.6,2021-11-21 13:00:00,12.2,47
11.3,4.6,2021-11-21 14:00:00,13.1,47
9.7,4.6,2021-11-21 15:00:00,13.1,47
8.4,4.6,2021-11-21 16:00:00,13.1,47
8.0,4.6,2021-11-21 17:00:00,13.1,47
7.1,4.6,2021-11-21 18:00:00,13.1,47
6.7,6.7,2021-11-21 19:00:00,7.1,47
6.2,6.2,2021-11-21 20:00:00,7.1,47
6.2,5.9,2021-11-21 21:00:00,7.1,47
5.8,5.4,2021-11-21 22:00:00,7.1,47
5.6,5.4,2021-11-21 23:00:00,7.1,47
6.0,5.4,2021-11-22 00:00:00,7.1,47
4.6,4.6,2021-11-22 01:00:00,7.1,47
4.2,4.2,2021-11-22 02:00:00,7.1,47
4.5,4.2,2021-11-22 03:00:00,7.1,47
4.2,4.1,2021-11-22 04:00:00,7.1,47
6.1,4.1,2021-11-22 05:00:00,8.1,47
5.0,4.1,2021-11-22 06:00:00,8.1,47
3.9,3.9,2021-11-22 07:00:00,5.8,47
5.3,3.9,2021-11-22 08:00:00,6.5,47
6.0,3.9,2021-11-22 09:00:00,6.5,47
6.0,3.9,2021-11-22 10:00:00,6.5,47
4.8,3.9,2021-11-22 11:00:00,6.5,47
5.8,3.9,2021-11-22 12:00:00,6.5,47
6.5,3.9,2021-11-22 13:00:00,6.6,47
6.6,3.9,2021-11-22 14:00:00,6.9,47
6.6,3.9,2021-11-22 15:00:00,6.9,47
6.5,3.9,2021-11-22 16:00:00,7.1,47
6.9,3.9,2021-11-22 17:00:00,7.2,47
7.0,3.9,2021-11-22 18:00:00,7.2,47
7.8,6.9,2021-11-22 19:00:00,8.0,47
7.8,6.9,2021-11-22 20:00:00,8.0,47
7.9,6.9,2021-11-22 21:00:00,8.0,47
7.7,6.9,2021-11-22 22:00:00,8.0,47
8.0,6.9,2021-11-22 23:00:00,8.0,47
8.1,6.9,2021-11-23 00:00:00,8.1,47
7.9,6.9,2021-11-23 01:00:00,8.1,47
7.6,6.9,2021-11-23 02:00:00,8.1,47
7.5,6.9,2021-11-23 03:00:00,8.1,47
7.3,6.9,2021-11-23 04:00:00,8.1,47
7.0,6.9,2021-11-23 05:00:00,8.1,47
6.5,6.5,2021-11-23 06:00:00,8.1,47
