max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
-4.4, None, None, None, None,-4.7, -5.1, 0.0, None,-1.0,2021-11-19 00:00:00,156.0, None,47
-4.4, None, None, None, None,-4.7, -5.1, 0.0, None,1.0,2021-11-19 01:00:00,157.0, None,47
-4.4, None, None, None, None,-4.7, -5.1, 0.0, None,0.0,2021-11-19 02:00:00,157.0, None,47
-4.4, None, None, None, None,-4.7, -5.1, 0.0, None,0.0,2021-11-19 03:00:00,157.0, None,47
-4.4, None, None, None, None,-4.8, -5.1, 0.0, None,-3.0,2021-11-19 04:00:00,154.0, None,47
-4.4, None, None, None, None,-4.9, -5.1, 0.0, None,4.0,2021-11-19 05:00:00,157.0, None,47
-4.4, None, None, None, None,-4.9, -5.1, 0.0, None,-1.0,2021-11-19 06:00:00,156.0, None,47
-4.9, None, None, None, None,-5.1, -5.2, 0.0, None,1.0,2021-11-19 07:00:00,157.0, None,47
-4.9, None, None, None, None,-5.3, -5.5, 0.0, None,-1.0,2021-11-19 08:00:00,156.0, None,47
-4.9, None, None, None, None,-5.5, -5.5, 0.0, None,2.0,2021-11-19 09:00:00,158.0, None,47
-4.9, None, None, None, None,-5.2, -5.5, 0.0, None,-1.0,2021-11-19 10:00:00,157.0, None,47
-4.7, None, None, None, None,-4.7, -5.5, 0.0, None,-1.0,2021-11-19 11:00:00,156.0, None,47
-4.0, None, None, None, None,-4.0, -5.5, 0.0, None,-2.0,2021-11-19 12:00:00,154.0, None,47
-4.0, None, None, None, None,-4.1, -5.5, 0.0, None,5.0,2021-11-19 13:00:00,158.0, None,47
-4.0, None, None, None, None,-4.2, -5.5, 0.0, None,-2.0,2021-11-19 14:00:00,156.0, None,47
-4.0, None, None, None, None,-4.3, -5.5, 0.0, None,-1.0,2021-11-19 15:00:00,155.0, None,47
-4.0, None, None, None, None,-4.6, -5.5, 0.0, None,13.0,2021-11-19 16:00:00,167.0, None,47
-4.0, None, None, None, None,-4.5, -5.5, 0.0, None,1.0,2021-11-19 17:00:00,169.0, None,47
-4.0, None, None, None, None,-4.4, -5.5, 0.0, None,-6.0,2021-11-19 18:00:00,163.0, None,47
-4.2, None, None, None, None,-4.2, -4.5, 0.0, None,-1.0,2021-11-19 19:00:00,162.0, None,47
-4.0, None, None, None, None,-4.0, -4.5, 0.0, None,8.0,2021-11-19 20:00:00,170.0, None,47
-4.0, None, None, None, None,-4.2, -4.5, 0.0, None,-4.0,2021-11-19 21:00:00,165.0, None,47
-4.0, None, None, None, None,-4.0, -4.5, 0.0, None,1.0,2021-11-19 22:00:00,167.0, None,47
-4.0, None, None, None, None,-4.3, -4.5, 0.0, None,-2.0,2021-11-19 23:00:00,165.0, None,47
-4.0, None, None, None, None,-5.0, -5.0, 0.0, None,3.0,2021-11-20 00:00:00,167.0, None,47
-4.0, None, None, None, None,-5.7, -5.7, 0.0, None,-2.0,2021-11-20 01:00:00,166.0, None,47
-4.0, None, None, None, None,-6.4, -6.4, 0.0, None,-1.0,2021-11-20 02:00:00,165.0, None,47
-4.0, None, None, None, None,-7.0, -7.0, 0.0, None,-1.0,2021-11-20 03:00:00,164.0, None,47
-4.0, None, None, None, None,-7.1, -7.3, 0.0, None,0.0,2021-11-20 04:00:00,164.0, None,47
-4.0, None, None, None, None,-7.7, -7.8, 0.0, None,0.0,2021-11-20 05:00:00,164.0, None,47
-4.0, None, None, None, None,-7.3, -7.8, 0.0, None,-1.0,2021-11-20 06:00:00,163.0, None,47
