time,TEMP_MEAN,HUMIDITY,week_of_year
2018-09-17 00:00:00,8.8, 86.0,38
2018-09-17 01:00:00,8.1, 95.8,38
2018-09-17 02:00:00,7.5, 91.4,38
2018-09-17 03:00:00,6.2, 99.9,38
2018-09-17 04:00:00,4.8, 100.0,38
2018-09-17 05:00:00,3.3, 100.0,38
2018-09-17 06:00:00,4.0, 100.0,38
2018-09-17 07:00:00,4.9, 100.0,38
2018-09-17 08:00:00,4.8, 100.0,38
2018-09-17 09:00:00,4.8, 100.0,38
2018-09-17 10:00:00,6.7, 97.9,38
2018-09-17 11:00:00,8.5, 88.9,38
2018-09-17 12:00:00,11.3, 72.7,38
2018-09-17 13:00:00,13.5, 57.4,38
2018-09-17 14:00:00,14.5, 51.0,38
2018-09-17 15:00:00,16.3, 38.4,38
2018-09-17 16:00:00,15.6, 38.9,38
2018-09-17 17:00:00,15.8, 38.5,38
2018-09-17 18:00:00,16.5, 36.6,38
2018-09-17 19:00:00,16.0, 37.8,38
2018-09-17 20:00:00,14.6, 47.5,38
2018-09-17 21:00:00,11.1, 66.9,38
2018-09-17 22:00:00,8.9, 74.7,38
2018-09-17 23:00:00,6.7, 83.3,38
2018-09-18 00:00:00,5.0, 95.2,38
2018-09-18 01:00:00,4.2, 100.0,38
2018-09-18 02:00:00,2.7, 100.0,38
2018-09-18 03:00:00,1.7, 100.0,38
2018-09-18 04:00:00,0.5, 100.0,38
2018-09-18 05:00:00,-0.5, 100.0,38
2018-09-18 06:00:00,-1.1, None,38
2018-09-18 07:00:00,-1.4, None,38
2018-09-18 08:00:00,-1.9, None,38
2018-09-18 09:00:00,-0.6, None,38
2018-09-18 10:00:00,3.9, 97.9,38
2018-09-18 11:00:00,8.4, 73.5,38
2018-09-18 12:00:00,11.1, 64.3,38
2018-09-18 13:00:00,12.7, 56.9,38
2018-09-18 14:00:00,15.1, 45.9,38
2018-09-18 15:00:00,16.8, 34.6,38
2018-09-18 16:00:00,16.9, 29.8,38
2018-09-18 17:00:00,16.5, 32.2,38
2018-09-18 18:00:00,16.8, 30.3,38
2018-09-18 19:00:00,15.7, 35.1,38
2018-09-18 20:00:00,14.1, 42.4,38
2018-09-18 21:00:00,12.5, 47.5,38
2018-09-18 22:00:00,11.3, 53.4,38
2018-09-18 23:00:00,10.6, 57.1,38
2018-09-19 00:00:00,9.8, 60.8,38
2018-09-19 01:00:00,8.7, 65.3,38
2018-09-19 02:00:00,7.9, 69.0,38
2018-09-19 03:00:00,7.0, 72.7,38
2018-09-19 04:00:00,6.3, 76.0,38
2018-09-19 05:00:00,6.1, 76.3,38
2018-09-19 06:00:00,5.4, 79.1,38
2018-09-19 07:00:00,5.0, 80.4,38
2018-09-19 08:00:00,3.8, 86.3,38
2018-09-19 09:00:00,4.3, 85.3,38
2018-09-19 10:00:00,6.2, 76.1,38
2018-09-19 11:00:00,8.8, 64.2,38
2018-09-19 12:00:00,10.6, 53.6,38
2018-09-19 13:00:00,12.3, 45.7,38
